ItemNb,Condition,Sound1,DurationSound1,Sound2,DurationSound2,Sound3,DurationSound3,ExpectedKey,Condition2,trials_task3.thisRepN,trials_task3.thisTrialN,trials_task3.thisN,trials_task3.thisIndex,trials_task1.thisRepN,trials_task1.thisTrialN,trials_task1.thisN,trials_task1.thisIndex,thisRow.t,notes,Welcome.started,textWelcomeMessage.started,keyWelcome.started,Welcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.duration,Welcome_2.started,textWelcome2.started,key_resp_5.started,Welcome_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,Welcome_3.started,textWelcome3.started,key_resp_6.started,Welcome_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,blank.started,blank1.started,blank1.stopped,blank.stopped,volume_explanation.started,text_volume.started,key_resp_8.started,volume_explanation.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,volume.started,text_2.started,key_resp_7.started,sound_testvolume.started,volume.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,explanation.started,text.started,key_info_oddity.started,explanation.stopped,key_info_oddity.keys,key_info_oddity.rt,key_info_oddity.duration,task3.started,key_replay3.started,text_recording1_3.started,sound1_3.started,key_resp_question3.started,text_recording1_3.stopped,sound1_3.stopped,text_questiontask3.started,task3.stopped,key_resp_question3.keys,key_resp_question3.rt,key_resp_question3.duration,key_replay3.keys,explanation_3.started,text_4.started,key_resp_3.started,explanation_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,explanation_1.started,text_explanation_1.started,key_resp.started,explanation_1.stopped,key_resp.keys,key_resp.rt,key_resp.duration,task1.started,key_replay1.started,text_recording1.started,sound1.started,text_recording1.stopped,sound1.stopped,text_recording2.started,sound2.started,text_recording2.stopped,sound2.stopped,text_recording3.started,sound3.started,key_resp_question1.started,text_recording3.stopped,sound3.stopped,text_question1.started,task1.stopped,key_resp_question1.keys,key_resp_question1.rt,key_resp_question1.duration,key_replay1.keys,key_replay1.rt,key_replay1.duration,replay_count,Bye.started,text_6.started,Bye.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
12,ModifiedSH,resources/new_sounds_not_modified/F4bot.wav,0.390471530438234,resources/new_sounds_not_modified/F3bosh.wav,0.505513996768869,resources/new_sounds_2/F2bosh.wav,0.423673469387755,2,F,,,,,0,0,0,11,197.66721189999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.651576400036,197.66721189999953,198.12234589993022,0.5010225999867544,198.54783399996813,9.781359200016595,199.0227803000016,199.02034284999826,199.54319779993966,207.42208179994486,200.02491939999163,200.0210989499348,200.44049780000933,200.46126409992576,207.42208179994486,200.9558376999339,208.262787799933,e,7.8090502000413835,None,p,6.762058599968441,None,1,,,,Scott,001,2024-02-06_20h58.01.621,M2_experiment1,2023.2.3,59.99703615178415,2024-02-06 20h58.14.116831 +0100,
13,ModifiedT,resources/new_sounds_not_modified/F1fish.wav,0.519196656146427,resources/new_sounds_not_modified/F4fit.wav,0.297524783699501,resources/new_sounds_2/F2fit.wav,0.443741496598639,2,F,,,,,0,1,1,12,208.28541040001437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.2665013000369,208.28541040001437,208.76633459993172,0.5007754999678582,209.31629919994157,7.156142099993303,209.80321599997114,209.79863095002946,210.11377629998606,215.44146969995927,210.58292780001648,210.58205784995806,211.040734399925,211.040734399925,215.44146969995927,211.53585989994463,217.44732469995506,t,6.391536999959499,None,p,4.229547200025991,None,1,,,,Scott,001,2024-02-06_20h58.01.621,M2_experiment1,2023.2.3,59.99703615178415,2024-02-06 20h58.14.116831 +0100,
16,ModifiedT,resources/new_sounds_2/M2fit.wav,0.646553287981859,resources/new_sounds_not_modified/M4fit.wav,0.508424667314028,resources/new_sounds_not_modified/M5fish.wav,0.451129071842058,2,M,,,,,0,2,2,15,217.4635340999812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.44844339997508,217.4635340999812,217.96172719995957,0.5138419999275357,218.61122419999447,8.232973100035451,219.09511080000084,219.0949679500074,219.6240694000153,225.70041729998775,220.1107209000038,220.11084534995024,220.5605972999474,220.57871889998205,225.70041729998775,221.06051730003674,227.21613229997456,r,6.64759419998154,None,p,4.955759100033902,None,1,,,,Scott,001,2024-02-06_20h58.01.621,M2_experiment1,2023.2.3,59.99703615178415,2024-02-06 20h58.14.116831 +0100,
8,ModifiedSH,resources/new_sounds_not_modified/M3bot.wav,0.368685295497059,resources/new_sounds_not_modified/M1bosh.wav,0.5055628425466665,resources/new_sounds_2/M5bosh.wav,0.4857823129251701,2,M,,,,,0,3,3,7,227.23429619998205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.21783730003517,227.23429619998205,227.72442470001988,0.5071962999645621,228.12306449993048,7.727551399962977,228.59176159999333,228.59166394999482,229.11164160002954,234.96492539998144,229.59118019999005,229.59087424991884,230.10787519998848,230.10787519998848,234.96492539998144,230.5908779000165,235.44527979998384,e,5.332528700004332,None,p,4.695435300003737,None,1,,,,Scott,001,2024-02-06_20h58.01.621,M2_experiment1,2023.2.3,59.99703615178415,2024-02-06 20h58.14.116831 +0100,
5,ModifiedT,resources/new_sounds_not_modified/F4met.wav,0.44494520825283956,resources/new_sounds_2/F2met.wav,0.634104308390023,resources/new_sounds_not_modified/F1mesh.wav,0.5571319490698841,1,F,,,,,0,4,4,4,235.46851959999185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.44776090001687,235.46851959999185,235.95758169994224,0.5106897000223398,236.40604939998593,8.427486600005068,236.9072285000002,236.9061577499262,237.57274079998024,243.89620790001936,238.04041989997495,238.03884615002897,238.61395279993303,238.61395279993303,243.89620790001936,239.09045909997076,244.81747419992462,r,6.18572970002424,None,p,5.118285899981856,None,1,,,,Scott,001,2024-02-06_20h58.01.621,M2_experiment1,2023.2.3,59.99703615178415,2024-02-06 20h58.14.116831 +0100,
21,ModifiedSH,resources/new_sounds_not_modified/F5fish.wav,0.478583202882902,resources/new_sounds_2/F4fish.wav,0.366258503401361,resources/new_sounds_not_modified/F2fit.wav,0.374261916532497,3,F,,,,,0,5,5,20,244.83708109997679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.8204886999447,244.83708109997679,245.3188860999653,0.4994239999214187,245.80464550002944,0.985278399894014,246.30446829996072,246.30290244995848,246.70333749998827,246.68674259993713,247.1704672999913,247.16946414996636,247.53883179998957,247.56245560001116,247.56245560001116,248.05434060003608,249.22501759999432,t,1.6663107000058517,None,None,,,0,,,,Scott,001,2024-02-06_20h58.01.621,M2_experiment1,2023.2.3,59.99703615178415,2024-02-06 20h58.14.116831 +0100,
6,ModifiedT,resources/new_sounds_not_modified/M1met.wav,0.532038259057699,resources/new_sounds_2/M3met.wav,0.558503401360544,resources/new_sounds_not_modified/M5mesh.wav,0.5032130872900709,1,M,,,,,0,6,6,5,249.24850029998925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.22745459992439,249.24850029998925,249.73547219997272,0.509413400082849,250.26747770002112,1.0413552999962121,250.76775110000744,250.7673816500348,251.34382639999967,251.34382639999967,251.81726639997214,251.81761805001878,252.3337933999719,252.3337933999719,252.3337933999719,252.83429139992222,253.91931699996348,t,1.5749603000003844,None,None,,,0,,,,Scott,001,2024-02-06_20h58.01.621,M2_experiment1,2023.2.3,59.99703615178415,2024-02-06 20h58.14.116831 +0100,
4,ModifiedT,resources/new_sounds_not_modified/M4mat.wav,0.4451593985921889,resources/new_sounds_2/M3mat.wav,0.494308390022676,resources/new_sounds_not_modified/M2mash.wav,0.7358947371573947,1,M,,,,,0,7,7,3,253.93682379997335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.92017349996604,253.93682379997335,254.43429699994158,0.5145456999307498,254.88424049993046,0.9644955999683589,255.3725140999304,255.368491349963,255.88539399998263,255.88539399998263,256.36983049998526,256.3675951500074,257.1173730000155,257.1173730000155,257.1173730000155,257.60158200003207,258.1064779999433,t,0.9866515999892727,None,None,,,0,,,,Scott,001,2024-02-06_20h58.01.621,M2_experiment1,2023.2.3,59.99703615178415,2024-02-06 20h58.14.116831 +0100,
14,ModifiedSH,resources/new_sounds_not_modified/F2bosh.wav,0.494392229081527,resources/new_sounds_not_modified/F5bot.wav,0.485673207115724,resources/new_sounds_2/F1bosh.wav,0.520634920634921,1,F,,,,,0,8,8,13,258.12300819996744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.1075600000331,258.12300819996744,258.6165212999331,0.5094646000070497,259.1162942999508,1.00923279998824,259.61631109996233,259.6163239499903,260.13263589993585,,260.6016893000342,260.5999831500114,261.1156908000121,261.13800729997456,261.13800729997456,261.61688699992374,262.1035895999521,r,0.9758253999752924,None,None,,,0,,,,Scott,001,2024-02-06_20h58.01.621,M2_experiment1,2023.2.3,59.99703615178415,2024-02-06 20h58.14.116831 +0100,
22,ModifiedSH,resources/new_sounds_not_modified/F1mash.wav,0.601753675244161,resources/new_sounds_2/F3mash.wav,0.42437641723356,resources/new_sounds_not_modified/F4mat.wav,0.401181209050264,3,F,,,,,0,9,9,21,262.1208784999326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.1046296999557,262.1208784999326,262.6152068999363,0.5110557000152767,263.24672699999064,1.1425856000278145,263.7162058999529,263.7151455499581,264.1605292999884,264.1605292999884,264.6311387999449,264.6310946500045,265.03096599993296,265.05010949994903,265.05010949994903,265.5322866999777,266.2470277999528,t,1.212796900072135,None,None,,,0,,,,Scott,001,2024-02-06_20h58.01.621,M2_experiment1,2023.2.3,59.99703615178415,2024-02-06 20h58.14.116831 +0100,
9,ModifiedSH,resources/new_sounds_not_modified/M4bot.wav,0.453615769026229,resources/new_sounds_not_modified/M3bosh.wav,0.524217377306996,resources/new_sounds_2/M2bosh.wav,0.387165532879819,2,M,,,,,0,10,10,8,266.2661192000378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.24815210001543,266.2661192000378,266.7471857999917,0.49950029992032796,267.21363539993763,0.9659450999461114,267.7132940000156,267.7134480499546,268.2500774000073,268.2500774000073,268.72971989994403,268.729720349994,269.11304229998495,269.13328169996385,269.13328169996385,269.61327099998016,270.50138999999035,t,1.384046099963598,None,None,,,0,,,,Scott,001,2024-02-06_20h58.01.621,M2_experiment1,2023.2.3,59.99703615178415,2024-02-06 20h58.14.116831 +0100,
19,ModifiedT,resources/new_sounds_2/F2put.wav,0.521360544217687,resources/new_sounds_not_modified/F4push.wav,0.436144678520506,resources/new_sounds_not_modified/F5put.wav,0.363522850118329,2,F,,,,,0,11,11,18,270.51763260003645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.5024250999559,270.51763260003645,271.0127381000202,0.510798400035128,271.5454385000048,8.494046300067566,272.0299851000309,272.029681949981,272.4821605000179,279.014375400031,272.9622400000226,272.961910650006,273.34009149996564,273.34009149996564,279.014375400031,273.8294519999763,279.504909100011,r,6.145644700038247,None,p,5.483046300010756,None,1,,,,Scott,001,2024-02-06_20h58.01.621,M2_experiment1,2023.2.3,59.99703615178415,2024-02-06 20h58.14.116831 +0100,
15,ModifiedSH,resources/new_sounds_not_modified/M2fish.wav,0.602031419699607,resources/new_sounds_not_modified/M5fit.wav,0.593107043618346,resources/new_sounds_2/M1fish.wav,0.512562358276644,1,M,,,,,0,12,12,14,279.5274752000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.50728919997346,279.5274752000114,280.00990880001336,0.5034935999428853,280.63703729992267,1.1046568000456318,281.10924110002816,281.1078678499791,281.72492980002426,281.72492980002426,282.2080534999259,282.2071001499309,282.73638329992536,282.73638329992536,282.73638329992536,283.2235069000162,284.0251699000364,r,1.278172199963592,None,None,,,0,,,,Scott,001,2024-02-06_20h58.01.621,M2_experiment1,2023.2.3,59.99703615178415,2024-02-06 20h58.14.116831 +0100,
1,ModifiedT,resources/new_sounds_not_modified/F2fit.wav,0.374261916532496,resources/new_sounds_not_modified/F5fish.wav,0.478583202882902,resources/new_sounds_2/F4fit.wav,0.41736473916697,1,F,,,,,0,13,13,0,284.0420696999645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.0264334999956,284.0420696999645,284.5393078000052,0.5134508999763057,284.9221234000288,0.8964116999413818,285.40535030001774,285.40545155002036,285.89649820001796,285.89649820001796,286.3904805999482,286.38933595001,286.8070253999904,286.8070253999904,,287.3092977999477,287.80788570002187,e,0.9797294000163674,None,None,,,0,,,,Scott,001,2024-02-06_20h58.01.621,M2_experiment1,2023.2.3,59.99703615178415,2024-02-06 20h58.14.116831 +0100,
11,ModifiedSH,resources/new_sounds_not_modified/M1fish.wav,0.569506825661794,resources/new_sounds_2/M7fit.wav,0.485691609977324,resources/new_sounds_not_modified/M3fit.wav,0.479334255844424,3,M,,,,,0,14,14,10,287.8321528999368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.8101123999804,287.8321528999368,288.3263568999246,0.5171381999971345,288.90485429996625,14.928052900009789,289.393926299992,289.3906300499686,289.89267740002833,302.7570629999973,290.3734173999401,290.3726239499985,290.8675943999551,290.8675943999551,302.7570629999973,291.357050599996,303.1570229999488,r,12.276852100039832,None,p,11.699669299996458,None,2,,,,Scott,001,2024-02-06_20h58.01.621,M2_experiment1,2023.2.3,59.99703615178415,2024-02-06 20h58.14.116831 +0100,
20,ModifiedSH,resources/new_sounds_2/F2push.wav,0.418027210884354,resources/new_sounds_not_modified/F4push.wav,0.436144678520506,resources/new_sounds_not_modified/F3put.wav,0.437781204290985,2,F,,,,,0,15,15,19,303.18032069993205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.16096000000834,303.18032069993205,303.6675735999597,0.5082413000054657,304.1121326999273,0.9527982999570668,304.5844525999855,304.58288454996654,305.0510468999855,305.0360978000099,305.5203522000229,305.5172625499428,305.9707801999757,305.9866907999385,,306.46773099992424,307.0180876000086,t,1.0437288000248373,None,None,,,0,,,,Scott,001,2024-02-06_20h58.01.621,M2_experiment1,2023.2.3,59.99703615178415,2024-02-06 20h58.14.116831 +0100,
18,ModifiedT,resources/new_sounds_2/M2put.wav,0.532199546485261,resources/new_sounds_not_modified/M7put.wav,0.410382098763918,resources/new_sounds_not_modified/M5push.wav,0.499025816019625,2,M,,,,,0,16,16,17,307.03510410001036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.0193247999996,307.03510410001036,307.5318489000201,0.5131109999492764,308.06423429993447,1.045484000002034,308.56441240001004,308.56462854995624,308.98531769996043,308.98531769996043,309.4642817999702,309.4649209499941,309.97354589996394,309.97354589996394,309.97354589996394,310.4666464999318,311.88925050001126,e,1.9072687000734732,None,None,,,0,,,,Scott,001,2024-02-06_20h58.01.621,M2_experiment1,2023.2.3,59.99703615178415,2024-02-06 20h58.14.116831 +0100,
17,ModifiedT,resources/new_sounds_2/M2bosh.wav,0.387165532879819,resources/new_sounds_not_modified/M6bot.wav,0.501070841911371,resources/new_sounds_not_modified/M5bosh.wav,0.597358038485993,2,M,,,,,0,17,17,16,311.90787959995214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.89082199998666,311.90787959995214,312.3988420999376,0.5088657999876887,312.8155099999858,,313.2823337999871,313.2814592500101,313.80094099999405,313.80094099999405,314.28164729999844,314.28110044995555,314.8956530999858,314.8956530999858,314.8956530999858,315.3821214999771,316.63919379992876,r,1.7362752000335604,None,None,,,0,,,,Scott,001,2024-02-06_20h58.01.621,M2_experiment1,2023.2.3,59.99703615178415,2024-02-06 20h58.14.116831 +0100,
7,ModifiedSH,resources/new_sounds_2/M1bosh.wav,0.4574829931972789,resources/new_sounds_not_modified/M2bot.wav,0.415863975908209,resources/new_sounds_not_modified/M4bosh.wav,0.4533657452807347,3,M,,,,,0,18,18,6,316.6582730000373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.6407039000187,316.6582730000373,317.1479566999478,0.5079968000063673,317.6130436999956,0.9730123999761418,318.11306839995086,318.1127700499375,318.5354587000329,318.5354587000329,319.0292468999978,319.02913874991935,319.4791877999669,319.49712179997005,319.49712179997005,319.97895609994885,320.78046249994077,r,1.2873368000146002,None,None,,,0,,,,Scott,001,2024-02-06_20h58.01.621,M2_experiment1,2023.2.3,59.99703615178415,2024-02-06 20h58.14.116831 +0100,
3,ModifiedT,resources/new_sounds_2/F5mat.wav,0.565396825396825,resources/new_sounds_not_modified/F4mash.wav,0.38066522534541036,resources/new_sounds_not_modified/F2mat.wav,0.5007174554648515,3,F,,,,,0,19,19,2,320.79914110002574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.78122839995194,320.79914110002574,321.29879080003593,0.518013900029473,321.8974191999296,1.0837608000729233,322.3641032000305,322.3619690500083,322.758155599935,322.758155599935,323.2333752999548,323.2292688499321,323.747909000027,323.747909000027,323.747909000027,324.24413559993263,324.94836089992896,r,1.1797324999934062,None,None,,,0,,,,Scott,001,2024-02-06_20h58.01.621,M2_experiment1,2023.2.3,59.99703615178415,2024-02-06 20h58.14.116831 +0100,
2,ModifiedSh,resources/new_sounds_not_modified/F2fish.wav,0.528250066930233,resources/new_sounds_2/F1fit.wav,0.423218058079413,resources/new_sounds_not_modified/F5fit.wav,0.2975247836995,3,F,,,,,0,20,20,1,324.96963239996694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.9499697999563,324.96963239996694,325.46010559995193,0.5108674999792129,325.991905999952,1.042664899956435,326.4930810999358,326.49257144994334,326.9459450999275,326.9459450999275,327.41002369998023,327.40906804996774,327.7161041999934,327.7161041999934,327.7161041999934,328.209258900024,328.44641820003744,r,0.7154715000651777,None,None,,,0,,,,Scott,001,2024-02-06_20h58.01.621,M2_experiment1,2023.2.3,59.99703615178415,2024-02-06 20h58.14.116831 +0100,
10,ModifiedT,resources/new_sounds_not_modified/M2fit.wav,0.423218058079414,resources/new_sounds_not_modified/M5fish.wav,0.451129071842058,resources/new_sounds_2/M4fit.wav,0.597210884353741,1,M,,,,,0,21,21,9,328.4654355000239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.4481275000144,328.4654355000239,328.9593221999239,0.512100400053896,329.39075529994443,7.507303099962883,329.8754214999499,329.8749936499982,330.348129699938,335.97488989995327,330.8229798999382,330.8237767499988,331.4346498999512,331.4346498999512,335.97488989995327,331.9232901999494,336.5252208999591,t,5.084931900026277,None,p,4.346925200079568,None,1,,,,Scott,001,2024-02-06_20h58.01.621,M2_experiment1,2023.2.3,59.99703615178415,2024-02-06 20h58.14.116831 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.52710790000856,336.5426768999314,339.5387785999337,,,,,,,,
