ItemNb,Condition,Sound1,DurationSound1,Sound2,DurationSound2,Sound3,DurationSound3,ExpectedKey,Condition2,trials_task3.thisRepN,trials_task3.thisTrialN,trials_task3.thisN,trials_task3.thisIndex,trials_task1.thisRepN,trials_task1.thisTrialN,trials_task1.thisN,trials_task1.thisIndex,thisRow.t,notes,Welcome.started,textWelcomeMessage.started,keyWelcome.started,Welcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.duration,Welcome_2.started,textWelcome2.started,key_resp_5.started,Welcome_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,Welcome_3.started,textWelcome3.started,key_resp_6.started,Welcome_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,blank.started,blank1.started,blank1.stopped,blank.stopped,volume_explanation.started,text_volume.started,key_resp_8.started,volume_explanation.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,volume.started,text_2.started,key_resp_7.started,sound_testvolume.started,volume.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,explanation.started,text.started,key_info_oddity.started,explanation.stopped,key_info_oddity.keys,key_info_oddity.rt,key_info_oddity.duration,task3.started,key_replay3.started,text_recording1_3.started,sound1_3.started,text_recording1_3.stopped,key_resp_question3.started,sound1_3.stopped,text_questiontask3.started,task3.stopped,key_resp_question3.keys,key_resp_question3.rt,key_resp_question3.duration,key_replay3.keys,explanation_3.started,text_4.started,key_resp_3.started,explanation_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,explanation_1.started,text_explanation_1.started,key_resp.started,explanation_1.stopped,key_resp.keys,key_resp.rt,key_resp.duration,task1.started,key_replay1.started,text_recording1.started,sound1.started,text_recording1.stopped,sound1.stopped,text_recording2.started,sound2.started,text_recording2.stopped,sound2.stopped,text_recording3.started,sound3.started,sound3.stopped,key_resp_question1.started,text_recording3.stopped,text_question1.started,task1.stopped,key_resp_question1.keys,key_resp_question1.rt,key_resp_question1.duration,key_replay1.keys,replay_count,Bye.started,text_6.started,Bye.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
5,ModifiedT,resources/new_sounds_not_modified/F4met.wav,0.44494520825283956,resources/new_sounds_2/F2met.wav,0.634104308390023,resources/new_sounds_not_modified/F1mesh.wav,0.5571319490698841,1,F,,,,,0,1,1,4,95.86357419996057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.84493250004016,95.86357419996057,96.35265240003355,0.5084991999901831,96.82691219996195,0.9544718000106514,97.30255130003206,97.30096715996042,97.95266179996543,97.95266179996543,98.43663470004685,98.43430425999686,,99.01306639995892,99.03378880000673,99.48674279998522,101.33691199996974,r,2.305860699969344,None,None,0,,,,Ellie,001,2024-02-06_21h04.59.546,M2_experiment1,2023.2.3,60.00855722953251,2024-02-06 21h05.10.785483 +0100,
15,ModifiedSH,resources/new_sounds_not_modified/M2fish.wav,0.602031419699607,resources/new_sounds_not_modified/M5fit.wav,0.593107043618346,resources/new_sounds_2/M1fish.wav,0.512562358276644,1,M,,,,,0,2,2,14,101.35437910002656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.33792960003484,101.35437910002656,101.84925319999456,0.5118292000843212,102.46569260000251,1.1282670000800863,102.94920280005317,102.9490088599734,103.55378600000404,103.55378600000404,104.03194540005643,104.03179495995865,104.56075649999548,104.56075649999548,104.56075649999548,105.0489262000192,107.2687402999727,r,2.703460199991241,None,None,0,,,,Ellie,001,2024-02-06_21h04.59.546,M2_experiment1,2023.2.3,60.00855722953251,2024-02-06 21h05.10.785483 +0100,
20,ModifiedSH,resources/new_sounds_2/F2push.wav,0.418027210884354,resources/new_sounds_not_modified/F4push.wav,0.436144678520506,resources/new_sounds_not_modified/F3put.wav,0.437781204290985,2,F,,,,,0,3,3,19,107.28578689997084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.26969380001538,107.28578689997084,107.78050480003003,0.511262199957855,108.22767589997966,0.9584280999843031,108.69701370003168,108.69716065998655,109.15031040005852,109.15031040005852,109.6303885000525,109.63025395995938,110.08301229996141,110.06370699999388,110.08301229996141,110.56457389995921,111.25316520000342,t,1.1866383999586105,None,None,0,,,,Ellie,001,2024-02-06_21h04.59.546,M2_experiment1,2023.2.3,60.00855722953251,2024-02-06 21h05.10.785483 +0100,
1,ModifiedT,resources/new_sounds_not_modified/F2fit.wav,0.374261916532496,resources/new_sounds_not_modified/F5fish.wav,0.478583202882902,resources/new_sounds_2/F4fit.wav,0.41736473916697,1,F,,,,,0,4,4,0,111.26962150004692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.2548704999499,111.26962150004692,111.76281079999171,0.5086436999263242,112.14575689996127,0.8915883000008762,112.63063190004323,112.62937966005411,113.11984020005912,113.11984020005912,113.6123536999803,113.6120196599979,,114.02859190001618,114.02859190001618,114.53346219996456,114.73085609998088,t,0.6852716999128461,None,None,0,,,,Ellie,001,2024-02-06_21h04.59.546,M2_experiment1,2023.2.3,60.00855722953251,2024-02-06 21h05.10.785483 +0100,
3,ModifiedT,resources/new_sounds_2/F5mat.wav,0.565396825396825,resources/new_sounds_not_modified/F4mash.wav,0.38066522534541036,resources/new_sounds_not_modified/F2mat.wav,0.5007174554648515,3,F,,,,,0,5,5,2,114.75826210004743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.73164600005839,114.75826210004743,115.24445430003107,0.5131824999116361,115.81098399998154,1.0797141999937594,116.31095299997833,116.31086095997598,116.70420859998558,116.70420859998558,117.1793527000118,117.17760725999251,117.70234670001082,117.70234670001082,117.70234670001082,118.18047050002497,119.6115504000336,r,1.889186599990353,None,None,0,,,,Ellie,001,2024-02-06_21h04.59.546,M2_experiment1,2023.2.3,60.00855722953251,2024-02-06 21h05.10.785483 +0100,
22,ModifiedSH,resources/new_sounds_not_modified/F1mash.wav,0.601753675244161,resources/new_sounds_2/F3mash.wav,0.42437641723356,resources/new_sounds_not_modified/F4mat.wav,0.401181209050264,3,F,,,,,0,6,6,21,119.6310775000602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.61293489998206,119.6310775000602,120.12787399999797,0.5156107000075281,120.75223680003546,1.1399728000396863,121.22849939996377,121.22619175997097,121.66564799996559,121.66564799996559,122.14545640000142,122.14267886003945,122.5565458999481,122.5565458999481,122.5565458999481,123.04567779996432,123.09857380005997,e,0.5387254999950528,None,None,0,,,,Ellie,001,2024-02-06_21h04.59.546,M2_experiment1,2023.2.3,60.00855722953251,2024-02-06 21h05.10.785483 +0100,
9,ModifiedSH,resources/new_sounds_not_modified/M4bot.wav,0.453615769026229,resources/new_sounds_not_modified/M3bosh.wav,0.524217377306996,resources/new_sounds_2/M2bosh.wav,0.387165532879819,2,M,,,,,0,7,7,8,123.11940019996837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.10050619998947,123.11940019996837,123.61013239994645,0.5105538999196142,124.0970423000399,0.9735377000179142,124.5581996999681,124.55800085996744,125.09483570000157,125.09483570000157,125.59121400001459,125.59102565997746,,125.99169920000713,126.00876810005866,126.47384989995044,126.60909150005318,t,0.61341650004033,None,None,0,,,,Ellie,001,2024-02-06_21h04.59.546,M2_experiment1,2023.2.3,60.00855722953251,2024-02-06 21h05.10.785483 +0100,
6,ModifiedT,resources/new_sounds_not_modified/M1met.wav,0.532038259057699,resources/new_sounds_2/M3met.wav,0.558503401360544,resources/new_sounds_not_modified/M5mesh.wav,0.5032130872900709,1,M,,,,,0,8,8,5,126.6270080000395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.60987090005074,126.6270080000395,127.12371820001863,0.5142261000582948,127.65709720004816,1.04760259995237,128.1567231999943,128.1566894599702,128.7282273999881,128.7282273999881,129.2063476999756,129.20620416004675,,129.7244036999764,129.739400499966,130.2059762000572,130.2582883000141,r,0.5251532000256702,None,None,0,,,,Ellie,001,2024-02-06_21h04.59.546,M2_experiment1,2023.2.3,60.00855722953251,2024-02-06 21h05.10.785483 +0100,
19,ModifiedT,resources/new_sounds_2/F2put.wav,0.521360544217687,resources/new_sounds_not_modified/F4push.wav,0.436144678520506,resources/new_sounds_not_modified/F5put.wav,0.363522850118329,2,F,,,,,0,9,9,18,130.27618010004517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.2590913999593,130.27618010004517,130.7724952000426,0.5137681000633165,131.30556300003082,1.0468401000835001,131.7887184000574,131.78871875994372,132.2392259000335,132.2392259000335,132.72180129995104,132.72179376001003,133.09649499994703,133.09649499994703,133.09649499994703,133.58835550001822,134.0754648000002,t,0.972847199998796,None,None,0,,,,Ellie,001,2024-02-06_21h04.59.546,M2_experiment1,2023.2.3,60.00855722953251,2024-02-06 21h05.10.785483 +0100,
2,ModifiedSh,resources/new_sounds_not_modified/F2fish.wav,0.528250066930233,resources/new_sounds_2/F1fit.wav,0.423218058079413,resources/new_sounds_not_modified/F5fit.wav,0.2975247836995,3,F,,,,,0,10,10,1,134.09162760002073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.07626620004885,134.09162760002073,134.5878582999576,0.5119711000006646,135.12077539996244,1.0448862999910489,135.60417389997747,135.60402986004482,136.04976129997522,136.04976129997522,136.53764560003765,136.53736916002816,136.84960980003234,136.84960980003234,136.84960980003234,137.33690600004047,137.88854439998977,e,1.0298253999790177,None,None,0,,,,Ellie,001,2024-02-06_21h04.59.546,M2_experiment1,2023.2.3,60.00855722953251,2024-02-06 21h05.10.785483 +0100,
21,ModifiedSH,resources/new_sounds_not_modified/F5fish.wav,0.478583202882902,resources/new_sounds_2/F4fish.wav,0.366258503401361,resources/new_sounds_not_modified/F2fit.wav,0.374261916532497,3,F,,,,,0,11,11,20,137.9060613999609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.88933429995086,137.9060613999609,138.40340339997783,0.5144458999857306,138.88642210001126,0.9974497999064624,139.37202739994973,139.37029955994802,139.74893909995444,139.74893909995444,140.23877479997464,140.23661046002525,140.63621479994617,140.63621479994617,140.63621479994617,141.11908640002366,141.7055649999529,e,1.0511673000873998,None,None,0,,,,Ellie,001,2024-02-06_21h04.59.546,M2_experiment1,2023.2.3,60.00855722953251,2024-02-06 21h05.10.785483 +0100,
16,ModifiedT,resources/new_sounds_2/M2fit.wav,0.646553287981859,resources/new_sounds_not_modified/M4fit.wav,0.508424667314028,resources/new_sounds_not_modified/M5fish.wav,0.451129071842058,2,M,,,,,0,12,12,15,141.7235599999549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.70678280002903,141.7235599999549,142.2187831000192,0.5125729999272153,142.8684244999895,1.1622135000070557,143.36833219998516,143.3681286599487,143.88897009997163,143.88897009997163,144.3678517000517,144.3679353599902,144.83559409994632,144.81771059997845,144.83559409994632,,145.2032973000314,t,0.3791567999869585,None,None,0,,,,Ellie,001,2024-02-06_21h04.59.546,M2_experiment1,2023.2.3,60.00855722953251,2024-02-06 21h05.10.785483 +0100,
17,ModifiedT,resources/new_sounds_2/M2bosh.wav,0.387165532879819,resources/new_sounds_not_modified/M6bot.wav,0.501070841911371,resources/new_sounds_not_modified/M5bosh.wav,0.597358038485993,2,M,,,,,0,13,13,16,145.2207590000471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.2041718000546,145.2207590000471,145.71748340001795,0.5137211000546813,146.11734180001076,0.9135752000147477,146.60044670000207,146.60056725998874,147.11711939994711,147.11711939994711,147.6002402000595,147.60020985994487,148.20807509997394,148.20807509997394,148.20807509997394,148.70003029995132,149.2388608000474,r,1.022777899983339,None,None,0,,,,Ellie,001,2024-02-06_21h04.59.546,M2_experiment1,2023.2.3,60.00855722953251,2024-02-06 21h05.10.785483 +0100,
18,ModifiedT,resources/new_sounds_2/M2put.wav,0.532199546485261,resources/new_sounds_not_modified/M7put.wav,0.410382098763918,resources/new_sounds_not_modified/M5push.wav,0.499025816019625,2,M,,,,,0,14,14,17,149.25492169999052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2397723000031,149.25492169999052,149.74933230003808,0.5100029000313953,150.28274139994755,1.0434109000489116,150.7824048999464,150.78243855996988,151.2110032000346,151.2110032000346,151.68213209998794,151.68210786003618,152.199767800048,152.199767800048,152.199767800048,152.6818889999995,153.2516851000255,r,1.0341617000522092,None,None,0,,,,Ellie,001,2024-02-06_21h04.59.546,M2_experiment1,2023.2.3,60.00855722953251,2024-02-06 21h05.10.785483 +0100,
7,ModifiedSH,resources/new_sounds_2/M1bosh.wav,0.4574829931972789,resources/new_sounds_not_modified/M2bot.wav,0.415863975908209,resources/new_sounds_not_modified/M4bosh.wav,0.4533657452807347,3,M,,,,,0,15,15,6,153.2682252000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.25266969995573,153.2682252000086,153.76460480003152,0.5123417000286281,154.23118730005808,0.9789264000719413,154.71442650002427,154.71459726004394,155.14441029995214,155.14441029995214,155.63081730005797,155.63068836000747,156.10059010004625,156.10059010004625,156.10059010004625,156.58060089999344,157.13374049996492,r,1.0307937000179663,None,None,0,,,,Ellie,001,2024-02-06_21h04.59.546,M2_experiment1,2023.2.3,60.00855722953251,2024-02-06 21h05.10.785483 +0100,
11,ModifiedSH,resources/new_sounds_not_modified/M1fish.wav,0.569506825661794,resources/new_sounds_2/M7fit.wav,0.485691609977324,resources/new_sounds_not_modified/M3fit.wav,0.479334255844424,3,M,,,,,0,16,16,10,157.15012020000722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.13462210004218,157.15012020000722,157.64673749997746,0.512523700017482,158.23967100004666,,158.7129337999504,158.71287405996117,159.21673109999392,159.21673109999392,159.69615159998648,159.6960521600442,160.18972070002928,160.18972070002928,160.18972070002928,160.67932460003067,161.0823311000131,e,0.8796696000499651,None,None,0,,,,Ellie,001,2024-02-06_21h04.59.546,M2_experiment1,2023.2.3,60.00855722953251,2024-02-06 21h05.10.785483 +0100,
10,ModifiedT,resources/new_sounds_not_modified/M2fit.wav,0.423218058079414,resources/new_sounds_not_modified/M5fish.wav,0.451129071842058,resources/new_sounds_2/M4fit.wav,0.597210884353741,1,M,,,,,0,17,17,9,161.09881680004764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.08312139997724,161.09881680004764,161.59528240002692,0.5125535000115633,162.02845720003825,0.9457237999886274,162.51177380001172,162.5117895600153,162.97826720005833,162.97826720005833,163.4618741000304,163.46183895999565,164.0701195000438,164.0701195000438,164.0701195000438,164.5613778999541,165.1638845000416,e,1.08621320000384,None,None,0,,,,Ellie,001,2024-02-06_21h04.59.546,M2_experiment1,2023.2.3,60.00855722953251,2024-02-06 21h05.10.785483 +0100,
8,ModifiedSH,resources/new_sounds_not_modified/M3bot.wav,0.368685295497059,resources/new_sounds_not_modified/M1bosh.wav,0.5055628425466665,resources/new_sounds_2/M5bosh.wav,0.4857823129251701,2,M,,,,,0,18,18,7,165.18071730004158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.16475750005338,165.18071730004158,165.6773691000417,0.5130129000172019,166.07897639996372,,166.5439726000186,166.5439091600012,167.0655966999475,167.0655966999475,167.54349910002202,167.5435029600514,168.04648310004268,168.02652059996035,168.04648310004268,168.52662120002788,168.76447920000646,r,0.7278895999770612,None,None,0,,,,Ellie,001,2024-02-06_21h04.59.546,M2_experiment1,2023.2.3,60.00855722953251,2024-02-06 21h05.10.785483 +0100,
13,ModifiedT,resources/new_sounds_not_modified/F1fish.wav,0.519196656146427,resources/new_sounds_not_modified/F4fit.wav,0.297524783699501,resources/new_sounds_2/F2fit.wav,0.443741496598639,2,F,,,,,0,19,19,12,168.7802975999657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.76534729998093,168.7802975999657,169.27819700003602,0.5132686999859288,169.80931759998202,1.0443941000849009,170.29232420003973,170.29271635999902,170.59991790005006,170.59991790005006,171.09226850001141,171.0922296599485,171.5471432999475,171.52543140004855,171.5471432999475,172.02540359995328,173.2283229000168,e,1.6990967999445274,None,None,0,,,,Ellie,001,2024-02-06_21h04.59.546,M2_experiment1,2023.2.3,60.00855722953251,2024-02-06 21h05.10.785483 +0100,
14,ModifiedSH,resources/new_sounds_not_modified/F2bosh.wav,0.494392229081527,resources/new_sounds_not_modified/F5bot.wav,0.485673207115724,resources/new_sounds_2/F1bosh.wav,0.520634920634921,1,F,,,,,0,20,20,13,173.24503750004806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.2291795000201,173.24503750004806,173.74122830003034,0.5124637000262737,174.24116299999878,1.0124154000077397,174.72435649996623,174.72426525996997,175.22744609997608,175.22744609997608,175.72385089995805,175.72394445997196,176.26180029998068,176.24039229995105,176.26180029998068,176.7405476999702,177.1596871999791,e,0.9110863000387326,None,None,0,,,,Ellie,001,2024-02-06_21h04.59.546,M2_experiment1,2023.2.3,60.00855722953251,2024-02-06 21h05.10.785483 +0100,
12,ModifiedSH,resources/new_sounds_not_modified/F4bot.wav,0.390471530438234,resources/new_sounds_not_modified/F3bosh.wav,0.505513996768869,resources/new_sounds_2/F2bosh.wav,0.423673469387755,2,F,,,,,0,21,21,11,177.17687429999933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.1606019999599,177.17687429999933,177.67333170003258,0.5132252000039443,178.07328170002438,0.9131587001029402,178.55631629994605,178.55624916001688,179.07612119999249,179.07612119999249,179.55609249998815,179.55589285998138,179.9942224000115,179.9942224000115,179.9942224000115,180.48901050002314,180.82530499994755,r,0.8288847000803798,None,None,0,,,,Ellie,001,2024-02-06_21h04.59.546,M2_experiment1,2023.2.3,60.00855722953251,2024-02-06 21h05.10.785483 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.82593060005456,180.8413939999882,183.83782729995437,,,,,,,,
