ItemNb,Condition,Sound1,DurationSound1,Sound2,DurationSound2,Sound3,DurationSound3,ExpectedKey,Condition2,trials_task3.thisRepN,trials_task3.thisTrialN,trials_task3.thisN,trials_task3.thisIndex,trials_task1.thisRepN,trials_task1.thisTrialN,trials_task1.thisN,trials_task1.thisIndex,thisRow.t,notes,Welcome.started,textWelcomeMessage.started,keyWelcome.started,Welcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.duration,Welcome_2.started,textWelcome2.started,key_resp_5.started,Welcome_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,Welcome_3.started,textWelcome3.started,key_resp_6.started,Welcome_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,blank.started,blank1.started,blank1.stopped,blank.stopped,volume_explanation.started,text_volume.started,key_resp_8.started,volume_explanation.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,volume.started,text_2.started,key_resp_7.started,sound_testvolume.started,volume.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,explanation.started,text.started,key_info_oddity.started,explanation.stopped,key_info_oddity.keys,key_info_oddity.rt,key_info_oddity.duration,task3.started,key_replay3.started,text_recording1_3.started,sound1_3.started,key_resp_question3.started,text_recording1_3.stopped,sound1_3.stopped,text_questiontask3.started,task3.stopped,key_resp_question3.keys,key_resp_question3.rt,key_resp_question3.duration,key_replay3.keys,explanation_3.started,text_4.started,key_resp_3.started,explanation_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,explanation_1.started,text_explanation_1.started,key_resp.started,explanation_1.stopped,key_resp.keys,key_resp.rt,key_resp.duration,task1.started,key_replay1.started,text_recording1.started,sound1.started,text_recording1.stopped,sound1.stopped,text_recording2.started,sound2.started,text_recording2.stopped,sound2.stopped,text_recording3.started,sound3.started,text_recording3.stopped,sound3.stopped,key_resp_question1.started,text_question1.started,task1.stopped,key_resp_question1.keys,key_resp_question1.rt,key_resp_question1.duration,key_replay1.keys,replay_count,Bye.started,text_6.started,Bye.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
19,ModifiedT,resources/new_sounds_2/F2put.wav,0.521360544217687,resources/new_sounds_not_modified/F4push.wav,0.436144678520506,resources/new_sounds_not_modified/F5put.wav,0.363522850118329,2,F,,,,,0,1,1,18,293.83174469997175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.80897289997665,293.83174469997175,294.31487389997346,0.5067048000055365,294.8500602999702,1.0418738999869674,295.3316312999814,295.3302337399509,295.8115460999543,295.78675869997824,296.28142499999376,296.2799531399796,296.6585409999825,296.6585409999825,296.63199659995735,297.1321229999885,299.2985830999678,e,2.6626160999876447,None,None,0,,,,Adrian,001,2024-02-04_14h43.40.994,M2_experiment1,2023.2.3,60.04044324297967,2024-02-04 14h44.07.556843 +0100,
2,ModifiedSh,resources/new_sounds_not_modified/F2fish.wav,0.528250066930233,resources/new_sounds_2/F1fit.wav,0.423218058079413,resources/new_sounds_not_modified/F5fit.wav,0.2975247836995,3,F,,,,,0,2,2,1,299.32255909999367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.3001811999711,299.32255909999367,299.8108448999701,0.5113933000247926,300.34368929994525,1.0442197999800555,300.84370919998037,300.8435212399636,301.29199089994654,301.29199089994654,301.7605122999521,301.76043913999456,302.0728689999669,302.0728689999669,302.0728689999669,302.5607809999492,303.1126415999606,e,1.03192370000761,None,None,0,,,,Adrian,001,2024-02-04_14h43.40.994,M2_experiment1,2023.2.3,60.04044324297967,2024-02-04 14h44.07.556843 +0100,
5,ModifiedT,resources/new_sounds_not_modified/F4met.wav,0.44494520825283956,resources/new_sounds_2/F2met.wav,0.634104308390023,resources/new_sounds_not_modified/F1mesh.wav,0.5571319490698841,1,F,,,,,0,3,3,4,303.1320241999929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.1134288999601,303.1320241999929,303.6272099999478,0.5141620999784209,304.07690139999613,0.9638480999856256,304.5633343999507,304.5605970399629,305.22729819995584,305.207956899947,305.69536769995466,305.6934579399822,306.29155029996764,,306.29155029996764,306.76245729997754,308.4058753999998,r,2.094834199990146,None,None,0,,,,Adrian,001,2024-02-04_14h43.40.994,M2_experiment1,2023.2.3,60.04044324297967,2024-02-04 14h44.07.556843 +0100,
17,ModifiedT,resources/new_sounds_2/M2bosh.wav,0.387165532879819,resources/new_sounds_not_modified/M6bot.wav,0.501070841911371,resources/new_sounds_not_modified/M5bosh.wav,0.597358038485993,2,M,,,,,0,4,4,16,308.4312974999775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.4075295999646,308.4312974999775,308.90877579996595,0.5019755999674089,309.32087999995565,,309.8087103999569,309.80828983997344,310.3421561999712,310.3220433999668,310.8083390999818,310.80799613994895,311.42071759997634,311.42071759997634,311.42071759997634,311.9089660999598,313.02848169999197,e,1.5899849999696016,None,None,0,,,,Adrian,001,2024-02-04_14h43.40.994,M2_experiment1,2023.2.3,60.04044324297967,2024-02-04 14h44.07.556843 +0100,
22,ModifiedSH,resources/new_sounds_not_modified/F1mash.wav,0.601753675244161,resources/new_sounds_2/F3mash.wav,0.42437641723356,resources/new_sounds_not_modified/F4mat.wav,0.401181209050264,3,F,,,,,0,5,5,21,313.0493802999845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.029525299964,313.0493802999845,313.5406507999869,0.5116071999655105,314.1571280999924,1.1280786999850534,314.64031099999556,314.6400544399803,315.07855669996934,315.07855669996934,315.5565629999619,315.55634783997084,315.9897823999636,,315.97073919995455,316.4568200999638,316.47667599999113,r,0.4940135999931954,None,None,0,,,,Adrian,001,2024-02-04_14h43.40.994,M2_experiment1,2023.2.3,60.04044324297967,2024-02-04 14h44.07.556843 +0100,
16,ModifiedT,resources/new_sounds_2/M2fit.wav,0.646553287981859,resources/new_sounds_not_modified/M4fit.wav,0.508424667314028,resources/new_sounds_not_modified/M5fish.wav,0.451129071842058,2,M,,,,,0,6,6,15,316.4986266999622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.4777104999521,316.4986266999622,316.9893458999577,0.5121417000191286,317.6392946999986,1.1620802999823354,318.1390552999801,318.138841739943,318.66185699997004,318.66185699997004,319.1387462999555,319.1385269399907,319.608528999961,319.608528999961,319.5885288999998,320.0889878999442,321.2778740999638,e,1.6847950999508612,None,None,0,,,,Adrian,001,2024-02-04_14h43.40.994,M2_experiment1,2023.2.3,60.04044324297967,2024-02-04 14h44.07.556843 +0100,
1,ModifiedT,resources/new_sounds_not_modified/F2fit.wav,0.374261916532496,resources/new_sounds_not_modified/F5fish.wav,0.478583202882902,resources/new_sounds_2/F4fit.wav,0.41736473916697,1,F,,,,,0,7,7,0,321.296297999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.2793255999568,321.296297999972,321.78782509994926,0.509263500047382,322.1867025999818,0.908134900033474,322.6541661999654,322.6539785399509,323.1523160999641,323.1523160999641,323.63721149996854,323.63695713997004,324.0703952999902,,324.0536489999504,324.5541275999858,325.67460309999296,e,1.6024482000502758,None,None,0,,,,Adrian,001,2024-02-04_14h43.40.994,M2_experiment1,2023.2.3,60.04044324297967,2024-02-04 14h44.07.556843 +0100,
11,ModifiedSH,resources/new_sounds_not_modified/M1fish.wav,0.569506825661794,resources/new_sounds_2/M7fit.wav,0.485691609977324,resources/new_sounds_not_modified/M3fit.wav,0.479334255844424,3,M,,,,,0,8,8,10,325.6956074999762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.67564789997414,325.6956074999762,326.1863620999502,0.5112081000115722,326.7830419999664,,327.2526510999887,327.25246703994344,327.7691669999622,,328.2355826999992,328.235403639992,328.7336667999625,328.7336667999625,328.7336667999625,329.22042019997025,329.27522929996485,r,0.524020400014706,None,None,0,,,,Adrian,001,2024-02-04_14h43.40.994,M2_experiment1,2023.2.3,60.04044324297967,2024-02-04 14h44.07.556843 +0100,
9,ModifiedSH,resources/new_sounds_not_modified/M4bot.wav,0.453615769026229,resources/new_sounds_not_modified/M3bosh.wav,0.524217377306996,resources/new_sounds_2/M2bosh.wav,0.387165532879819,2,M,,,,,0,9,9,8,329.29589349997696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.27645819995087,329.29589349997696,329.7852793999482,0.509422299975995,330.2662326999707,0.9903692999505438,330.73556779994396,330.73480993995327,331.2786644999869,331.2786644999869,331.76850559999,331.76774193995516,332.19910349999554,332.1734873999958,332.1734873999958,332.65267549996497,336.16785169998184,e,3.9890022999607027,None,None,0,,,,Adrian,001,2024-02-04_14h43.40.994,M2_experiment1,2023.2.3,60.04044324297967,2024-02-04 14h44.07.556843 +0100,
15,ModifiedSH,resources/new_sounds_not_modified/M2fish.wav,0.602031419699607,resources/new_sounds_not_modified/M5fit.wav,0.593107043618346,resources/new_sounds_2/M1fish.wav,0.512562358276644,1,M,,,,,0,10,10,14,336.19035129999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.1688951999531,336.19035129999975,336.6811210999731,0.5127600000123493,337.30493369995384,,337.7806789999595,337.7802673399856,338.3862185999751,338.3862185999751,338.863481999957,338.8637008399528,339.3932098999503,339.3932098999503,339.3932098999503,,339.6333211999736,e,0.2255824999883771,None,None,0,,,,Adrian,001,2024-02-04_14h43.40.994,M2_experiment1,2023.2.3,60.04044324297967,2024-02-04 14h44.07.556843 +0100,
10,ModifiedT,resources/new_sounds_not_modified/M2fit.wav,0.423218058079414,resources/new_sounds_not_modified/M5fish.wav,0.451129071842058,resources/new_sounds_2/M4fit.wav,0.597210884353741,1,M,,,,,0,11,11,9,339.65463979996275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.6343694999814,339.65463979996275,340.14600589999463,0.5121106000151485,340.57909919996746,0.9451997000142001,341.0624844999984,341.0621651399706,341.5286650999915,341.5286650999915,342.0127352999989,342.01172143997974,342.6190290999948,342.6190290999948,342.6190290999948,343.1118670999422,345.6302680999506,r,2.99933510000119,None,None,0,,,,Adrian,001,2024-02-04_14h43.40.994,M2_experiment1,2023.2.3,60.04044324297967,2024-02-04 14h44.07.556843 +0100,
3,ModifiedT,resources/new_sounds_2/F5mat.wav,0.565396825396825,resources/new_sounds_not_modified/F4mash.wav,0.38066522534541036,resources/new_sounds_not_modified/F2mat.wav,0.5007174554648515,3,F,,,,,0,12,12,2,345.6499026999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.6314497999847,345.6499026999809,346.14473189995624,0.513749000034295,346.71205629996257,1.0810684000025503,347.19570609997027,347.1955354399688,347.59249499998987,347.59249499998987,348.08103289996507,348.07915113997296,348.59559279994573,348.59559279994573,348.59559279994573,349.0817106999457,352.61228859995026,e,3.9998997999937274,None,None,0,,,,Adrian,001,2024-02-04_14h43.40.994,M2_experiment1,2023.2.3,60.04044324297967,2024-02-04 14h44.07.556843 +0100,
7,ModifiedSH,resources/new_sounds_2/M1bosh.wav,0.4574829931972789,resources/new_sounds_not_modified/M2bot.wav,0.415863975908209,resources/new_sounds_not_modified/M4bosh.wav,0.4533657452807347,3,M,,,,,0,13,13,6,352.63040339999134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.61310149997007,352.63040339999134,353.12704019999364,0.5143325999961235,353.5935458999593,0.9808242000290193,354.07898049999494,354.07722753999406,354.50468569999794,354.50468569999794,354.9957157999743,354.99369283995475,355.47715349995997,355.4581871999544,355.4581871999544,355.94665929995244,358.19919769995613,t,2.7321355000021867,None,None,0,,,,Adrian,001,2024-02-04_14h43.40.994,M2_experiment1,2023.2.3,60.04044324297967,2024-02-04 14h44.07.556843 +0100,
20,ModifiedSH,resources/new_sounds_2/F2push.wav,0.418027210884354,resources/new_sounds_not_modified/F4push.wav,0.436144678520506,resources/new_sounds_not_modified/F3put.wav,0.437781204290985,2,F,,,,,0,14,14,19,358.2226802999503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.2014975999482,358.2226802999503,358.7110996999545,0.510918399959337,359.12937339994824,0.9290544000105001,359.627355399949,359.62540833998355,360.08200729999226,360.08200729999226,360.5601165999542,360.55834803995094,361.0396235999651,361.01524949999293,361.01524949999293,361.51111579994904,362.0058929999941,e,0.9841349000344053,None,None,0,,,,Adrian,001,2024-02-04_14h43.40.994,M2_experiment1,2023.2.3,60.04044324297967,2024-02-04 14h44.07.556843 +0100,
4,ModifiedT,resources/new_sounds_not_modified/M4mat.wav,0.4451593985921889,resources/new_sounds_2/M3mat.wav,0.494308390022676,resources/new_sounds_not_modified/M2mash.wav,0.7358947371573947,1,M,,,,,0,15,15,3,362.03264979994856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.00749699998414,362.03264979994856,362.5093743999605,0.5026215999969281,362.95779639994726,0.9510797000257298,363.4593284999719,363.45748253996135,363.96973639994394,363.96973639994394,364.4593343999586,364.4570899399987,365.21148039994296,365.21148039994296,365.1939733999898,365.6932958999532,366.177702499961,t,0.9681349999736995,None,None,0,,,,Adrian,001,2024-02-04_14h43.40.994,M2_experiment1,2023.2.3,60.04044324297967,2024-02-04 14h44.07.556843 +0100,
8,ModifiedSH,resources/new_sounds_not_modified/M3bot.wav,0.368685295497059,resources/new_sounds_not_modified/M1bosh.wav,0.5055628425466665,resources/new_sounds_2/M5bosh.wav,0.4857823129251701,2,M,,,,,0,16,16,7,366.20240529999137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.179301999975,366.20240529999137,366.69117949996144,0.5126246000290848,367.0730406999937,0.8944810000248253,367.5576842999435,367.5559376399906,368.08133429999,368.08133429999,368.55771139997523,368.5556812399591,369.0614689999493,369.0614689999493,369.0614689999493,369.5417643999681,370.53597569995327,e,1.463779899990186,None,None,0,,,,Adrian,001,2024-02-04_14h43.40.994,M2_experiment1,2023.2.3,60.04044324297967,2024-02-04 14h44.07.556843 +0100,
6,ModifiedT,resources/new_sounds_not_modified/M1met.wav,0.532038259057699,resources/new_sounds_2/M3met.wav,0.558503401360544,resources/new_sounds_not_modified/M5mesh.wav,0.5032130872900709,1,M,,,,,0,17,17,5,370.56246289995033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.5376321999938,370.56246289995033,371.0397234999691,0.5028659999952652,371.5715395999723,1.0346779000246897,372.0734104999574,372.07127393994597,372.65464029996656,372.65464029996656,373.1417253999971,373.1386829399562,373.6594188999734,373.6594188999734,373.64029519999167,,374.07453239994356,e,0.4245791000430472,None,None,0,,,,Adrian,001,2024-02-04_14h43.40.994,M2_experiment1,2023.2.3,60.04044324297967,2024-02-04 14h44.07.556843 +0100,
13,ModifiedT,resources/new_sounds_not_modified/F1fish.wav,0.519196656146427,resources/new_sounds_not_modified/F4fit.wav,0.297524783699501,resources/new_sounds_2/F2fit.wav,0.443741496598639,2,F,,,,,0,18,18,12,374.0996103999787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.07614409999223,374.0996103999787,374.5884737999877,0.513086499995552,375.1342074999702,,375.60580939997453,375.60333513995283,375.9132727999822,375.9132727999822,376.405033499992,376.40308163999,376.8648252999992,376.8648252999992,376.8648252999992,377.33924619999016,377.5976967999595,r,0.7156643999624066,None,None,0,,,,Adrian,001,2024-02-04_14h43.40.994,M2_experiment1,2023.2.3,60.04044324297967,2024-02-04 14h44.07.556843 +0100,
21,ModifiedSH,resources/new_sounds_not_modified/F5fish.wav,0.478583202882902,resources/new_sounds_2/F4fish.wav,0.366258503401361,resources/new_sounds_not_modified/F2fit.wav,0.374261916532497,3,F,,,,,0,19,19,20,377.62051609996706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.59970109997084,377.62051609996706,378.1041046999744,0.5053616999648511,378.58583329996327,0.9870858999784105,379.0874750999501,379.08536033998826,379.46363219997147,379.46363219997147,379.95375849999255,379.9517990399909,380.33988419995876,380.33988419995876,380.33988419995876,,380.57272059994284,e,0.22925040003610775,None,None,0,,,,Adrian,001,2024-02-04_14h43.40.994,M2_experiment1,2023.2.3,60.04044324297967,2024-02-04 14h44.07.556843 +0100,
14,ModifiedSH,resources/new_sounds_not_modified/F2bosh.wav,0.494392229081527,resources/new_sounds_not_modified/F5bot.wav,0.485673207115724,resources/new_sounds_2/F1bosh.wav,0.520634920634921,1,F,,,,,0,20,20,13,380.5984276999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.5743666999624,380.5984276999952,381.08649049996166,0.5128857999807224,381.6095764999627,1.0089043999905698,382.06974749994697,382.06778793994454,382.5990735999658,382.573109799996,383.06945729994914,383.067487739987,383.63204129994847,383.60698789998423,383.60698789998423,384.0867648999556,385.2975400999421,e,1.6833455000305548,None,None,0,,,,Adrian,001,2024-02-04_14h43.40.994,M2_experiment1,2023.2.3,60.04044324297967,2024-02-04 14h44.07.556843 +0100,
12,ModifiedSH,resources/new_sounds_not_modified/F4bot.wav,0.390471530438234,resources/new_sounds_not_modified/F3bosh.wav,0.505513996768869,resources/new_sounds_2/F2bosh.wav,0.423673469387755,2,F,,,,,0,21,21,11,385.32088549999753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.2991519999923,385.32088549999753,385.8150910999975,0.5168261000071652,386.2155870999559,0.9171759999589995,386.6981015999918,386.6975496399973,387.21979329996975,387.21979329996975,387.6974937999621,387.6971996399516,388.1379065999645,388.1379065999645,388.1379065999645,388.6322393999435,391.43288109998684,r,3.2921023000380956,None,None,0,,,,Adrian,001,2024-02-04_14h43.40.994,M2_experiment1,2023.2.3,60.04044324297967,2024-02-04 14h44.07.556843 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.43342489999486,391.447819999943,394.44670769997174,,,,,,,,
