ItemNb,Condition,Sound1,DurationSound1,Sound2,DurationSound2,Sound3,DurationSound3,ExpectedKey,Condition2,trials_task3.thisRepN,trials_task3.thisTrialN,trials_task3.thisN,trials_task3.thisIndex,trials_task1.thisRepN,trials_task1.thisTrialN,trials_task1.thisN,trials_task1.thisIndex,thisRow.t,notes,Welcome.started,textWelcomeMessage.started,keyWelcome.started,Welcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.duration,Welcome_2.started,textWelcome2.started,key_resp_5.started,Welcome_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,Welcome_3.started,textWelcome3.started,key_resp_6.started,Welcome_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,blank.started,blank1.started,blank1.stopped,blank.stopped,volume_explanation.started,text_volume.started,key_resp_8.started,volume_explanation.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,volume.started,text_2.started,key_resp_7.started,sound_testvolume.started,volume.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,explanation.started,text.started,key_info_oddity.started,explanation.stopped,key_info_oddity.keys,key_info_oddity.rt,key_info_oddity.duration,task3.started,key_replay3.started,text_recording1_3.started,sound1_3.started,key_resp_question3.started,text_recording1_3.stopped,sound1_3.stopped,text_questiontask3.started,task3.stopped,key_resp_question3.keys,key_resp_question3.rt,key_resp_question3.duration,key_replay3.keys,explanation_3.started,text_4.started,key_resp_3.started,explanation_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,explanation_1.started,text_explanation_1.started,key_resp.started,explanation_1.stopped,key_resp.keys,key_resp.rt,key_resp.duration,task1.started,key_replay1.started,text_recording1.started,sound1.started,text_recording1.stopped,sound1.stopped,text_recording2.started,sound2.started,text_recording2.stopped,sound2.stopped,text_recording3.started,sound3.started,text_recording3.stopped,key_resp_question1.started,text_question1.started,task1.stopped,key_resp_question1.keys,key_resp_question1.rt,key_resp_question1.duration,key_replay1.keys,replay_count,sound3.stopped,key_replay1.rt,key_replay1.duration,Bye.started,text_6.started,Bye.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1,ModifiedT,resources/new_sounds_not_modified/F2fit.wav,0.374261916532496,resources/new_sounds_not_modified/F5fish.wav,0.478583202882902,resources/new_sounds_2/F4fit.wav,0.41736473916697,1,F,,,,,0,0,0,0,128.11860929999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0715173999779,128.11860929999966,128.52751729998272,0.5085655000293627,128.91086069995072,0.8918964000185952,129.3938539000228,129.3942097999854,129.88321110000834,129.88321110000834,130.3769401999889,130.3770965999458,130.7936810000101,130.7936810000101,131.2934465999715,133.36157800001092,e,2.556202800013125,None,None,0,,,,,,,ninoshkka,001,2024-02-29_15h54.16.260,M2_experiment1,2023.2.3,60.07514200028877,2024-02-29 15h54.40.388407 +0100,
5,ModifiedT,resources/new_sounds_not_modified/F4met.wav,0.44494520825283956,resources/new_sounds_2/F2met.wav,0.634104308390023,resources/new_sounds_not_modified/F1mesh.wav,0.5571319490698841,1,F,,,,,0,1,1,4,133.40807849995326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.3629161999561,133.40807849995326,133.87580889998935,0.513348100008443,134.32568530004937,0.963226200081408,134.80890880001243,134.80882530000525,135.47559369995724,,135.94189839996397,135.94185150000266,136.51764580002055,136.51764580002055,137.00816740002483,140.39275220001582,e,3.871680499985814,None,None,0,136.51764580002055,,,,,,ninoshkka,001,2024-02-29_15h54.16.260,M2_experiment1,2023.2.3,60.07514200028877,2024-02-29 15h54.40.388407 +0100,
15,ModifiedSH,resources/new_sounds_not_modified/M2fish.wav,0.602031419699607,resources/new_sounds_not_modified/M5fit.wav,0.593107043618346,resources/new_sounds_2/M1fish.wav,0.512562358276644,1,M,,,,,0,2,2,14,140.4389358999906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.39366209995933,140.4389358999906,140.90676829998847,0.5135404999600723,141.5354005000554,21.57488949992694,142.01011579995975,142.00786449997685,142.61558870004956,161.9875047999667,143.09262669994496,143.09055929996538,143.62713749997783,143.60336569999345,144.1100966000231,163.03012809995562,r,19.41075240005739,None,p,2,161.9875047999667,14.952684000018053,0.03687569999601692,,,,ninoshkka,001,2024-02-29_15h54.16.260,M2_experiment1,2023.2.3,60.07514200028877,2024-02-29 15h54.40.388407 +0100,
14,ModifiedSH,resources/new_sounds_not_modified/F2bosh.wav,0.494392229081527,resources/new_sounds_not_modified/F5bot.wav,0.485673207115724,resources/new_sounds_2/F1bosh.wav,0.520634920634921,1,F,,,,,0,3,3,13,163.12069000001065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.03277289995458,163.12069000001065,163.53364279994275,0.5017314000288025,164.03274479997344,1.0008251999970526,164.5340615999885,164.53231860003433,165.03760939999484,165.03760939999484,165.51505489996634,165.5146451000357,166.05095599999186,166.05095599999186,166.54688839998562,166.94846470002085,r,0.8941925000399351,None,None,0,166.05095599999186,,,,,,ninoshkka,001,2024-02-29_15h54.16.260,M2_experiment1,2023.2.3,60.07514200028877,2024-02-29 15h54.40.388407 +0100,
10,ModifiedT,resources/new_sounds_not_modified/M2fit.wav,0.423218058079414,resources/new_sounds_not_modified/M5fish.wav,0.451129071842058,resources/new_sounds_2/M4fit.wav,0.597210884353741,1,M,,,,,0,4,4,9,166.98511799995322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.94917999999598,166.98511799995322,167.46331120003015,0.5144819000270218,167.89636190002784,0.9475208000512794,168.37949389999267,168.37929260001982,168.84582050004974,168.84582050004974,169.3298445000546,169.3297180999536,169.93753999995533,169.93753999995533,170.42931379994843,171.14778560004197,t,1.1999451000010595,None,None,0,169.93753999995533,,,,,,ninoshkka,001,2024-02-29_15h54.16.260,M2_experiment1,2023.2.3,60.07514200028877,2024-02-29 15h54.40.388407 +0100,
13,ModifiedT,resources/new_sounds_not_modified/F1fish.wav,0.519196656146427,resources/new_sounds_not_modified/F4fit.wav,0.297524783699501,resources/new_sounds_2/F2fit.wav,0.443741496598639,2,F,,,,,0,5,5,12,171.18653539998922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.14856320002582,171.18653539998922,171.66442479996476,0.5163107000989839,172.2111388000194,,172.66950850002468,172.6665569999488,172.9961578999646,,173.479094899958,173.47929500001482,173.93467129999772,173.91237419995014,174.4120573999826,175.5141754000215,e,1.5910347999306396,None,None,0,173.93467129999772,,,,,,ninoshkka,001,2024-02-29_15h54.16.260,M2_experiment1,2023.2.3,60.07514200028877,2024-02-29 15h54.40.388407 +0100,
12,ModifiedSH,resources/new_sounds_not_modified/F4bot.wav,0.390471530438234,resources/new_sounds_not_modified/F3bosh.wav,0.505513996768869,resources/new_sounds_2/F2bosh.wav,0.423673469387755,2,F,,,,,0,6,6,11,175.56140190002043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.51516009995248,175.56140190002043,176.02842949994374,0.513714199885726,176.42851740005426,0.9138002999825403,176.91139110003132,176.91132460003718,177.42961410002317,177.42961410002317,177.9111116999993,177.9110230999533,178.3478409999516,178.3478409999516,178.8438584000105,179.3465088000521,e,0.9860192000633106,None,None,0,178.3478409999516,,,,,,ninoshkka,001,2024-02-29_15h54.16.260,M2_experiment1,2023.2.3,60.07514200028877,2024-02-29 15h54.40.388407 +0100,
17,ModifiedT,resources/new_sounds_2/M2bosh.wav,0.387165532879819,resources/new_sounds_not_modified/M6bot.wav,0.501070841911371,resources/new_sounds_not_modified/M5bosh.wav,0.597358038485993,2,M,,,,,0,7,7,16,179.39378579996992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.34748490003403,179.39378579996992,179.86062259995379,0.5135801999131218,180.26021520001814,0.913170599960722,180.74316690000705,180.7432749999454,181.2542359000072,181.2752539999783,181.74307810002938,181.74301160003523,182.3514858999988,182.3514858999988,182.84263630001806,183.3785773999989,e,1.024460899992846,None,None,0,182.3514858999988,,,,,,ninoshkka,001,2024-02-29_15h54.16.260,M2_experiment1,2023.2.3,60.07514200028877,2024-02-29 15h54.40.388407 +0100,
6,ModifiedT,resources/new_sounds_not_modified/M1met.wav,0.532038259057699,resources/new_sounds_2/M3met.wav,0.558503401360544,resources/new_sounds_not_modified/M5mesh.wav,0.5032130872900709,1,M,,,,,0,8,8,5,183.42518699995708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.3795535999816,183.42518699995708,183.89624599996023,0.5172065000515431,184.44271450000815,1.0636571999639273,184.92678970005363,184.92573810000903,185.5004484000383,185.5004484000383,185.97690060001332,185.97538759994785,186.49591840000357,186.49591840000357,186.9767533999402,187.8988581999438,r,1.3985878999810666,None,None,0,186.49591840000357,,,,,,ninoshkka,001,2024-02-29_15h54.16.260,M2_experiment1,2023.2.3,60.07514200028877,2024-02-29 15h54.40.388407 +0100,
2,ModifiedSh,resources/new_sounds_not_modified/F2fish.wav,0.528250066930233,resources/new_sounds_2/F1fit.wav,0.423218058079413,resources/new_sounds_not_modified/F5fit.wav,0.2975247836995,3,F,,,,,0,9,9,1,187.96808899997268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.90057309996337,187.96808899997268,188.40855699998792,0.5087634999072179,188.94025510002393,1.0403904999839142,189.4417790999869,189.44100359994917,189.88205480005126,189.88205480005126,190.35831309994683,190.35753229998517,190.6820527999662,190.6820527999662,191.1587859999854,192.0784316000063,t,1.379649500013329,None,None,0,190.6820527999662,,,,,,ninoshkka,001,2024-02-29_15h54.16.260,M2_experiment1,2023.2.3,60.07514200028877,2024-02-29 15h54.40.388407 +0100,
16,ModifiedT,resources/new_sounds_2/M2fit.wav,0.646553287981859,resources/new_sounds_not_modified/M4fit.wav,0.508424667314028,resources/new_sounds_not_modified/M5fish.wav,0.451129071842058,2,M,,,,,0,10,10,15,192.1190921999514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.07946399995126,192.1190921999514,192.58917419996578,0.5101843000156805,193.23966870002914,1.1606859000166878,193.73909020004794,193.73925300005357,194.2604024000466,194.2604024000466,194.73887600004673,194.73874360001645,195.20548160001636,195.18884870002512,195.68901480000932,196.15847439994104,t,0.9613594999536872,None,None,0,195.20548160001636,,,,,,ninoshkka,001,2024-02-29_15h54.16.260,M2_experiment1,2023.2.3,60.07514200028877,2024-02-29 15h54.40.388407 +0100,
8,ModifiedSH,resources/new_sounds_not_modified/M3bot.wav,0.368685295497059,resources/new_sounds_not_modified/M1bosh.wav,0.5055628425466665,resources/new_sounds_2/M5bosh.wav,0.4857823129251701,2,M,,,,,0,11,11,7,196.21347189997323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.15963500004727,196.21347189997323,196.6719407000346,0.5128605999052525,197.07035509997513,9.514150999952108,197.53767790005077,197.53810419996734,198.0581764000235,205.6915598999476,198.53757439996116,198.53781469997483,199.03910059994087,199.02084160002414,199.5208165999502,207.1323724000249,r,8.103306900011376,None,p,1,205.6915598999476,6.453605300048366,None,,,,ninoshkka,001,2024-02-29_15h54.16.260,M2_experiment1,2023.2.3,60.07514200028877,2024-02-29 15h54.40.388407 +0100,
20,ModifiedSH,resources/new_sounds_2/F2push.wav,0.418027210884354,resources/new_sounds_not_modified/F4push.wav,0.436144678520506,resources/new_sounds_not_modified/F3put.wav,0.437781204290985,2,F,,,,,0,12,12,19,207.21248590003233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.13496389996726,207.21248590003233,207.63458519999404,0.5005395000334829,208.05102969997097,,208.56811130000278,208.56720850004348,209.03384699998423,209.01431190001313,209.49931860005017,209.4990009000059,209.95021000003908,209.93228730000556,210.4321732999524,210.85232689999975,e,0.9162550000473857,None,None,0,209.95021000003908,,,,,,ninoshkka,001,2024-02-29_15h54.16.260,M2_experiment1,2023.2.3,60.07514200028877,2024-02-29 15h54.40.388407 +0100,
21,ModifiedSH,resources/new_sounds_not_modified/F5fish.wav,0.478583202882902,resources/new_sounds_2/F4fish.wav,0.366258503401361,resources/new_sounds_not_modified/F2fit.wav,0.374261916532497,3,F,,,,,0,13,13,20,210.88376929995138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.85370750003494,210.88376929995138,211.3653204999864,0.5122344000265002,211.8485319999745,0.9954445000039414,212.33183649997227,212.33166519999503,212.7080288999714,212.7080288999714,213.19845380005427,213.198200800037,213.59517860005144,213.59517860005144,214.08189240004867,215.60308170004282,t,2.0032525999704376,None,None,0,213.59517860005144,,,,,,ninoshkka,001,2024-02-29_15h54.16.260,M2_experiment1,2023.2.3,60.07514200028877,2024-02-29 15h54.40.388407 +0100,
4,ModifiedT,resources/new_sounds_not_modified/M4mat.wav,0.4451593985921889,resources/new_sounds_2/M3mat.wav,0.494308390022676,resources/new_sounds_not_modified/M2mash.wav,0.7358947371573947,1,M,,,,,0,14,14,3,215.66149029997177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.60431810002774,215.66149029997177,216.11649449996185,0.5128195999423042,216.5649720999645,0.9612469000276178,217.06460819998756,217.06472760001196,217.57534209999721,217.57534209999721,218.04768139997032,218.04748979995492,218.80820009997115,218.78075559996068,219.28076999995392,219.9366528999526,e,1.1523866999195889,None,None,0,218.80820009997115,,,,,,ninoshkka,001,2024-02-29_15h54.16.260,M2_experiment1,2023.2.3,60.07514200028877,2024-02-29 15h54.40.388407 +0100,
19,ModifiedT,resources/new_sounds_2/F2put.wav,0.521360544217687,resources/new_sounds_not_modified/F4push.wav,0.436144678520506,resources/new_sounds_not_modified/F5put.wav,0.363522850118329,2,F,,,,,0,15,15,18,219.9808623000281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.93790410005022,219.9808623000281,220.44686160003766,0.5095615999307483,220.98012560000643,1.042811100021936,221.46306380000897,221.46331339997704,221.92963280004915,,222.39631300000474,222.39616319995838,222.77645849995315,222.77645849995315,223.26277040003333,224.18358740000986,e,1.3994422999676317,None,None,0,222.77645849995315,,,,,,ninoshkka,001,2024-02-29_15h54.16.260,M2_experiment1,2023.2.3,60.07514200028877,2024-02-29 15h54.40.388407 +0100,
9,ModifiedSH,resources/new_sounds_not_modified/M4bot.wav,0.453615769026229,resources/new_sounds_not_modified/M3bosh.wav,0.524217377306996,resources/new_sounds_2/M2bosh.wav,0.387165532879819,2,M,,,,,0,16,16,8,224.23511100001633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.18484490003902,224.23511100001633,224.6940010000253,0.5097389000002295,225.161363500054,0.977062200079672,225.64628029998858,225.64526629999745,226.18564559996594,226.18564559996594,226.6622104999842,226.66180189994628,227.0676938999677,227.0676938999677,,227.47978219995275,e,0.4078170999418944,None,None,0,227.0676938999677,,,,,,ninoshkka,001,2024-02-29_15h54.16.260,M2_experiment1,2023.2.3,60.07514200028877,2024-02-29 15h54.40.388407 +0100,
11,ModifiedSH,resources/new_sounds_not_modified/M1fish.wav,0.569506825661794,resources/new_sounds_2/M7fit.wav,0.485691609977324,resources/new_sounds_not_modified/M3fit.wav,0.479334255844424,3,M,,,,,0,17,17,10,227.52816610003356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.48068649997003,227.52816610003356,227.9965741999913,0.5165429000044242,228.5771699999459,1.0970426000421867,229.0671175000025,229.06340779997407,229.56757349998225,229.56757349998225,230.04492050001863,230.04416360000613,230.54243819997646,230.51394990005065,231.0287516999524,231.87551969999913,e,1.3457673999946564,None,None,0,230.54243819997646,,,,,,ninoshkka,001,2024-02-29_15h54.16.260,M2_experiment1,2023.2.3,60.07514200028877,2024-02-29 15h54.40.388407 +0100,
3,ModifiedT,resources/new_sounds_2/F5mat.wav,0.565396825396825,resources/new_sounds_not_modified/F4mash.wav,0.38066522534541036,resources/new_sounds_not_modified/F2mat.wav,0.5007174554648515,3,F,,,,,0,18,18,2,231.9455601000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.87711749994196,231.9455601000227,232.37706089997664,0.5006752999033779,232.9433625000529,1.0670182999456301,233.4435565000167,233.44270319996866,233.84247040003538,233.84247040003538,234.3268540999852,234.32592759996186,234.84238529996946,234.84238529996946,,235.27981680002995,e,0.42575709999073297,None,None,0,234.84238529996946,,,,,,ninoshkka,001,2024-02-29_15h54.16.260,M2_experiment1,2023.2.3,60.07514200028877,2024-02-29 15h54.40.388407 +0100,
7,ModifiedSH,resources/new_sounds_2/M1bosh.wav,0.4574829931972789,resources/new_sounds_not_modified/M2bot.wav,0.415863975908209,resources/new_sounds_not_modified/M4bosh.wav,0.4533657452807347,3,M,,,,,0,19,19,6,235.34699320001528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.281522699981,235.34699320001528,235.79235370003153,0.5116948999930173,236.25981119996868,0.9791547000641003,236.74333820003085,236.74177719994913,237.17830399994273,237.17830399994273,237.6591391999973,237.6580324999988,238.12619370000903,238.12619370000903,238.60948270000517,239.1864407999674,e,1.0507138000102714,None,None,0,238.12619370000903,,,,,,ninoshkka,001,2024-02-29_15h54.16.260,M2_experiment1,2023.2.3,60.07514200028877,2024-02-29 15h54.40.388407 +0100,
18,ModifiedT,resources/new_sounds_2/M2put.wav,0.532199546485261,resources/new_sounds_not_modified/M7put.wav,0.410382098763918,resources/new_sounds_not_modified/M5push.wav,0.499025816019625,2,M,,,,,0,20,20,17,239.25601430004463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.18802670005243,239.25601430004463,239.69132780004293,0.5040399999124929,240.22521649999544,1.0379175998969004,240.72455829998944,240.72366649999748,241.14639370003715,241.14639370003715,241.64112309995107,241.6402409000322,242.15650359995198,242.15650359995198,242.64333069999702,243.14156490005553,r,0.9805105000268668,None,None,0,242.15650359995198,,,,,,ninoshkka,001,2024-02-29_15h54.16.260,M2_experiment1,2023.2.3,60.07514200028877,2024-02-29 15h54.40.388407 +0100,
22,ModifiedSH,resources/new_sounds_not_modified/F1mash.wav,0.601753675244161,resources/new_sounds_2/F3mash.wav,0.42437641723356,resources/new_sounds_not_modified/F4mat.wav,0.401181209050264,3,F,,,,,0,21,21,21,243.1915258000372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.14256429998204,243.1915258000372,243.65540299995337,0.513312799972482,244.28315509995446,,244.7550751999952,244.75559759994502,245.19494529999793,245.19494529999793,245.67147179995663,245.67127390000968,246.08808500005398,246.0713002999546,246.57114140002523,246.94048810005188,r,0.8622541000368074,None,None,0,246.08808500005398,,,,,,ninoshkka,001,2024-02-29_15h54.16.260,M2_experiment1,2023.2.3,60.07514200028877,2024-02-29 15h54.40.388407 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.94120440003462,246.95550249994267,249.95375830004923,,,,,,,,
