ItemNb,Condition,Sound1,DurationSound1,Sound2,DurationSound2,Sound3,DurationSound3,ExpectedKey,Condition2,trials_task3.thisRepN,trials_task3.thisTrialN,trials_task3.thisN,trials_task3.thisIndex,trials_task1.thisRepN,trials_task1.thisTrialN,trials_task1.thisN,trials_task1.thisIndex,thisRow.t,notes,Welcome.started,textWelcomeMessage.started,keyWelcome.started,Welcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.duration,Welcome_2.started,textWelcome2.started,key_resp_5.started,Welcome_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,Welcome_3.started,textWelcome3.started,key_resp_6.started,Welcome_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,blank.started,blank1.started,blank.stopped,volume_explanation.started,text_volume.started,key_resp_8.started,volume_explanation.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,volume.started,text_2.started,key_resp_7.started,sound_testvolume.started,volume.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,explanation.started,text.started,key_info_oddity.started,explanation.stopped,key_info_oddity.keys,key_info_oddity.rt,key_info_oddity.duration,task3.started,key_replay3.started,text_recording1_3.started,sound1_3.started,text_recording1_3.stopped,sound1_3.stopped,key_resp_question3.started,text_questiontask3.started,task3.stopped,key_resp_question3.keys,key_resp_question3.rt,key_resp_question3.duration,key_replay3.keys,explanation_3.started,text_4.started,key_resp_3.started,explanation_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,explanation_1.started,text_explanation_1.started,key_resp.started,explanation_1.stopped,key_resp.keys,key_resp.rt,key_resp.duration,task1.started,key_replay1.started,text_recording1.started,sound1.started,text_recording1.stopped,sound1.stopped,text_recording2.started,sound2.started,text_recording2.stopped,sound2.stopped,text_recording3.started,sound3.started,text_recording3.stopped,sound3.stopped,key_resp_question1.started,text_question1.started,task1.stopped,key_resp_question1.keys,key_resp_question1.rt,key_resp_question1.duration,key_replay1.keys,replay_count,Bye.started,text_6.started,Bye.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
5,ModifiedT,resources/new_sounds_not_modified/F4met.wav,0.44494520825283956,resources/new_sounds_2/F2met.wav,0.634104308390023,resources/new_sounds_not_modified/F1mesh.wav,0.5571319490698841,1,F,,,,,0,1,1,4,122.83472569996957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.81831130001228,122.83472569996957,123.3310613000067,0.5132165999384597,123.7813852999825,0.9635422999272123,124.26444549998268,124.26450978999492,124.91223889996763,124.91223889996763,125.3975739000598,125.39765109005384,125.96723820001353,125.96723820001353,125.96723820001353,,126.36618779995479,e,0.3965177999343723,None,None,0,,,,Bow,001,2024-02-06_20h31.09.911,M2_experiment1,2023.2.3,59.929618650170134,2024-02-06 20h31.24.243387 +0100,
14,ModifiedSH,resources/new_sounds_not_modified/F2bosh.wav,0.494392229081527,resources/new_sounds_not_modified/F5bot.wav,0.485673207115724,resources/new_sounds_2/F1bosh.wav,0.520634920634921,1,F,,,,,0,2,2,13,126.38378479995299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.36712660000194,126.38378479995299,126.88027800002601,0.5136050999863073,127.3801453000633,1.013468199991621,127.86327650002204,127.86325758998282,128.36659330001567,128.36659330001567,128.84632749995217,128.84633649000898,129.3821387999924,129.3821387999924,129.3821387999924,129.87965020001866,130.0996446000645,e,0.7149693999672309,None,None,0,,,,Bow,001,2024-02-06_20h31.09.911,M2_experiment1,2023.2.3,59.929618650170134,2024-02-06 20h31.24.243387 +0100,
19,ModifiedT,resources/new_sounds_2/F2put.wav,0.521360544217687,resources/new_sounds_not_modified/F4push.wav,0.436144678520506,resources/new_sounds_not_modified/F5put.wav,0.363522850118329,2,F,,,,,0,3,3,18,130.1161958000157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.100608299952,130.1161958000157,130.6123884000117,0.5122709999559447,131.1455469999928,1.0454157999483868,131.62871079996694,131.62862378999125,132.08404870005324,132.08404870005324,132.561681900057,132.56173528998625,132.94129860005341,132.94129860005341,132.94129860005341,133.42870120005682,133.78475660004187,e,0.8333056999836117,None,None,0,,,,Bow,001,2024-02-06_20h31.09.911,M2_experiment1,2023.2.3,59.929618650170134,2024-02-06 20h31.24.243387 +0100,
15,ModifiedSH,resources/new_sounds_not_modified/M2fish.wav,0.602031419699607,resources/new_sounds_not_modified/M5fit.wav,0.593107043618346,resources/new_sounds_2/M1fish.wav,0.512562358276644,1,M,,,,,0,4,4,14,133.8035526999738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.78606890002266,133.8035526999738,134.29675119998865,0.5112997000105679,134.91146470000967,1.1260078999912366,135.39701590000186,135.39454579004087,136.00017949996982,136.00017949996982,136.49357930000406,136.49355829006527,137.0174987000646,137.0174987000646,136.9932897000108,,137.22856540000066,r,0.22629779996350408,None,None,0,,,,Bow,001,2024-02-06_20h31.09.911,M2_experiment1,2023.2.3,59.929618650170134,2024-02-06 20h31.24.243387 +0100,
13,ModifiedT,resources/new_sounds_not_modified/F1fish.wav,0.519196656146427,resources/new_sounds_not_modified/F4fit.wav,0.297524783699501,resources/new_sounds_2/F2fit.wav,0.443741496598639,2,F,,,,,0,5,5,12,137.24581490003038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.2293429999845,137.24581490003038,137.74316059995908,0.5141970999538898,138.29880450002383,,138.76315859996248,138.7603143900633,139.0936994999647,139.07336170005146,139.56359999999404,139.5600373899797,140.0212394000264,140.0212394000264,140.0212394000264,140.49757530004717,141.17686760006472,e,1.1437347000464797,None,None,0,,,,Bow,001,2024-02-06_20h31.09.911,M2_experiment1,2023.2.3,59.929618650170134,2024-02-06 20h31.24.243387 +0100,
17,ModifiedT,resources/new_sounds_2/M2bosh.wav,0.387165532879819,resources/new_sounds_not_modified/M6bot.wav,0.501070841911371,resources/new_sounds_not_modified/M5bosh.wav,0.597358038485993,2,M,,,,,0,6,6,16,141.19887009996455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.17878800001927,141.19887009996455,141.69512759998906,0.5172081999480724,142.11666870000772,,142.57834090001415,142.57559419004247,143.09926749998704,143.09926749998704,143.57848140003625,143.5753081899602,144.18949630006682,144.18949630006682,144.18949630006682,144.67952300002798,144.70689689996652,e,0.5045294999144971,None,None,0,,,,Bow,001,2024-02-06_20h31.09.911,M2_experiment1,2023.2.3,59.929618650170134,2024-02-06 20h31.24.243387 +0100,
7,ModifiedSH,resources/new_sounds_2/M1bosh.wav,0.4574829931972789,resources/new_sounds_not_modified/M2bot.wav,0.415863975908209,resources/new_sounds_not_modified/M4bosh.wav,0.4533657452807347,3,M,,,,,0,7,7,6,144.73090840002988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.70988460001536,144.73090840002988,145.21006930002477,0.5014821999939159,145.67754489998333,0.9689563000574708,146.17784959997516,146.17442608997226,146.60624770005234,146.60624770005234,147.09339980001096,147.0907616900513,147.58861209999304,147.56137210002635,147.56137210002635,148.0449806000106,148.15970600000583,r,0.5945189000340179,None,None,0,,,,Bow,001,2024-02-06_20h31.09.911,M2_experiment1,2023.2.3,59.929618650170134,2024-02-06 20h31.24.243387 +0100,
20,ModifiedSH,resources/new_sounds_2/F2push.wav,0.418027210884354,resources/new_sounds_not_modified/F4push.wav,0.436144678520506,resources/new_sounds_not_modified/F3put.wav,0.437781204290985,2,F,,,,,0,8,8,19,148.18154969997704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.16148450004403,148.18154969997704,148.6760498000076,0.5153739000670612,149.09372070000973,0.9330378000158817,149.5933573000366,149.59129579004366,150.04646810004488,150.04646810004488,150.52580910001416,150.52292199002113,150.99012149998453,150.97309680003673,150.97309680003673,151.4603703999892,151.73359980003443,t,0.7425990999909118,None,None,0,,,,Bow,001,2024-02-06_20h31.09.911,M2_experiment1,2023.2.3,59.929618650170134,2024-02-06 20h31.24.243387 +0100,
11,ModifiedSH,resources/new_sounds_not_modified/M1fish.wav,0.569506825661794,resources/new_sounds_2/M7fit.wav,0.485691609977324,resources/new_sounds_not_modified/M3fit.wav,0.479334255844424,3,M,,,,,0,9,9,10,151.75518680003006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.7354424999794,151.75518680003006,152.24126499996055,0.5066305000800639,152.82311720005237,1.0884753999998793,153.30808240000624,153.3052744900342,153.8058391000377,153.8058391000377,154.30774660001043,154.30489808996208,154.80678099999204,154.80678099999204,154.78655670001172,155.27592349995393,155.92235750006512,e,1.124997999984771,None,None,0,,,,Bow,001,2024-02-06_20h31.09.911,M2_experiment1,2023.2.3,59.929618650170134,2024-02-06 20h31.24.243387 +0100,
1,ModifiedT,resources/new_sounds_not_modified/F2fit.wav,0.374261916532496,resources/new_sounds_not_modified/F5fish.wav,0.478583202882902,resources/new_sounds_2/F4fit.wav,0.41736473916697,1,F,,,,,0,10,10,0,155.93928920000326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.92315399996005,155.93928920000326,156.438439700054,0.5157581999665126,156.82139729999471,0.8987010000273585,157.30534189997707,157.30376159003936,157.79755430005025,157.79755430005025,158.28830300003756,158.28687368996907,158.72069139999803,,158.7042405999964,,158.90660950005986,e,0.1892016000347212,None,None,0,,,,Bow,001,2024-02-06_20h31.09.911,M2_experiment1,2023.2.3,59.929618650170134,2024-02-06 20h31.24.243387 +0100,
4,ModifiedT,resources/new_sounds_not_modified/M4mat.wav,0.4451593985921889,resources/new_sounds_2/M3mat.wav,0.494308390022676,resources/new_sounds_not_modified/M2mash.wav,0.7358947371573947,1,M,,,,,0,11,11,3,158.92658029997256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.9080025999574,158.92658029997256,159.4216713999631,0.5143657000735402,159.87106989999302,0.9637191999936476,160.35436700005084,160.3527672899654,160.86364710005,160.86364710005,161.35401020001154,161.3524384900229,162.1064312000526,162.1064312000526,162.1064312000526,162.58777670003474,162.75359590002336,e,0.6382004000479355,None,None,0,,,,Bow,001,2024-02-06_20h31.09.911,M2_experiment1,2023.2.3,59.929618650170134,2024-02-06 20h31.24.243387 +0100,
12,ModifiedSH,resources/new_sounds_not_modified/F4bot.wav,0.390471530438234,resources/new_sounds_not_modified/F3bosh.wav,0.505513996768869,resources/new_sounds_2/F2bosh.wav,0.423673469387755,2,F,,,,,0,12,12,11,162.7748923000181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.7550740999868,162.7748923000181,163.26963690004777,0.5152553000953048,163.66955200000666,0.9151634000008926,164.153007099987,164.15147269004956,164.67509340005927,164.67509340005927,165.15243080002256,165.1512013899628,165.593193699955,165.593193699955,165.593193699955,,165.704665999976,e,0.10311809997074306,None,None,0,,,,Bow,001,2024-02-06_20h31.09.911,M2_experiment1,2023.2.3,59.929618650170134,2024-02-06 20h31.24.243387 +0100,
18,ModifiedT,resources/new_sounds_2/M2put.wav,0.532199546485261,resources/new_sounds_not_modified/M7put.wav,0.410382098763918,resources/new_sounds_not_modified/M5push.wav,0.499025816019625,2,M,,,,,0,13,13,17,165.72517740004696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.70610770001076,165.72517740004696,166.2182270999765,0.5127920000813901,166.76618689997122,1.0607680000830442,167.24824179999996,167.24812449002638,167.67106720001902,167.67106720001902,168.1478347000666,168.14822809002362,168.65726929996163,168.65726929996163,168.65726929996163,169.14796099998057,169.4164332000073,r,0.7564600999467075,None,None,0,,,,Bow,001,2024-02-06_20h31.09.911,M2_experiment1,2023.2.3,59.929618650170134,2024-02-06 20h31.24.243387 +0100,
8,ModifiedSH,resources/new_sounds_not_modified/M3bot.wav,0.368685295497059,resources/new_sounds_not_modified/M1bosh.wav,0.5055628425466665,resources/new_sounds_2/M5bosh.wav,0.4857823129251701,2,M,,,,,0,14,14,7,169.43202880001627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.41719900001772,169.43202880001627,169.93183839996345,0.515047499909997,170.31469989998732,0.8978832999709994,170.79810709995218,170.79819008999038,171.3224218999967,171.3224218999967,171.80007590004243,171.79887219006196,172.30599050002638,172.30599050002638,172.28199270006735,,172.6358890000265,e,0.3425656999461353,None,None,0,,,,Bow,001,2024-02-06_20h31.09.911,M2_experiment1,2023.2.3,59.929618650170134,2024-02-06 20h31.24.243387 +0100,
2,ModifiedSh,resources/new_sounds_not_modified/F2fish.wav,0.528250066930233,resources/new_sounds_2/F1fit.wav,0.423218058079413,resources/new_sounds_not_modified/F5fit.wav,0.2975247836995,3,F,,,,,0,15,15,1,172.65655159996822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.63741299998946,172.65655159996822,173.14923290000297,0.5126150000141934,173.68165489996318,1.0449642000021413,174.1663460000418,174.16469569003675,174.60896199999843,174.60896199999843,175.0992517999839,175.09780589002185,175.40687289997004,175.40687289997004,175.40687289997004,,175.81555689999368,r,0.3983716999646276,None,None,0,,,,Bow,001,2024-02-06_20h31.09.911,M2_experiment1,2023.2.3,59.929618650170134,2024-02-06 20h31.24.243387 +0100,
6,ModifiedT,resources/new_sounds_not_modified/M1met.wav,0.532038259057699,resources/new_sounds_2/M3met.wav,0.558503401360544,resources/new_sounds_not_modified/M5mesh.wav,0.5032130872900709,1,M,,,,,0,16,16,5,175.83288080000784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.81640889996197,175.83288080000784,176.33173610002268,0.5158131000353023,176.86447420006152,1.0485984000843018,177.3650102999527,177.36354009003844,177.93700140004512,177.93700140004512,178.41491539997514,178.4132254900178,178.93427279999014,178.93427279999014,178.9132513999939,179.4157226999523,179.7342023999663,r,0.8025333000114188,None,None,0,,,,Bow,001,2024-02-06_20h31.09.911,M2_experiment1,2023.2.3,59.929618650170134,2024-02-06 20h31.24.243387 +0100,
3,ModifiedT,resources/new_sounds_2/F5mat.wav,0.565396825396825,resources/new_sounds_not_modified/F4mash.wav,0.38066522534541036,resources/new_sounds_not_modified/F2mat.wav,0.5007174554648515,3,F,,,,,0,17,17,2,179.7547409000108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.7357116000494,179.7547409000108,180.24624750006478,0.511206499999389,180.81188319996,1.0768441000254825,181.31183600006625,181.3117894900497,181.70734129997436,181.70734129997436,182.1948618000606,182.19482819002587,182.70726679998916,182.70726679998916,182.70726679998916,183.19755110004917,183.1800222999882,e,0.45697409997228533,None,None,0,,,,Bow,001,2024-02-06_20h31.09.911,M2_experiment1,2023.2.3,59.929618650170134,2024-02-06 20h31.24.243387 +0100,
16,ModifiedT,resources/new_sounds_2/M2fit.wav,0.646553287981859,resources/new_sounds_not_modified/M4fit.wav,0.508424667314028,resources/new_sounds_not_modified/M5fish.wav,0.451129071842058,2,M,,,,,0,18,18,15,183.19755110004917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.1809065999696,183.19755110004917,183.6943728000624,0.5139111999887973,184.3441155999899,1.163650400005281,184.82721899996977,184.82734318997245,185.35631950001698,185.35631950001698,185.84357430005912,185.84354698995594,186.3120668999618,186.3120668999618,186.2934033999918,186.7933578999946,187.27852309995797,t,0.9768091000150889,None,None,0,,,,Bow,001,2024-02-06_20h31.09.911,M2_experiment1,2023.2.3,59.929618650170134,2024-02-06 20h31.24.243387 +0100,
9,ModifiedSH,resources/new_sounds_not_modified/M4bot.wav,0.453615769026229,resources/new_sounds_not_modified/M3bosh.wav,0.524217377306996,resources/new_sounds_2/M2bosh.wav,0.387165532879819,2,M,,,,,0,19,19,8,187.29636060004123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.27938439999707,187.29636060004123,187.7929241999518,0.5139435000019148,188.27105380001012,,188.74250920000486,188.74252649000846,189.2814910999732,189.2814910999732,189.75887450005393,189.75907688995358,190.17533949995413,,190.17533949995413,190.65873929997906,190.84454900003038,t,0.6618065999355167,None,None,0,,,,Bow,001,2024-02-06_20h31.09.911,M2_experiment1,2023.2.3,59.929618650170134,2024-02-06 20h31.24.243387 +0100,
21,ModifiedSH,resources/new_sounds_not_modified/F5fish.wav,0.478583202882902,resources/new_sounds_2/F4fish.wav,0.366258503401361,resources/new_sounds_not_modified/F2fit.wav,0.374261916532497,3,F,,,,,0,20,20,20,190.87235960003454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.84540620003827,190.87235960003454,191.3583212000085,0.513314799987711,191.84166609996464,0.996654300019145,192.32479109999258,192.32470209000167,192.6974918000633,192.6974918000633,193.19123410002794,193.1911686899839,193.58177319995593,193.58177319995593,193.58177319995593,194.0742454000283,194.4435107000172,e,0.8593189000384882,None,None,0,,,,Bow,001,2024-02-06_20h31.09.911,M2_experiment1,2023.2.3,59.929618650170134,2024-02-06 20h31.24.243387 +0100,
22,ModifiedSH,resources/new_sounds_not_modified/F1mash.wav,0.601753675244161,resources/new_sounds_2/F3mash.wav,0.42437641723356,resources/new_sounds_not_modified/F4mat.wav,0.401181209050264,3,F,,,,,0,21,21,21,194.4604832000332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.44437170005403,194.4604832000332,194.95728209998924,0.5133108999580145,195.58699850004632,1.1157105000456795,196.05998709995765,196.0574798900634,196.49472620000597,196.49472620000597,196.97606230003294,196.97375699004624,197.39097249996848,197.39097249996848,197.39097249996848,197.8728182000341,198.81101760000456,r,1.4008942000800744,None,None,0,,,,Bow,001,2024-02-06_20h31.09.911,M2_experiment1,2023.2.3,59.929618650170134,2024-02-06 20h31.24.243387 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.81235759996343,198.82845889998134,201.82665709999856,,,,,,,,
