ItemNb,Condition,Sound1,DurationSound1,Sound2,DurationSound2,Sound3,DurationSound3,ExpectedKey,Condition2,trials_task3.thisRepN,trials_task3.thisTrialN,trials_task3.thisN,trials_task3.thisIndex,trials_task1.thisRepN,trials_task1.thisTrialN,trials_task1.thisN,trials_task1.thisIndex,thisRow.t,notes,Welcome.started,textWelcomeMessage.started,keyWelcome.started,Welcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.duration,Welcome_2.started,textWelcome2.started,key_resp_5.started,Welcome_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,Welcome_3.started,textWelcome3.started,key_resp_6.started,Welcome_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,blank.started,blank1.started,blank1.stopped,blank.stopped,volume_explanation.started,text_volume.started,key_resp_8.started,volume_explanation.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,volume.started,text_2.started,key_resp_7.started,sound_testvolume.started,volume.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,explanation.started,text.started,key_info_oddity.started,explanation.stopped,key_info_oddity.keys,key_info_oddity.rt,key_info_oddity.duration,task3.started,key_replay3.started,text_recording1_3.started,sound1_3.started,key_resp_question3.started,text_recording1_3.stopped,sound1_3.stopped,text_questiontask3.started,task3.stopped,key_resp_question3.keys,key_resp_question3.rt,key_resp_question3.duration,key_replay3.keys,explanation_3.started,text_4.started,key_resp_3.started,explanation_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,explanation_1.started,text_explanation_1.started,key_resp.started,explanation_1.stopped,key_resp.keys,key_resp.rt,key_resp.duration,task1.started,key_replay1.started,text_recording1.started,sound1.started,text_recording1.stopped,text_recording2.started,sound2.started,text_recording2.stopped,sound2.stopped,text_recording3.started,sound3.started,key_resp_question1.started,text_recording3.stopped,sound3.stopped,text_question1.started,sound1.stopped,task1.stopped,key_resp_question1.keys,key_resp_question1.rt,key_resp_question1.duration,key_replay1.keys,key_replay1.rt,key_replay1.duration,replay_count,Bye.started,text_6.started,text_6.stopped,Bye.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
8,ModifiedSH,resources/new_sounds_not_modified/M3bot.wav,0.368685295497059,resources/new_sounds_not_modified/M1bosh.wav,0.5055628425466665,resources/new_sounds_2/M5bosh.wav,0.4857823129251701,2,M,,,,,0,0,0,7,154.3114964000415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.2953514000401,154.3114964000415,154.7781528000487,0.5148369000526145,155.178460599971,155.64332909998484,155.64086392004975,156.1742901999969,190.51549520005938,156.6428472000407,156.64055172000081,157.12631029996555,157.1458735000342,190.51549520005938,157.6274275999749,36.23298800003249,194.32560440001544,t,37.1877528000623,None,p,33.15356379991863,None,1,,,,,Melanie2,001,2024-02-06_20h47.45.794,M2_experiment1,2023.2.3,59.82567997140698,2024-02-06 20h48.01.207890 +0100,
14,ModifiedSH,resources/new_sounds_not_modified/F2bosh.wav,0.494392229081527,resources/new_sounds_not_modified/F5bot.wav,0.485673207115724,resources/new_sounds_2/F1bosh.wav,0.520634920634921,1,F,,,,,0,1,1,13,194.35089690005407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.3293929999927,194.35089690005407,194.84426889999304,0.5157995000481606,195.35805489995982,195.8272746000439,195.82598541998306,196.34508879994974,196.32953800004907,196.8103121999884,196.80898942002096,197.348685999983,197.348685999983,197.348685999983,197.8440157000441,1.0295892000431195,202.8590141000459,r,5.4960484999464825,None,None,,,0,,,,,Melanie2,001,2024-02-06_20h47.45.794,M2_experiment1,2023.2.3,59.82567997140698,2024-02-06 20h48.01.207890 +0100,
5,ModifiedT,resources/new_sounds_not_modified/F4met.wav,0.44494520825283956,resources/new_sounds_2/F2met.wav,0.634104308390023,resources/new_sounds_not_modified/F1mesh.wav,0.5571319490698841,1,F,,,,,0,2,2,4,202.875559899956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.859823100036,202.875559899956,203.3736854000017,0.5142452999716625,203.82403859996703,204.3098892000271,204.3079363200348,204.95908619998954,204.95908619998954,205.44517059996724,205.44107751997655,206.01763150002807,206.01763150002807,206.01763150002807,206.51096450001933,0.9645858999574557,208.95363430003636,t,2.9234169999836013,None,None,,,0,,,,,Melanie2,001,2024-02-06_20h47.45.794,M2_experiment1,2023.2.3,59.82567997140698,2024-02-06 20h48.01.207890 +0100,
17,ModifiedT,resources/new_sounds_2/M2bosh.wav,0.387165532879819,resources/new_sounds_not_modified/M6bot.wav,0.501070841911371,resources/new_sounds_not_modified/M5bosh.wav,0.597358038485993,2,M,,,,,0,3,3,16,208.97466299997177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.95525090000592,208.97466299997177,209.4579080999829,0.5034083999926224,209.87515660002828,210.35824289999437,210.35599942000118,210.8812468999531,210.8812468999531,211.3586820999626,211.35614801996854,211.9430823000148,211.9703006000491,211.9703006000491,212.44255250005517,0.9206470000790432,215.8870710999472,t,3.9362618000013754,None,None,,,0,,,,,Melanie2,001,2024-02-06_20h47.45.794,M2_experiment1,2023.2.3,59.82567997140698,2024-02-06 20h48.01.207890 +0100,
6,ModifiedT,resources/new_sounds_not_modified/M1met.wav,0.532038259057699,resources/new_sounds_2/M3met.wav,0.558503401360544,resources/new_sounds_not_modified/M5mesh.wav,0.5032130872900709,1,M,,,,,0,4,4,5,215.90757629997097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.8884969999781,215.90757629997097,216.3888782999711,0.5010908000404015,216.95170179998968,217.4222344000591,217.42023022002542,218.0035434999736,218.0035434999736,218.4889079000568,218.48655721994584,218.9904830000596,219.0133358000312,219.0133358000312,219.4899557000026,1.0333009000169113,221.771988100023,r,2.767132500070147,None,None,,,0,,,,,Melanie2,001,2024-02-06_20h47.45.794,M2_experiment1,2023.2.3,59.82567997140698,2024-02-06 20h48.01.207890 +0100,
22,ModifiedSH,resources/new_sounds_not_modified/F1mash.wav,0.601753675244161,resources/new_sounds_2/F3mash.wav,0.42437641723356,resources/new_sounds_not_modified/F4mat.wav,0.401181209050264,3,F,,,,,0,5,5,21,221.78896310005803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.77302980003878,221.78896310005803,222.28466280002613,0.5121213999809697,222.901161900023,223.38432750001084,223.38429511997384,223.8226566000376,223.8226566000376,224.30109940003604,224.3009745199932,224.71890009997878,224.71890009997878,224.71890009997878,225.20137310004793,1.1286143999313936,228.86836850002874,r,4.135341400047764,None,None,,,0,,,,,Melanie2,001,2024-02-06_20h47.45.794,M2_experiment1,2023.2.3,59.82567997140698,2024-02-06 20h48.01.207890 +0100,
10,ModifiedT,resources/new_sounds_not_modified/M2fit.wav,0.423218058079414,resources/new_sounds_not_modified/M5fish.wav,0.451129071842058,resources/new_sounds_2/M4fit.wav,0.597210884353741,1,M,,,,,0,6,6,9,228.8855940999929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.86916979996022,228.8855940999929,229.38531759998295,0.5166015001013875,229.81694369995967,230.29920909996144,230.29884911999108,230.76258440001402,230.76258440001402,231.24884899996687,231.24856541999617,231.85799219994806,231.85799219994806,231.85799219994806,232.34910570003558,0.948176100035198,234.4647149000084,t,2.603899799985811,None,None,,,0,,,,,Melanie2,001,2024-02-06_20h47.45.794,M2_experiment1,2023.2.3,59.82567997140698,2024-02-06 20h48.01.207890 +0100,
11,ModifiedSH,resources/new_sounds_not_modified/M1fish.wav,0.569506825661794,resources/new_sounds_2/M7fit.wav,0.485691609977324,resources/new_sounds_not_modified/M3fit.wav,0.479334255844424,3,M,,,,,0,7,7,10,234.4842407000251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.4658313000109,234.4842407000251,234.98155549995136,0.5162841000128537,235.5783894000342,236.04823650000617,236.04771441996564,236.5633737000171,,237.03009100002237,237.02975441999735,237.52882869995665,237.52882869995665,237.52882869995665,238.0143016000511,,240.50151570001617,t,2.9667210000334308,None,None,,,0,,,,,Melanie2,001,2024-02-06_20h47.45.794,M2_experiment1,2023.2.3,59.82567997140698,2024-02-06 20h48.01.207890 +0100,
15,ModifiedSH,resources/new_sounds_not_modified/M2fish.wav,0.602031419699607,resources/new_sounds_not_modified/M5fit.wav,0.593107043618346,resources/new_sounds_2/M1fish.wav,0.512562358276644,1,M,,,,,0,8,8,14,240.51974350004457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.50293920002878,240.51974350004457,241.01192089996766,0.5098368999315426,241.62826430005953,242.11194530001376,242.1115100200521,242.71758499997668,242.71758499997668,243.21155809995253,243.21114821995144,243.71196910005528,243.73920790001284,243.73920790001284,244.2120067999931,1.126150699914433,246.41983320005238,r,2.6884542000479996,None,None,,,0,,,,,Melanie2,001,2024-02-06_20h47.45.794,M2_experiment1,2023.2.3,59.82567997140698,2024-02-06 20h48.01.207890 +0100,
20,ModifiedSH,resources/new_sounds_2/F2push.wav,0.418027210884354,resources/new_sounds_not_modified/F4push.wav,0.436144678520506,resources/new_sounds_not_modified/F3put.wav,0.437781204290985,2,F,,,,,0,9,9,19,246.43731609999668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.42190740001388,246.43731609999668,246.92673479998484,0.5055671000154689,247.34305230004247,247.8435102000367,247.84289111995605,248.32479820004664,,248.77990580000915,248.77718001995237,249.23914139997214,249.23914139997214,249.23914139997214,249.71574789995793,,251.8977397000417,e,2.6514877000590786,None,None,,,0,,,,,Melanie2,001,2024-02-06_20h47.45.794,M2_experiment1,2023.2.3,59.82567997140698,2024-02-06 20h48.01.207890 +0100,
2,ModifiedSh,resources/new_sounds_not_modified/F2fish.wav,0.528250066930233,resources/new_sounds_2/F1fit.wav,0.423218058079413,resources/new_sounds_not_modified/F5fit.wav,0.2975247836995,3,F,,,,,0,10,10,1,251.92166790005285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.89985050004907,251.92166790005285,252.41254279995337,0.5136543000116944,252.9793071000604,253.44583009998314,253.44215752005113,253.90591299999505,253.88419550005347,254.36390650004614,254.359094719938,254.66926390002482,254.69024889997672,254.66926390002482,255.1568918999983,1.0431820000521839,257.5916482000612,e,2.920339999953285,None,None,,,0,,,,,Melanie2,001,2024-02-06_20h47.45.794,M2_experiment1,2023.2.3,59.82567997140698,2024-02-06 20h48.01.207890 +0100,
18,ModifiedT,resources/new_sounds_2/M2put.wav,0.532199546485261,resources/new_sounds_not_modified/M7put.wav,0.410382098763918,resources/new_sounds_not_modified/M5push.wav,0.499025816019625,2,M,,,,,0,11,11,17,257.60905690002255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.5924877000507,257.60905690002255,258.1059210000094,0.513829099945724,258.6388813999947,259.1387991999509,259.1388162199408,259.56836419994943,259.56836419994943,260.04378359997645,260.0413304200163,260.5590272999834,260.5590272999834,260.5590272999834,261.04386560001876,1.046789100044407,262.8967499999562,e,2.3217297999653965,None,None,,,0,,,,,Melanie2,001,2024-02-06_20h47.45.794,M2_experiment1,2023.2.3,59.82567997140698,2024-02-06 20h48.01.207890 +0100,
16,ModifiedT,resources/new_sounds_2/M2fit.wav,0.646553287981859,resources/new_sounds_not_modified/M4fit.wav,0.508424667314028,resources/new_sounds_not_modified/M5fish.wav,0.451129071842058,2,M,,,,,0,12,12,15,262.91827470005956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.8986051999964,262.91827470005956,263.40729330002796,0.509506499976851,264.0868159000529,264.5575795000186,264.5544502200326,265.1043706999626,,265.5568603000138,265.5541568200104,266.0223237000173,266.0223237000173,266.0223237000173,266.5089651000453,,269.6196724999463,r,3.5775218000635505,None,None,,,0,,,,,Melanie2,001,2024-02-06_20h47.45.794,M2_experiment1,2023.2.3,59.82567997140698,2024-02-06 20h48.01.207890 +0100,
7,ModifiedSH,resources/new_sounds_2/M1bosh.wav,0.4574829931972789,resources/new_sounds_not_modified/M2bot.wav,0.415863975908209,resources/new_sounds_not_modified/M4bosh.wav,0.4533657452807347,3,M,,,,,0,13,13,6,269.6389540999662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.6208851999836,269.6389540999662,270.13555310002994,0.5152162000304088,270.60207000002265,271.0854079000419,271.08506361995825,271.5150667000562,271.5150667000562,272.0019090999849,272.0015137199778,272.4512739999918,272.47318029997405,272.47318029997405,272.9519551000558,0.9817036000313237,276.55155840003863,r,4.089114199974574,None,None,,,0,,,,,Melanie2,001,2024-02-06_20h47.45.794,M2_experiment1,2023.2.3,59.82567997140698,2024-02-06 20h48.01.207890 +0100,
9,ModifiedSH,resources/new_sounds_not_modified/M4bot.wav,0.453615769026229,resources/new_sounds_not_modified/M3bosh.wav,0.524217377306996,resources/new_sounds_2/M2bosh.wav,0.387165532879819,2,M,,,,,0,14,14,8,276.56862140004523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.55233320000116,276.56862140004523,277.0685665999772,0.5167206999612972,277.56349670002237,278.0203695000382,278.01636632003357,278.56464009999763,278.56464009999763,279.0352025999455,279.0327258200385,279.43771049997304,279.43771049997304,279.43771049997304,279.93029639997985,0.9793331000255421,282.8861773000099,t,3.4441465999698266,None,None,,,0,,,,,Melanie2,001,2024-02-06_20h47.45.794,M2_experiment1,2023.2.3,59.82567997140698,2024-02-06 20h48.01.207890 +0100,
12,ModifiedSH,resources/new_sounds_not_modified/F4bot.wav,0.390471530438234,resources/new_sounds_not_modified/F3bosh.wav,0.505513996768869,resources/new_sounds_2/F2bosh.wav,0.423673469387755,2,F,,,,,0,15,15,11,282.90272400004324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.88716699997894,282.90272400004324,283.3974799000425,0.5107686999253929,283.79736960004084,284.28083669999614,284.28072462005076,284.8044342000503,284.8044342000503,285.29700350004714,285.296882520034,285.71352079999633,285.73332650004886,285.73332650004886,286.21387259999756,0.9106568000279367,289.13496569998097,e,3.406063799979165,None,None,,,0,,,,,Melanie2,001,2024-02-06_20h47.45.794,M2_experiment1,2023.2.3,59.82567997140698,2024-02-06 20h48.01.207890 +0100,
4,ModifiedT,resources/new_sounds_not_modified/M4mat.wav,0.4451593985921889,resources/new_sounds_2/M3mat.wav,0.494308390022676,resources/new_sounds_not_modified/M2mash.wav,0.7358947371573947,1,M,,,,,0,16,16,3,289.15192860004026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.13614610000513,289.15192860004026,289.6452835999662,0.5097690999973565,290.0951996999793,290.5952217000304,290.5951714199735,291.10264359996654,291.10264359996654,291.5781439000275,291.57814872004093,292.32750580005813,292.34475789999124,,292.81191459996626,0.9596702998969704,295.3292847999837,r,2.9834058000706136,None,None,,,0,,,,,Melanie2,001,2024-02-06_20h47.45.794,M2_experiment1,2023.2.3,59.82567997140698,2024-02-06 20h48.01.207890 +0100,
1,ModifiedT,resources/new_sounds_not_modified/F2fit.wav,0.374261916532496,resources/new_sounds_not_modified/F5fish.wav,0.478583202882902,resources/new_sounds_2/F4fit.wav,0.41736473916697,1,F,,,,,0,17,17,0,295.3464363999665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.3304184000008,295.3464363999665,295.84382800001185,0.5139388999668881,296.2427908000536,296.70975569996517,296.7097072200384,297.2069541000528,297.2069541000528,297.6927864999743,297.6925567199476,298.1089637000114,298.12571960000787,,298.6089397999458,,301.0266542000463,e,2.9076531999744475,None,None,,,0,,,,,Melanie2,001,2024-02-06_20h47.45.794,M2_experiment1,2023.2.3,59.82567997140698,2024-02-06 20h48.01.207890 +0100,
21,ModifiedSH,resources/new_sounds_not_modified/F5fish.wav,0.478583202882902,resources/new_sounds_2/F4fish.wav,0.366258503401361,resources/new_sounds_not_modified/F2fit.wav,0.374261916532497,3,F,,,,,0,18,18,20,301.04366019996814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.02743959997315,301.04366019996814,301.5410966000054,0.5140255000442266,302.02434290002566,302.5112119000405,302.5088763200445,302.89700919995084,302.89700919995084,303.37586679996457,303.37437531999313,303.74917009996716,303.76528030005284,303.76528030005284,304.25756659999024,0.9972748999716714,308.5097058999818,t,4.757654399960302,None,None,,,0,,,,,Melanie2,001,2024-02-06_20h47.45.794,M2_experiment1,2023.2.3,59.82567997140698,2024-02-06 20h48.01.207890 +0100,
19,ModifiedT,resources/new_sounds_2/F2put.wav,0.521360544217687,resources/new_sounds_not_modified/F4push.wav,0.436144678520506,resources/new_sounds_not_modified/F5put.wav,0.363522850118329,2,F,,,,,0,19,19,18,308.52651410002727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.5108455000445,308.52651410002727,309.02221229998395,0.5118370000272989,309.5552969999844,310.03872449998744,310.0386298199417,310.4946916999761,310.4946916999761,310.9715939000016,310.97161552002655,311.3491206000326,311.3491206000326,311.3491206000326,311.8392785000615,1.0449187000049278,316.69210500002373,e,5.334155300050043,None,None,,,0,,,,,Melanie2,001,2024-02-06_20h47.45.794,M2_experiment1,2023.2.3,59.82567997140698,2024-02-06 20h48.01.207890 +0100,
13,ModifiedT,resources/new_sounds_not_modified/F1fish.wav,0.519196656146427,resources/new_sounds_not_modified/F4fit.wav,0.297524783699501,resources/new_sounds_2/F2fit.wav,0.443741496598639,2,F,,,,,0,20,20,12,316.70836950000376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.6931070999708,316.70836950000376,317.20421490003355,0.5116248000413179,317.7358890000032,318.2191934000002,318.2190930200275,318.52850759995636,318.52850759995636,319.01912720000837,319.018908419949,319.47444440005347,319.47444440005347,319.47444440005347,319.9692608000478,1.043266799999401,326.1661641000537,t,6.673608100041747,None,None,,,0,,,,,Melanie2,001,2024-02-06_20h47.45.794,M2_experiment1,2023.2.3,59.82567997140698,2024-02-06 20h48.01.207890 +0100,
3,ModifiedT,resources/new_sounds_2/F5mat.wav,0.565396825396825,resources/new_sounds_not_modified/F4mash.wav,0.38066522534541036,resources/new_sounds_not_modified/F2mat.wav,0.5007174554648515,3,F,,,,,0,21,21,2,326.18524380004965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.1671438999474,326.18524380004965,326.66633339994587,0.4996542999288067,327.23270659998525,327.7330335000297,327.73260411999655,328.128180300002,328.128180300002,328.61693070002366,328.61559751997703,329.12983160000294,329.14875349996146,329.12983160000294,329.6158720999956,1.0660248999483883,331.783538699965,e,2.633897199993953,None,None,,,0,,,,,Melanie2,001,2024-02-06_20h47.45.794,M2_experiment1,2023.2.3,59.82567997140698,2024-02-06 20h48.01.207890 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.7842363000382,331.800276700058,334.79879589995835,334.7845153999515,,,,,,,,
