ItemNb,Condition,Sound1,DurationSound1,Sound2,DurationSound2,Sound3,DurationSound3,ExpectedKey,Condition2,trials_task3.thisRepN,trials_task3.thisTrialN,trials_task3.thisN,trials_task3.thisIndex,trials_task1.thisRepN,trials_task1.thisTrialN,trials_task1.thisN,trials_task1.thisIndex,thisRow.t,notes,Welcome.started,textWelcomeMessage.started,keyWelcome.started,Welcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.duration,Welcome_2.started,textWelcome2.started,key_resp_5.started,Welcome_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,Welcome_3.started,textWelcome3.started,key_resp_6.started,Welcome_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,blank.started,blank1.started,blank1.stopped,blank.stopped,volume_explanation.started,text_volume.started,key_resp_8.started,volume_explanation.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,volume.started,text_2.started,key_resp_7.started,sound_testvolume.started,volume.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,explanation.started,text.started,key_info_oddity.started,explanation.stopped,key_info_oddity.keys,key_info_oddity.rt,key_info_oddity.duration,task3.started,key_replay3.started,text_recording1_3.started,sound1_3.started,text_recording1_3.stopped,key_resp_question3.started,text_questiontask3.started,task3.stopped,key_resp_question3.keys,key_resp_question3.rt,key_resp_question3.duration,key_replay3.keys,sound1_3.stopped,explanation_3.started,text_4.started,key_resp_3.started,explanation_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,explanation_1.started,text_explanation_1.started,key_resp.started,explanation_1.stopped,key_resp.keys,key_resp.rt,key_resp.duration,task1.started,key_replay1.started,text_recording1.started,sound1.started,text_recording1.stopped,sound1.stopped,text_recording2.started,sound2.started,text_recording2.stopped,sound2.stopped,text_recording3.started,sound3.started,text_recording3.stopped,sound3.stopped,key_resp_question1.started,text_question1.started,task1.stopped,key_resp_question1.keys,key_resp_question1.rt,key_resp_question1.duration,key_replay1.keys,replay_count,Bye.started,text_6.started,Bye.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
9,ModifiedSH,resources/new_sounds_not_modified/M4bot.wav,0.453615769026229,resources/new_sounds_not_modified/M3bosh.wav,0.524217377306996,resources/new_sounds_2/M2bosh.wav,0.387165532879819,2,M,,,,,0,1,1,8,170.32471160008572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.30886200000532,170.32471160008572,170.81643330003135,0.5083367999177426,171.28294410009403,0.9748442999552935,171.76678270008415,171.76630222006935,172.30293760006316,172.30293760006316,172.7992077000672,172.79895242002095,173.20578530000057,173.20578530000057,173.182320300024,173.68287050002255,177.50488940009382,t,4.316072299960069,None,None,0,,,,Adam,001,2024-02-06_20h25.37.502,M2_experiment1,2023.2.3,58.63451934608615,2024-02-06 20h25.53.196812 +0100,
2,ModifiedSh,resources/new_sounds_not_modified/F2fish.wav,0.528250066930233,resources/new_sounds_2/F1fit.wav,0.423218058079413,resources/new_sounds_not_modified/F5fit.wav,0.2975247836995,3,F,,,,,0,2,2,1,177.52191660006065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.5061308000004,177.52191660006065,178.01389380008914,0.5082663000794128,178.54704490001313,1.041409800061956,179.04685709998012,179.04679482000648,179.49907810008153,179.49907810008153,179.96382160007488,179.96350982006408,180.2803561000619,180.2803561000619,180.2803561000619,180.76902220002376,182.3924071000656,r,2.092335799941793,None,None,0,,,,Adam,001,2024-02-06_20h25.37.502,M2_experiment1,2023.2.3,58.63451934608615,2024-02-06 20h25.53.196812 +0100,
12,ModifiedSH,resources/new_sounds_not_modified/F4bot.wav,0.390471530438234,resources/new_sounds_not_modified/F3bosh.wav,0.505513996768869,resources/new_sounds_2/F2bosh.wav,0.423673469387755,2,F,,,,,0,3,3,11,182.41501990007237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.39440310001373,182.41501990007237,182.90031310007907,0.5069292999105528,183.2996267999988,0.9061842999653891,183.80228740000166,183.80000281998656,184.3259701000061,184.3259701000061,184.79814780002926,184.7937312200782,185.23348589998204,185.23348589998204,185.2136345000472,185.73380869999528,187.5794395999983,e,2.3542028999654576,None,None,0,,,,Adam,001,2024-02-06_20h25.37.502,M2_experiment1,2023.2.3,58.63451934608615,2024-02-06 20h25.53.196812 +0100,
8,ModifiedSH,resources/new_sounds_not_modified/M3bot.wav,0.368685295497059,resources/new_sounds_not_modified/M1bosh.wav,0.5055628425466665,resources/new_sounds_2/M5bosh.wav,0.4857823129251701,2,M,,,,,0,4,4,7,187.59713090001605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.580309699988,187.59713090001605,188.09354000003077,0.5136295999400318,188.47705440002028,0.897160799941048,188.96028390002903,188.96016072005733,189.4834554999834,189.4834554999834,189.9599083000794,189.95970082004789,190.46379559999332,190.46379559999332,190.44324570009485,190.9432911000913,192.1453103000531,e,1.6947309999959543,None,None,0,,,,Adam,001,2024-02-06_20h25.37.502,M2_experiment1,2023.2.3,58.63451934608615,2024-02-06 20h25.53.196812 +0100,
1,ModifiedT,resources/new_sounds_not_modified/F2fit.wav,0.374261916532496,resources/new_sounds_not_modified/F5fish.wav,0.478583202882902,resources/new_sounds_2/F4fit.wav,0.41736473916697,1,F,,,,,0,5,5,0,192.16228490008507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.14624500006903,192.16228490008507,192.65877600002568,0.5129388999193907,193.04198049998377,0.8961409999756142,193.5250331000425,193.52526972001652,194.0266144000925,194.0266144000925,194.50797969999257,194.50812122005738,194.92488230008166,,194.92488230008166,195.4249130000826,199.34241799998563,e,4.412923300056718,None,None,0,,,,Adam,001,2024-02-06_20h25.37.502,M2_experiment1,2023.2.3,58.63451934608615,2024-02-06 20h25.53.196812 +0100,
10,ModifiedT,resources/new_sounds_not_modified/M2fit.wav,0.423218058079414,resources/new_sounds_not_modified/M5fish.wav,0.451129071842058,resources/new_sounds_2/M4fit.wav,0.597210884353741,1,M,,,,,0,6,6,9,199.35975050006527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.3432235000655,199.35975050006527,199.85853710002266,0.5157458999892697,200.28940310003236,0.9465520000085235,200.7725273000542,200.77257012006595,201.25573420000728,,201.72473910008557,201.72315292003333,202.35418850008864,202.3323922000127,202.3323922000127,202.82535400008783,203.5821966000367,t,1.2426092999521643,None,None,0,,,,Adam,001,2024-02-06_20h25.37.502,M2_experiment1,2023.2.3,58.63451934608615,2024-02-06 20h25.53.196812 +0100,
16,ModifiedT,resources/new_sounds_2/M2fit.wav,0.646553287981859,resources/new_sounds_not_modified/M4fit.wav,0.508424667314028,resources/new_sounds_not_modified/M5fish.wav,0.451129071842058,2,M,,,,,0,7,7,15,203.6028088000603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.58412120002322,203.6028088000603,204.0897628000239,0.5063804000383243,204.742047799984,1.1586748999543488,205.23995379998814,205.23827262002743,205.7607453999808,205.7607453999808,206.25410590006504,206.2539802200743,206.7220278000459,206.7220278000459,206.7040458000265,207.20403510006145,207.97251900006086,r,1.256781499949284,None,None,0,,,,Adam,001,2024-02-06_20h25.37.502,M2_experiment1,2023.2.3,58.63451934608615,2024-02-06 20h25.53.196812 +0100,
6,ModifiedT,resources/new_sounds_not_modified/M1met.wav,0.532038259057699,resources/new_sounds_2/M3met.wav,0.558503401360544,resources/new_sounds_not_modified/M5mesh.wav,0.5032130872900709,1,M,,,,,0,8,8,5,207.99015140009578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.97336420009378,207.99015140009578,208.48689539998304,0.5139364000642672,209.0200724999886,1.047111100051552,209.52368079998996,209.52047672007467,210.09809049998876,210.09809049998876,210.58511330001056,210.5711562200566,211.09403879998717,211.09403879998717,211.07308100000955,211.57045700005256,213.38494870008435,r,2.2851688999217004,None,None,0,,,,Adam,001,2024-02-06_20h25.37.502,M2_experiment1,2023.2.3,58.63451934608615,2024-02-06 20h25.53.196812 +0100,
11,ModifiedSH,resources/new_sounds_not_modified/M1fish.wav,0.569506825661794,resources/new_sounds_2/M7fit.wav,0.485691609977324,resources/new_sounds_not_modified/M3fit.wav,0.479334255844424,3,M,,,,,0,9,9,10,213.40525050007273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.38606130005792,213.40525050007273,213.88553030008916,0.4999921000562608,214.48864870006219,,214.97141320002265,214.96876662004507,215.4752324000001,215.4752324000001,215.95165180007461,215.951156320062,216.44865929998923,216.44865929998923,216.44865929998923,216.93541100004222,218.26995850005187,r,1.8183125999057665,None,None,0,,,,Adam,001,2024-02-06_20h25.37.502,M2_experiment1,2023.2.3,58.63451934608615,2024-02-06 20h25.53.196812 +0100,
3,ModifiedT,resources/new_sounds_2/F5mat.wav,0.565396825396825,resources/new_sounds_not_modified/F4mash.wav,0.38066522534541036,resources/new_sounds_not_modified/F2mat.wav,0.5007174554648515,3,F,,,,,0,10,10,2,218.287781800027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.27112620009575,218.287781800027,218.78367730008904,0.5131204000208527,219.349907200085,1.0793410999467596,219.85037660005037,219.84980892007007,220.24936050001998,220.24936050001998,220.7168023000704,220.71610442003004,221.22954259999096,221.22954259999096,221.22954259999096,221.7336746000219,222.83383910008706,r,1.5911387999076396,None,None,0,,,,Adam,001,2024-02-06_20h25.37.502,M2_experiment1,2023.2.3,58.63451934608615,2024-02-06 20h25.53.196812 +0100,
22,ModifiedSH,resources/new_sounds_not_modified/F1mash.wav,0.601753675244161,resources/new_sounds_2/F3mash.wav,0.42437641723356,resources/new_sounds_not_modified/F4mat.wav,0.401181209050264,3,F,,,,,0,11,11,21,222.85129610006697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.83465910004452,222.85129610006697,223.3501134000253,0.5158993999939412,223.95137480006088,1.1171466000378132,224.45011880004313,224.44843602007023,224.89852440007962,224.89852440007962,225.3677667999873,225.3649252200383,225.79882440005895,225.78236110007856,225.78236110007856,226.26716530008707,226.84092390001751,r,1.040653400006704,None,None,0,,,,Adam,001,2024-02-06_20h25.37.502,M2_experiment1,2023.2.3,58.63451934608615,2024-02-06 20h25.53.196812 +0100,
20,ModifiedSH,resources/new_sounds_2/F2push.wav,0.418027210884354,resources/new_sounds_not_modified/F4push.wav,0.436144678520506,resources/new_sounds_not_modified/F3put.wav,0.437781204290985,2,F,,,,,0,12,12,19,226.8601152000483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.84264669998083,226.8601152000483,227.34937720000744,0.507503499975428,227.78119090001564,0.9393490999937057,228.26359980006237,228.26322862006492,228.70939400000498,228.70939400000498,229.19833660009317,229.19682982006344,229.64752750005573,229.64752750005573,229.64752750005573,230.1492424000753,231.33617170003708,t,1.6790262999711558,None,None,0,,,,Adam,001,2024-02-06_20h25.37.502,M2_experiment1,2023.2.3,58.63451934608615,2024-02-06 20h25.53.196812 +0100,
15,ModifiedSH,resources/new_sounds_not_modified/M2fish.wav,0.602031419699607,resources/new_sounds_not_modified/M5fit.wav,0.593107043618346,resources/new_sounds_2/M1fish.wav,0.512562358276644,1,M,,,,,0,13,13,14,231.35701380006503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.33804320008494,231.35701380006503,231.84698170004413,0.5099670001072809,232.47968960006256,1.1111721000634134,232.94709470006637,232.9455738200457,233.5528322000755,233.5528322000755,234.04704030009452,234.04542992009084,234.57228060008492,234.57228060008492,234.54856460005976,235.04773670004215,235.76335820008535,r,1.2013315999647602,None,None,0,,,,Adam,001,2024-02-06_20h25.37.502,M2_experiment1,2023.2.3,58.63451934608615,2024-02-06 20h25.53.196812 +0100,
13,ModifiedT,resources/new_sounds_not_modified/F1fish.wav,0.519196656146427,resources/new_sounds_not_modified/F4fit.wav,0.297524783699501,resources/new_sounds_2/F2fit.wav,0.443741496598639,2,F,,,,,0,14,14,12,235.78065329999663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.76432200009003,235.78065329999663,236.2779015999986,0.5140418999362737,236.81077990005724,1.046926600043662,237.29389650002122,237.2937762200716,237.60685390001163,237.60685390001163,238.09365930000786,238.09347282001983,238.55288970004767,238.55288970004767,238.52675810002256,239.0291479000589,240.24285210005473,t,1.706061300006695,None,None,0,,,,Adam,001,2024-02-06_20h25.37.502,M2_experiment1,2023.2.3,58.63451934608615,2024-02-06 20h25.53.196812 +0100,
18,ModifiedT,resources/new_sounds_2/M2put.wav,0.532199546485261,resources/new_sounds_not_modified/M7put.wav,0.410382098763918,resources/new_sounds_not_modified/M5push.wav,0.499025816019625,2,M,,,,,0,15,15,17,240.26239520008676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.2438378999941,240.26239520008676,240.74271570006385,0.49936790007632226,241.27649080008268,1.0331694000633433,241.77577469998505,241.7755766200251,242.19793820008636,242.19793820008636,242.69170780002605,242.6920947199804,243.20710960007273,243.20710960007273,243.20710960007273,243.6933581000194,244.8271196000278,r,1.6171222000848502,None,None,0,,,,Adam,001,2024-02-06_20h25.37.502,M2_experiment1,2023.2.3,58.63451934608615,2024-02-06 20h25.53.196812 +0100,
7,ModifiedSH,resources/new_sounds_2/M1bosh.wav,0.4574829931972789,resources/new_sounds_not_modified/M2bot.wav,0.415863975908209,resources/new_sounds_not_modified/M4bosh.wav,0.4533657452807347,3,M,,,,,0,16,16,6,244.8449389000889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.82810340006836,244.8449389000889,245.34130880003795,0.5136748999357224,245.80750680004712,0.9798655000049621,246.29161539999768,246.29145282007522,246.72468820004724,246.72468820004724,247.20675320003647,247.20677962003975,247.68139160005376,247.68139160005376,247.65672820003238,248.15658930002246,249.29162760009058,r,1.620222800062038,None,None,0,,,,Adam,001,2024-02-06_20h25.37.502,M2_experiment1,2023.2.3,58.63451934608615,2024-02-06 20h25.53.196812 +0100,
4,ModifiedT,resources/new_sounds_not_modified/M4mat.wav,0.4451593985921889,resources/new_sounds_2/M3mat.wav,0.494308390022676,resources/new_sounds_not_modified/M2mash.wav,0.7358947371573947,1,M,,,,,0,17,17,3,249.30888860009145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.29240490007214,249.30888860009145,249.80611250002403,0.5140883999411017,250.25602710002568,0.9639948999974877,250.73897150007542,250.73905442004326,251.24437910004053,251.24437910004053,251.73869840009138,251.73885282002158,252.50531510007568,,252.48629899998195,252.9750821000198,253.57865060004406,r,1.0821776000084355,None,None,0,,,,Adam,001,2024-02-06_20h25.37.502,M2_experiment1,2023.2.3,58.63451934608615,2024-02-06 20h25.53.196812 +0100,
5,ModifiedT,resources/new_sounds_not_modified/F4met.wav,0.44494520825283956,resources/new_sounds_2/F2met.wav,0.634104308390023,resources/new_sounds_not_modified/F1mesh.wav,0.5571319490698841,1,F,,,,,0,18,18,4,253.59988640004303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.58127170009539,253.59988640004303,254.08990880008787,0.5098691999446601,254.54285239998717,0.9628290999680758,255.03954390005674,255.03812042007922,255.70500549999997,255.687270800001,256.1726386999944,256.1711164200795,256.747119900072,256.747119900072,256.7212396999821,257.2186760000186,257.85719360003714,t,1.1320684000384063,None,None,0,,,,Adam,001,2024-02-06_20h25.37.502,M2_experiment1,2023.2.3,58.63451934608615,2024-02-06 20h25.53.196812 +0100,
14,ModifiedSH,resources/new_sounds_not_modified/F2bosh.wav,0.494392229081527,resources/new_sounds_not_modified/F5bot.wav,0.485673207115724,resources/new_sounds_2/F1bosh.wav,0.520634920634921,1,F,,,,,0,19,19,13,257.8763545000693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.8586301000323,257.8763545000693,258.3687757999869,0.510819899966009,258.8685603000922,1.0105979000218213,259.3523780000396,259.3518338200054,259.8514357000822,259.8514357000822,260.3518672999926,260.35167212005473,260.8865845000837,260.8865845000837,260.8686674000928,261.3703704000218,261.80149760004133,r,0.9131036000326276,None,None,0,,,,Adam,001,2024-02-06_20h25.37.502,M2_experiment1,2023.2.3,58.63451934608615,2024-02-06 20h25.53.196812 +0100,
19,ModifiedT,resources/new_sounds_2/F2put.wav,0.521360544217687,resources/new_sounds_not_modified/F4push.wav,0.436144678520506,resources/new_sounds_not_modified/F5put.wav,0.363522850118329,2,F,,,,,0,20,20,18,261.8197787000099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.80242820002604,261.8197787000099,262.30198059999384,0.5000058000441641,262.83509519998915,1.0331132999854162,263.33491510001477,263.33492552001263,263.78679849999025,263.78679849999025,264.2684001000598,264.26815982001136,264.64269620005507,264.64269620005507,264.64269620005507,265.1357913999818,265.98715619998984,r,1.3348542000167072,None,None,0,,,,Adam,001,2024-02-06_20h25.37.502,M2_experiment1,2023.2.3,58.63451934608615,2024-02-06 20h25.53.196812 +0100,
21,ModifiedSH,resources/new_sounds_not_modified/F5fish.wav,0.478583202882902,resources/new_sounds_2/F4fish.wav,0.366258503401361,resources/new_sounds_not_modified/F2fit.wav,0.374261916532497,3,F,,,,,0,21,21,20,266.00590039999224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.9883359000087,266.00590039999224,266.5006316000363,0.5127910000737756,266.9839895000914,0.9961588999722153,267.4667963000247,267.46667022003095,267.84489090007264,267.84489090007264,268.33365520008374,268.3334961200715,268.7218715000199,268.7218715000199,268.7218715000199,269.2166392999934,269.77229120000266,t,1.038139299955219,None,None,0,,,,Adam,001,2024-02-06_20h25.37.502,M2_experiment1,2023.2.3,58.63451934608615,2024-02-06 20h25.53.196812 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.77296179998666,269.7864083000459,272.7816953000147,,,,,,,,
