ItemNb,Condition,Sound1,DurationSound1,Sound2,DurationSound2,Sound3,DurationSound3,ExpectedKey,Condition2,trials_task3.thisRepN,trials_task3.thisTrialN,trials_task3.thisN,trials_task3.thisIndex,trials_task1.thisRepN,trials_task1.thisTrialN,trials_task1.thisN,trials_task1.thisIndex,thisRow.t,notes,Welcome.started,textWelcomeMessage.started,keyWelcome.started,Welcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.duration,Welcome_2.started,textWelcome2.started,key_resp_5.started,Welcome_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,Welcome_3.started,textWelcome3.started,key_resp_6.started,Welcome_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,blank.started,blank1.started,blank1.stopped,blank.stopped,volume_explanation.started,text_volume.started,key_resp_8.started,volume_explanation.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,volume.started,text_2.started,key_resp_7.started,sound_testvolume.started,volume.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,explanation.started,text.started,key_info_oddity.started,explanation.stopped,key_info_oddity.keys,key_info_oddity.rt,key_info_oddity.duration,task3.started,key_replay3.started,text_recording1_3.started,sound1_3.started,text_recording1_3.stopped,key_resp_question3.started,text_questiontask3.started,task3.stopped,key_resp_question3.keys,key_resp_question3.rt,key_resp_question3.duration,key_replay3.keys,sound1_3.stopped,explanation_3.started,text_4.started,key_resp_3.started,explanation_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,explanation_1.started,text_explanation_1.started,key_resp.started,explanation_1.stopped,key_resp.keys,key_resp.rt,key_resp.duration,task1.started,key_replay1.started,text_recording1.started,sound1.started,text_recording1.stopped,sound1.stopped,text_recording2.started,sound2.started,text_recording2.stopped,sound2.stopped,text_recording3.started,sound3.started,key_resp_question1.started,text_recording3.stopped,sound3.stopped,text_question1.started,task1.stopped,key_resp_question1.keys,key_resp_question1.rt,key_resp_question1.duration,key_replay1.keys,replay_count,Bye.started,text_6.started,Bye.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
22,ModifiedSH,resources/new_sounds_not_modified/F1mash.wav,0.601753675244161,resources/new_sounds_2/F3mash.wav,0.42437641723356,resources/new_sounds_not_modified/F4mat.wav,0.401181209050264,3,F,,,,,0,1,1,21,198.07378499989863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.0574193999637,198.07378499989863,198.57115059997886,0.5141333999345079,199.1874921999406,1.1304726999951527,199.67064469994511,199.67083171993727,200.10701059992425,200.10701059992425,200.5870692000026,200.58698761992855,200.987038299907,201.00541320000775,201.00541320000775,201.48689309996553,202.87170539994258,t,1.8809862000634894,None,None,0,,,,Balbir,001,2024-02-04_21h11.10.176,M2_experiment1,2023.2.3,59.711260228046754,2024-02-04 21h11.23.843654 +0100,
13,ModifiedT,resources/new_sounds_not_modified/F1fish.wav,0.519196656146427,resources/new_sounds_not_modified/F4fit.wav,0.297524783699501,resources/new_sounds_2/F2fit.wav,0.443741496598639,2,F,,,,,0,2,2,12,202.88864489994012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.8725166999502,202.88864489994012,203.38637939991895,0.5142628999892622,203.93030509992968,,204.40245999989565,204.40244001994142,204.7102983999066,204.7102983999066,205.2024046999868,205.2022294200142,205.63536879990716,205.66505219996907,205.66505219996907,,205.98755479999818,t,0.3456880000885576,None,None,0,,,,Balbir,001,2024-02-04_21h11.10.176,M2_experiment1,2023.2.3,59.711260228046754,2024-02-04 21h11.23.843654 +0100,
17,ModifiedT,resources/new_sounds_2/M2bosh.wav,0.387165532879819,resources/new_sounds_not_modified/M6bot.wav,0.501070841911371,resources/new_sounds_not_modified/M5bosh.wav,0.597358038485993,2,M,,,,,0,3,3,16,206.00467719999142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.98839909990784,206.00467719999142,206.5018927999772,0.5139031000435352,206.9176281999098,0.9296312000369653,207.38483019999694,207.38476022001123,207.90446439990774,207.90446439990774,208.38452590000816,208.38458601996535,208.99866969999857,208.99866969999857,208.99866969999857,209.48420949990395,212.93497780000325,r,3.933818500023335,None,None,0,,,,Balbir,001,2024-02-04_21h11.10.176,M2_experiment1,2023.2.3,59.711260228046754,2024-02-04 21h11.23.843654 +0100,
5,ModifiedT,resources/new_sounds_not_modified/F4met.wav,0.44494520825283956,resources/new_sounds_2/F2met.wav,0.634104308390023,resources/new_sounds_not_modified/F1mesh.wav,0.5571319490698841,1,F,,,,,0,4,4,4,212.95240299997386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.93580819992349,212.95240299997386,213.44945069996174,0.5140287999529392,213.89927279995754,0.9638470000354573,214.38244129996747,214.38251571991714,215.02698759990744,,215.51544909994118,215.5156453200034,216.08828299993183,216.08828299993183,216.08828299993183,216.58177139994223,220.46569429989904,t,4.368860500049777,None,None,0,,,,Balbir,001,2024-02-04_21h11.10.176,M2_experiment1,2023.2.3,59.711260228046754,2024-02-04 21h11.23.843654 +0100,
4,ModifiedT,resources/new_sounds_not_modified/M4mat.wav,0.4451593985921889,resources/new_sounds_2/M3mat.wav,0.494308390022676,resources/new_sounds_not_modified/M2mash.wav,0.7358947371573947,1,M,,,,,0,5,5,3,220.48320929997135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.46651870000642,220.48320929997135,220.98018559999764,0.5140535000246018,221.43014509999193,0.964006399968639,221.91378239996266,221.91352451994317,222.425931799924,222.425931799924,222.9129064999288,222.91298511991045,223.6459394999547,223.66766039992217,223.66766039992217,224.14585749991238,226.43069899990223,t,2.7768674000399187,None,None,0,,,,Balbir,001,2024-02-04_21h11.10.176,M2_experiment1,2023.2.3,59.711260228046754,2024-02-04 21h11.23.843654 +0100,
12,ModifiedSH,resources/new_sounds_not_modified/F4bot.wav,0.390471530438234,resources/new_sounds_not_modified/F3bosh.wav,0.505513996768869,resources/new_sounds_2/F2bosh.wav,0.423673469387755,2,F,,,,,0,6,6,11,226.44782070000656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.4315016999608,226.44782070000656,226.94507359992713,0.5139558999799192,227.34488049999345,0.9137603999115527,227.82800479989965,227.82805931993062,228.3481330999639,228.3481330999639,228.82759229990188,228.82761341991136,229.2652739000041,229.2652739000041,229.2652739000041,229.76072659995407,230.94517669989727,r,1.6639725000131875,None,None,0,,,,Balbir,001,2024-02-04_21h11.10.176,M2_experiment1,2023.2.3,59.711260228046754,2024-02-04 21h11.23.843654 +0100,
8,ModifiedSH,resources/new_sounds_not_modified/M3bot.wav,0.368685295497059,resources/new_sounds_not_modified/M1bosh.wav,0.5055628425466665,resources/new_sounds_2/M5bosh.wav,0.4857823129251701,2,M,,,,,0,7,7,7,230.96211449999828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.94597989995964,230.96211449999828,231.46004999999423,0.514453100040555,231.85961939999834,,232.32642189995386,232.32628112001112,232.84707839996554,232.84707839996554,233.3260672999313,233.3261189199402,233.80929399991874,233.82927769992966,233.82927769992966,234.3091041999869,235.4273904999718,r,1.6081330999732018,None,None,0,,,,Balbir,001,2024-02-04_21h11.10.176,M2_experiment1,2023.2.3,59.711260228046754,2024-02-04 21h11.23.843654 +0100,
15,ModifiedSH,resources/new_sounds_not_modified/M2fish.wav,0.602031419699607,resources/new_sounds_not_modified/M5fit.wav,0.593107043618346,resources/new_sounds_2/M1fish.wav,0.512562358276644,1,M,,,,,0,8,8,14,235.44474800000899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.42819089989644,235.44474800000899,235.94182929990347,0.5140209000092,236.55836769996677,1.130555500043556,237.041461899993,237.0415396199678,237.64553189999424,237.64553189999424,238.1244881999446,238.12447841995163,238.65439279994462,238.65439279994462,238.65439279994462,239.1408228999935,240.69227619993035,t,2.031106899958104,None,None,0,,,,Balbir,001,2024-02-04_21h11.10.176,M2_experiment1,2023.2.3,59.711260228046754,2024-02-04 21h11.23.843654 +0100,
16,ModifiedT,resources/new_sounds_2/M2fit.wav,0.646553287981859,resources/new_sounds_not_modified/M4fit.wav,0.508424667314028,resources/new_sounds_not_modified/M5fish.wav,0.451129071842058,2,M,,,,,0,9,9,15,240.70940719998907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.6930752999615,240.70940719998907,241.20676769991405,0.5140781999798492,241.8564831999829,1.163785699987784,242.3397166999057,242.3396987199667,242.8605252999114,242.8605252999114,243.35627299989574,243.3559547199984,243.80590899998788,243.8259014999494,243.8259014999494,244.30575039994437,245.20734339999035,e,1.3874832999426872,None,None,0,,,,Balbir,001,2024-02-04_21h11.10.176,M2_experiment1,2023.2.3,59.711260228046754,2024-02-04 21h11.23.843654 +0100,
21,ModifiedSH,resources/new_sounds_not_modified/F5fish.wav,0.478583202882902,resources/new_sounds_2/F4fish.wav,0.366258503401361,resources/new_sounds_not_modified/F2fit.wav,0.374261916532497,3,F,,,,,0,10,10,20,245.2242367999861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.2081576999044,245.2242367999861,245.7218424999155,0.5140779999783263,246.20521359995473,0.9974443999817595,246.68844029994216,246.68816131999483,247.06104159995448,247.06104159995448,247.5552289999323,247.55460491991835,247.9545052999165,247.9545052999165,,248.43767999997362,250.28920599992853,t,2.3278087000362575,None,None,0,,,,Balbir,001,2024-02-04_21h11.10.176,M2_experiment1,2023.2.3,59.711260228046754,2024-02-04 21h11.23.843654 +0100,
20,ModifiedSH,resources/new_sounds_2/F2push.wav,0.418027210884354,resources/new_sounds_not_modified/F4push.wav,0.436144678520506,resources/new_sounds_not_modified/F3put.wav,0.437781204290985,2,F,,,,,0,11,11,19,250.30640249990392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.29000859998632,250.30640249990392,250.80362419993617,0.5140035999938846,251.2492139999522,,251.72001089993864,251.71990232000826,252.1769948999863,252.1769948999863,252.6529597999761,252.65286451991415,253.086095299921,253.1097024999326,253.1097024999326,253.58610289997887,254.95424589992035,e,1.8648391000460833,None,None,0,,,,Balbir,001,2024-02-04_21h11.10.176,M2_experiment1,2023.2.3,59.711260228046754,2024-02-04 21h11.23.843654 +0100,
18,ModifiedT,resources/new_sounds_2/M2put.wav,0.532199546485261,resources/new_sounds_not_modified/M7put.wav,0.410382098763918,resources/new_sounds_not_modified/M5push.wav,0.499025816019625,2,M,,,,,0,12,12,17,254.97138269990683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.95505579991732,254.97138269990683,255.46885239996482,0.5142085000406951,256.0018063999014,1.0471396000357345,256.5036853000056,256.5019571199664,256.93146230001,256.93146230001,257.401473899954,257.40131191996625,257.92031529999804,257.92031529999804,257.92031529999804,258.4009700999595,258.96944999997504,r,1.036115900031291,None,None,0,,,,Balbir,001,2024-02-04_21h11.10.176,M2_experiment1,2023.2.3,59.711260228046754,2024-02-04 21h11.23.843654 +0100,
10,ModifiedT,resources/new_sounds_not_modified/M2fit.wav,0.423218058079414,resources/new_sounds_not_modified/M5fish.wav,0.451129071842058,resources/new_sounds_2/M4fit.wav,0.597210884353741,1,M,,,,,0,13,13,9,258.9864943999564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.97026259999257,258.9864943999564,259.4839650999056,0.5140994000248611,259.933756699902,0.9638988999649882,260.4002676999662,260.40033291996224,260.8729159999639,260.8729159999639,261.3499568999978,261.35002281999914,261.96110610000324,261.96110610000324,261.96110610000324,262.4514048999408,264.2342871999135,r,2.2638809999916703,None,None,0,,,,Balbir,001,2024-02-04_21h11.10.176,M2_experiment1,2023.2.3,59.711260228046754,2024-02-04 21h11.23.843654 +0100,
3,ModifiedT,resources/new_sounds_2/F5mat.wav,0.565396825396825,resources/new_sounds_not_modified/F4mash.wav,0.38066522534541036,resources/new_sounds_not_modified/F2mat.wav,0.5007174554648515,3,F,,,,,0,14,14,2,264.2513561999658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.2351093000034,264.2513561999658,264.7488239000086,0.5141172000439838,265.3154196999967,1.0807103000115603,265.81525320000947,265.815003519936,266.2053333999356,266.2053333999356,266.68152039998677,266.68204311997397,267.1811960999621,267.1811960999621,267.1979438998969,267.68104049994145,270.2158177999081,e,3.0276541000930592,None,None,0,,,,Balbir,001,2024-02-04_21h11.10.176,M2_experiment1,2023.2.3,59.711260228046754,2024-02-04 21h11.23.843654 +0100,
7,ModifiedSH,resources/new_sounds_2/M1bosh.wav,0.4574829931972789,resources/new_sounds_not_modified/M2bot.wav,0.415863975908209,resources/new_sounds_not_modified/M4bosh.wav,0.4533657452807347,3,M,,,,,0,15,15,6,270.23274359991774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.21662699989974,270.23274359991774,270.7302415999584,0.5140120000578463,271.1966559999855,0.9804160000057891,271.67984279990196,271.6797980199917,272.1074751999695,272.1074751999695,272.5962644999381,272.5962643199018,273.04626549989916,273.06606459990144,273.06606459990144,273.54599599994253,273.7975640000077,e,0.734212200040929,None,None,0,,,,Balbir,001,2024-02-04_21h11.10.176,M2_experiment1,2023.2.3,59.711260228046754,2024-02-04 21h11.23.843654 +0100,
11,ModifiedSH,resources/new_sounds_not_modified/M1fish.wav,0.569506825661794,resources/new_sounds_2/M7fit.wav,0.485691609977324,resources/new_sounds_not_modified/M3fit.wav,0.479334255844424,3,M,,,,,0,16,16,10,273.81464259990025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.79837799991947,273.81464259990025,274.31231509998906,0.514333099941723,274.9099203000078,1.111934799933806,275.37873869994655,275.3785177199752,275.8799014999531,275.8799014999531,276.3616351999808,276.36163831996964,276.8515005999943,276.8515005999943,276.8515005999943,277.34473769995384,282.52788819989655,t,5.6597641000989825,None,None,0,,,,Balbir,001,2024-02-04_21h11.10.176,M2_experiment1,2023.2.3,59.711260228046754,2024-02-04 21h11.23.843654 +0100,
1,ModifiedT,resources/new_sounds_not_modified/F2fit.wav,0.374261916532496,resources/new_sounds_not_modified/F5fish.wav,0.478583202882902,resources/new_sounds_2/F4fit.wav,0.41736473916697,1,F,,,,,0,17,17,0,282.54480189993046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.52872209995985,282.54480189993046,283.0426784999436,0.5143491000635549,283.4258916999679,0.8975572000490502,283.9091826999793,283.90910501993494,284.410204899963,284.410204899963,284.8920688999351,284.89218952000374,285.30874629993923,285.30874629993923,,285.80853689997457,286.2266136999242,r,0.9002665000734851,None,None,0,,,,Balbir,001,2024-02-04_21h11.10.176,M2_experiment1,2023.2.3,59.711260228046754,2024-02-04 21h11.23.843654 +0100,
14,ModifiedSH,resources/new_sounds_not_modified/F2bosh.wav,0.494392229081527,resources/new_sounds_not_modified/F5bot.wav,0.485673207115724,resources/new_sounds_2/F1bosh.wav,0.520634920634921,1,F,,,,,0,18,18,13,286.24364479992073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.22746329999063,286.24364479992073,286.7414262999082,0.5143660999601707,287.2413613999961,1.0143001999240369,287.72440589999314,287.72446801996557,288.2281129999319,288.2281129999319,288.7075193999335,288.7073961200076,289.2437809999101,289.2437809999101,289.2437809999101,289.7404487999156,289.92566469998565,e,0.6789346999721602,None,None,0,,,,Balbir,001,2024-02-04_21h11.10.176,M2_experiment1,2023.2.3,59.711260228046754,2024-02-04 21h11.23.843654 +0100,
2,ModifiedSh,resources/new_sounds_not_modified/F2fish.wav,0.528250066930233,resources/new_sounds_2/F1fit.wav,0.423218058079413,resources/new_sounds_not_modified/F5fit.wav,0.2975247836995,3,F,,,,,0,19,19,1,289.94289770000614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.9264631998958,289.94289770000614,290.44015049992595,0.5140689000254497,290.9733343999833,1.047249799943529,291.4565362998983,291.4565545200021,291.9015211999649,291.9015211999649,292.3897541000042,292.38956801994937,292.7012225999497,292.7012225999497,292.7012225999497,293.18926699995063,293.84124509990215,e,1.1369634999427944,None,None,0,,,,Balbir,001,2024-02-04_21h11.10.176,M2_experiment1,2023.2.3,59.711260228046754,2024-02-04 21h11.23.843654 +0100,
19,ModifiedT,resources/new_sounds_2/F2put.wav,0.521360544217687,resources/new_sounds_not_modified/F4push.wav,0.436144678520506,resources/new_sounds_not_modified/F5put.wav,0.363522850118329,2,F,,,,,0,20,20,18,293.8583257999271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.84205189999193,293.8583257999271,294.35555039998144,0.5138888999354094,294.8888756999513,1.0472128000110388,295.3717811999377,295.37193381990073,295.8271494999062,295.8271494999062,296.30490829993505,296.3048759200028,296.68424089998007,296.68424089998007,296.68424089998007,297.17131649993826,297.60644789994694,e,0.9098442998947576,None,None,0,,,,Balbir,001,2024-02-04_21h11.10.176,M2_experiment1,2023.2.3,59.711260228046754,2024-02-04 21h11.23.843654 +0100,
6,ModifiedT,resources/new_sounds_not_modified/M1met.wav,0.532038259057699,resources/new_sounds_2/M3met.wav,0.558503401360544,resources/new_sounds_not_modified/M5mesh.wav,0.5032130872900709,1,M,,,,,0,21,21,5,297.6236680999864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.60727189993486,297.6236680999864,298.1211104999529,0.5142235999228433,298.6544764999999,1.0475835999241099,299.1539526999695,299.1538892199169,299.73008079989813,299.73008079989813,300.20368269993924,300.20372732001124,300.7033728999086,300.7247692999663,300.7247692999663,301.20324830000754,301.34054289991036,e,0.6276885000988841,None,None,0,,,,Balbir,001,2024-02-04_21h11.10.176,M2_experiment1,2023.2.3,59.711260228046754,2024-02-04 21h11.23.843654 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.34121979994234,301.35651209997013,304.35251989995595,,,,,,,,
