ItemNb,Condition,Sound1,DurationSound1,Sound2,DurationSound2,Sound3,DurationSound3,ExpectedKey,Condition2,trials_task3.thisRepN,trials_task3.thisTrialN,trials_task3.thisN,trials_task3.thisIndex,trials_task1.thisRepN,trials_task1.thisTrialN,trials_task1.thisN,trials_task1.thisIndex,thisRow.t,notes,Welcome.started,textWelcomeMessage.started,keyWelcome.started,Welcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.duration,Welcome_2.started,textWelcome2.started,key_resp_5.started,Welcome_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,Welcome_3.started,textWelcome3.started,key_resp_6.started,Welcome_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,blank.started,blank1.started,blank1.stopped,blank.stopped,volume_explanation.started,text_volume.started,key_resp_8.started,volume_explanation.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,volume.started,text_2.started,key_resp_7.started,sound_testvolume.started,volume.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,explanation.started,text.started,key_info_oddity.started,explanation.stopped,key_info_oddity.keys,key_info_oddity.rt,key_info_oddity.duration,task3.started,key_replay3.started,text_recording1_3.started,sound1_3.started,key_resp_question3.started,text_recording1_3.stopped,text_questiontask3.started,task3.stopped,key_resp_question3.keys,key_resp_question3.rt,key_resp_question3.duration,key_replay3.keys,sound1_3.stopped,explanation_3.started,text_4.started,key_resp_3.started,explanation_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,explanation_1.started,text_explanation_1.started,key_resp.started,explanation_1.stopped,key_resp.keys,key_resp.rt,key_resp.duration,task1.started,key_replay1.started,text_recording1.started,sound1.started,text_recording1.stopped,sound1.stopped,text_recording2.started,sound2.started,text_recording2.stopped,sound2.stopped,text_recording3.started,sound3.started,text_recording3.stopped,sound3.stopped,key_resp_question1.started,text_question1.started,task1.stopped,key_resp_question1.keys,key_resp_question1.rt,key_resp_question1.duration,key_replay1.keys,key_replay1.rt,key_replay1.duration,replay_count,Bye.started,text_6.started,Bye.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
14,ModifiedSH,resources/new_sounds_not_modified/F2bosh.wav,0.494392229081527,resources/new_sounds_not_modified/F5bot.wav,0.485673207115724,resources/new_sounds_2/F1bosh.wav,0.520634920634921,1,F,,,,,0,0,0,13,251.97211209998932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.95594229991548,251.97211209998932,252.44202159997076,0.5155658000148833,252.9416920999065,10.476880399975926,253.42488949990366,253.42486501998502,253.92674419994,262.4198591999011,254.4082392998971,254.4080245199264,254.94779979996383,262.4198591999011,254.94779979996383,255.44110989989713,264.0040943999775,e,9.039090499980375,None,p,7.300568800070323,None,1,,,,Bertia,001,2024-02-04_22h17.15.421,M2_experiment1,2023.2.3,59.85515050590115,2024-02-04 22h17.34.087831 +0100,
4,ModifiedT,resources/new_sounds_not_modified/M4mat.wav,0.4451593985921889,resources/new_sounds_2/M3mat.wav,0.494308390022676,resources/new_sounds_not_modified/M2mash.wav,0.7358947371573947,1,M,,,,,0,1,1,3,264.0197668999899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.0055056998972,264.0197668999899,264.51936159993056,0.5142432999564335,264.9688311999198,0.9637003999669105,265.45195309992414,265.4519149199012,265.96128719998524,265.96128719998524,266.4517047998961,266.45160201996333,267.20428269996773,267.20428269996773,267.18517049995717,267.6845250999322,271.8039156999439,t,4.613833699957468,None,None,,,0,,,,Bertia,001,2024-02-04_22h17.15.421,M2_experiment1,2023.2.3,59.85515050590115,2024-02-04 22h17.34.087831 +0100,
7,ModifiedSH,resources/new_sounds_2/M1bosh.wav,0.4574829931972789,resources/new_sounds_not_modified/M2bot.wav,0.415863975908209,resources/new_sounds_not_modified/M4bosh.wav,0.4533657452807347,3,M,,,,,0,2,2,6,271.82029559998773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.8047071999172,271.82029559998773,272.31847769999877,0.5141577000031248,272.78513769991696,0.9808057999471202,273.2682941999519,273.26811921993504,273.69759659992997,273.69759659992997,274.18456540000625,274.18455111993245,274.6546901999973,274.6546901999973,274.6343901999062,275.1343639999395,276.40258039999753,e,1.7662654001032934,None,None,,,0,,,,Bertia,001,2024-02-04_22h17.15.421,M2_experiment1,2023.2.3,59.85515050590115,2024-02-04 22h17.34.087831 +0100,
12,ModifiedSH,resources/new_sounds_not_modified/F4bot.wav,0.390471530438234,resources/new_sounds_not_modified/F3bosh.wav,0.505513996768869,resources/new_sounds_2/F2bosh.wav,0.423673469387755,2,F,,,,,0,3,3,11,276.4194761000108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.40342999994755,276.4194761000108,276.9171872999286,0.5141687000868842,277.3168820999563,0.9138581000734121,277.80007559992373,277.8002436199575,278.3189031999791,278.3189031999791,278.79963959997986,278.79984811997275,279.23609689995646,279.23609689995646,279.23609689995646,279.73277409991715,280.71762719994877,r,1.4724720999365672,None,None,,,0,,,,Bertia,001,2024-02-04_22h17.15.421,M2_experiment1,2023.2.3,59.85515050590115,2024-02-04 22h17.34.087831 +0100,
22,ModifiedSH,resources/new_sounds_not_modified/F1mash.wav,0.601753675244161,resources/new_sounds_2/F3mash.wav,0.42437641723356,resources/new_sounds_not_modified/F4mat.wav,0.401181209050264,3,F,,,,,0,4,4,21,280.73467889998574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.7184086999623,280.73467889998574,281.2323040999472,0.514268200029619,281.8599197999574,,282.3317978999112,282.33181431995473,282.7721983999945,282.7721983999945,283.2482062999625,283.24819731992903,283.6694473999087,283.6694473999087,283.648252199986,284.1479274999583,285.33282669994514,t,1.672136600012891,None,None,,,0,,,,Bertia,001,2024-02-04_22h17.15.421,M2_experiment1,2023.2.3,59.85515050590115,2024-02-04 22h17.34.087831 +0100,
17,ModifiedT,resources/new_sounds_2/M2bosh.wav,0.387165532879819,resources/new_sounds_not_modified/M6bot.wav,0.501070841911371,resources/new_sounds_not_modified/M5bosh.wav,0.597358038485993,2,M,,,,,0,5,5,16,285.3500436999602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.33367969992105,285.3500436999602,285.8473822999513,0.5141071999678388,286.26518270000815,,286.7303357999772,286.7304925199249,287.2499076999957,287.2499076999957,287.73001589998603,287.7302030199324,288.3373249999713,288.3373249999713,288.3373249999713,288.8297978999326,289.5981546000112,r,1.250970400054939,None,None,,,0,,,,Bertia,001,2024-02-04_22h17.15.421,M2_experiment1,2023.2.3,59.85515050590115,2024-02-04 22h17.34.087831 +0100,
10,ModifiedT,resources/new_sounds_not_modified/M2fit.wav,0.423218058079414,resources/new_sounds_not_modified/M5fish.wav,0.451129071842058,resources/new_sounds_2/M4fit.wav,0.597210884353741,1,M,,,,,0,6,6,9,289.6153318999568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.5989881999558,289.6153318999568,290.1125782999443,0.513986200094223,290.56097469991073,,291.0288771999767,291.0291115199332,291.49958770000376,291.49958770000376,291.9785882999422,291.9787184199202,292.58702679991256,292.58702679991256,292.58702679991256,293.07830910000484,293.5136347999796,r,0.9229287999914959,None,None,,,0,,,,Bertia,001,2024-02-04_22h17.15.421,M2_experiment1,2023.2.3,59.85515050590115,2024-02-04 22h17.34.087831 +0100,
9,ModifiedSH,resources/new_sounds_not_modified/M4bot.wav,0.453615769026229,resources/new_sounds_not_modified/M3bosh.wav,0.524217377306996,resources/new_sounds_2/M2bosh.wav,0.387165532879819,2,M,,,,,0,7,7,8,293.5308110999176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.514443699969,293.5308110999176,294.0279596999753,0.513890300062485,294.4944939999841,0.9804223000537604,294.9776278999634,294.9775479199714,295.5140591999516,295.5140591999516,295.99391199997626,295.99413731998067,296.3969808999682,296.3969808999682,296.3969808999682,296.8936673999997,297.16234779998194,r,0.7604192999424413,None,None,,,0,,,,Bertia,001,2024-02-04_22h17.15.421,M2_experiment1,2023.2.3,59.85515050590115,2024-02-04 22h17.34.087831 +0100,
15,ModifiedSH,resources/new_sounds_not_modified/M2fish.wav,0.602031419699607,resources/new_sounds_not_modified/M5fit.wav,0.593107043618346,resources/new_sounds_2/M1fish.wav,0.512562358276644,1,M,,,,,0,8,8,14,297.1796137999045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.16318479995243,297.1796137999045,297.6766293999972,0.5138404000317678,298.29312229994684,1.1303287000628188,298.7763111999957,298.77627271997045,299.3805879999418,299.3805879999418,299.8592929999577,299.8593848199933,300.38259870000184,300.38259870000184,300.38259870000184,300.8755998999113,301.6441637999378,t,1.2595678000943735,None,None,,,0,,,,Bertia,001,2024-02-04_22h17.15.421,M2_experiment1,2023.2.3,59.85515050590115,2024-02-04 22h17.34.087831 +0100,
20,ModifiedSH,resources/new_sounds_2/F2push.wav,0.418027210884354,resources/new_sounds_not_modified/F4push.wav,0.436144678520506,resources/new_sounds_not_modified/F3put.wav,0.437781204290985,2,F,,,,,0,9,9,19,301.66123319999315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.64499339996837,301.66123319999315,302.1585311999079,0.5139355999417603,302.6054728999734,,303.0750737999333,303.07487391995966,303.53739690000657,303.53739690000657,304.0079209000105,304.00799501991133,304.4656032999046,304.4656032999046,304.44115749991033,304.9410064999247,307.14233379997313,e,2.697761100018397,None,None,,,0,,,,Bertia,001,2024-02-04_22h17.15.421,M2_experiment1,2023.2.3,59.85515050590115,2024-02-04 22h17.34.087831 +0100,
2,ModifiedSh,resources/new_sounds_not_modified/F2fish.wav,0.528250066930233,resources/new_sounds_2/F1fit.wav,0.423218058079413,resources/new_sounds_not_modified/F5fit.wav,0.2975247836995,3,F,,,,,0,10,10,1,307.15958839992527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.14315029990394,307.15958839992527,307.6567777999444,0.5140158000867814,308.1898064999841,1.0470396000891924,308.6729691999499,308.67295781989816,309.11800649994984,309.11800649994984,309.60606889997143,309.60613531993005,309.9177781000035,309.9177781000035,309.9177781000035,310.4059418999823,311.85743239999283,e,1.9320972000714391,None,None,,,0,,,,Bertia,001,2024-02-04_22h17.15.421,M2_experiment1,2023.2.3,59.85515050590115,2024-02-04 22h17.34.087831 +0100,
3,ModifiedT,resources/new_sounds_2/F5mat.wav,0.565396825396825,resources/new_sounds_not_modified/F4mash.wav,0.38066522534541036,resources/new_sounds_not_modified/F2mat.wav,0.5007174554648515,3,F,,,,,0,11,11,2,311.8746959998971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.8582916999003,311.8746959998971,312.371793899918,0.513900600024499,312.93862119992264,1.0807248000055552,313.43804659997113,313.4380438199849,313.8290061999578,313.8290061999578,314.30445369996596,314.3045068199397,314.81764489994384,314.81764489994384,314.81764489994384,315.30419920000713,316.7055955999531,r,1.8839574999874458,None,None,,,0,,,,Bertia,001,2024-02-04_22h17.15.421,M2_experiment1,2023.2.3,59.85515050590115,2024-02-04 22h17.34.087831 +0100,
13,ModifiedT,resources/new_sounds_not_modified/F1fish.wav,0.519196656146427,resources/new_sounds_not_modified/F4fit.wav,0.297524783699501,resources/new_sounds_2/F2fit.wav,0.443741496598639,2,F,,,,,0,12,12,12,316.722475699964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.7063913999591,316.722475699964,317.22015909990296,0.5141413999954239,317.76701109996065,,318.2365577999735,318.23671421991895,318.5449874999467,318.5449874999467,319.03616799996234,319.03630612000126,319.49164219992235,319.49164219992235,319.4694264999125,319.9693343999097,321.13761169998907,e,1.6654270000290126,None,None,,,0,,,,Bertia,001,2024-02-04_22h17.15.421,M2_experiment1,2023.2.3,59.85515050590115,2024-02-04 22h17.34.087831 +0100,
6,ModifiedT,resources/new_sounds_not_modified/M1met.wav,0.532038259057699,resources/new_sounds_2/M3met.wav,0.558503401360544,resources/new_sounds_not_modified/M5mesh.wav,0.5032130872900709,1,M,,,,,0,13,13,5,321.15486509993207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.1384285999229,321.15486509993207,321.6520675999345,0.5140326999826357,322.18520189996343,1.04716279997956,322.68515969999135,322.68495581998724,323.2710780999623,,323.7346230999101,323.7346952199121,324.2541548999725,324.2541548999725,324.23445559991524,324.7343741999939,326.73556159995496,r,2.4893314000219107,None,None,,,0,,,,Bertia,001,2024-02-04_22h17.15.421,M2_experiment1,2023.2.3,59.85515050590115,2024-02-04 22h17.34.087831 +0100,
21,ModifiedSH,resources/new_sounds_not_modified/F5fish.wav,0.478583202882902,resources/new_sounds_2/F4fish.wav,0.366258503401361,resources/new_sounds_not_modified/F2fit.wav,0.374261916532497,3,F,,,,,0,14,14,20,326.7523957999656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.7363405999495,326.7523957999656,327.2500842999434,0.5141165000386536,327.7334535999689,0.997487899963744,328.21650849992875,328.2165601198911,328.59372449992225,328.59372449992225,329.082892299979,329.08284321998946,329.4719421999762,329.4719421999762,329.4719421999762,329.96589509991463,330.9842103999108,r,1.4980880999937654,None,None,,,0,,,,Bertia,001,2024-02-04_22h17.15.421,M2_experiment1,2023.2.3,59.85515050590115,2024-02-04 22h17.34.087831 +0100,
16,ModifiedT,resources/new_sounds_2/M2fit.wav,0.646553287981859,resources/new_sounds_not_modified/M4fit.wav,0.508424667314028,resources/new_sounds_not_modified/M5fish.wav,0.451129071842058,2,M,,,,,0,15,15,15,331.0016099999193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.9850246999413,331.0016099999193,331.49871319998056,0.5140667000086978,332.14845059998333,1.1637983000837266,332.63162889995147,332.63168661996025,333.15572799998336,333.15572799998336,333.64799979992677,333.648030019959,334.1190706999041,334.1190706999041,334.09778189996723,334.5976916999789,335.8661300999811,t,1.760630900040269,None,None,,,0,,,,Bertia,001,2024-02-04_22h17.15.421,M2_experiment1,2023.2.3,59.85515050590115,2024-02-04 22h17.34.087831 +0100,
1,ModifiedT,resources/new_sounds_not_modified/F2fit.wav,0.374261916532496,resources/new_sounds_not_modified/F5fish.wav,0.478583202882902,resources/new_sounds_2/F4fit.wav,0.41736473916697,1,F,,,,,0,16,16,0,335.8830768999178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.8669375999598,335.8830768999178,336.3804181999294,0.5138553000288084,336.7635752999922,0.8970102000748739,337.2468072999036,337.24676962000086,337.7364815999754,337.7364815999754,338.2297704999801,338.22979541997194,338.646391499904,,338.646391499904,339.1461671999423,339.79786839999724,r,1.1433027000166476,None,None,,,0,,,,Bertia,001,2024-02-04_22h17.15.421,M2_experiment1,2023.2.3,59.85515050590115,2024-02-04 22h17.34.087831 +0100,
5,ModifiedT,resources/new_sounds_not_modified/F4met.wav,0.44494520825283956,resources/new_sounds_2/F2met.wav,0.634104308390023,resources/new_sounds_not_modified/F1mesh.wav,0.5571319490698841,1,F,,,,,0,17,17,4,339.8152406999143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.7986641000025,339.8152406999143,340.31236009998247,0.5140767999691889,340.76233209995553,0.9640441000228748,341.245409199968,341.2454379199888,341.89153249992523,341.89153249992523,342.3783848999301,342.37838661997813,342.958210999961,342.958210999961,342.958210999961,343.444697799976,343.646648599999,r,0.6850356999784708,None,None,,,0,,,,Bertia,001,2024-02-04_22h17.15.421,M2_experiment1,2023.2.3,59.85515050590115,2024-02-04 22h17.34.087831 +0100,
18,ModifiedT,resources/new_sounds_2/M2put.wav,0.532199546485261,resources/new_sounds_not_modified/M7put.wav,0.410382098763918,resources/new_sounds_not_modified/M5push.wav,0.499025816019625,2,M,,,,,0,18,18,17,343.66395399998873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.64746399992146,343.66395399998873,344.1612354000099,0.5141553999856114,344.6941671000095,1.0470825999509543,345.1940837999573,345.19407071989264,345.61815599992406,345.61815599992406,346.09379539999645,346.0937696199515,346.6070164999692,346.6070164999692,346.6070164999692,347.09352479991503,347.8619852999691,t,1.2455422999337316,None,None,,,0,,,,Bertia,001,2024-02-04_22h17.15.421,M2_experiment1,2023.2.3,59.85515050590115,2024-02-04 22h17.34.087831 +0100,
8,ModifiedSH,resources/new_sounds_not_modified/M3bot.wav,0.368685295497059,resources/new_sounds_not_modified/M1bosh.wav,0.5055628425466665,resources/new_sounds_2/M5bosh.wav,0.4857823129251701,2,M,,,,,0,19,19,7,347.8792259999318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.8628077999456,347.8792259999318,348.376253800001,0.5138253000332043,348.7596403999487,0.8972080000676215,349.2439552999567,349.24323361996795,349.76343139994424,349.76343139994424,350.2424759999849,350.24252031989164,350.74539249995723,350.74539249995723,350.725516699953,351.2254491999047,351.92713580001146,r,1.188101900042966,None,None,,,0,,,,Bertia,001,2024-02-04_22h17.15.421,M2_experiment1,2023.2.3,59.85515050590115,2024-02-04 22h17.34.087831 +0100,
11,ModifiedSH,resources/new_sounds_not_modified/M1fish.wav,0.569506825661794,resources/new_sounds_2/M7fit.wav,0.485691609977324,resources/new_sounds_not_modified/M3fit.wav,0.479334255844424,3,M,,,,,0,20,20,10,351.9444724000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.92794149997644,351.9444724000059,352.44179109996185,0.5142232999205589,353.0247095999075,1.0971435999963433,353.5079562999308,353.5080800199765,354.0076951999217,354.0076951999217,354.4909597999649,354.4909469199018,354.9805874999147,354.9805874999147,354.9805874999147,355.4739791000029,356.2589115999872,e,1.26558250002563,None,None,,,0,,,,Bertia,001,2024-02-04_22h17.15.421,M2_experiment1,2023.2.3,59.85515050590115,2024-02-04 22h17.34.087831 +0100,
19,ModifiedT,resources/new_sounds_2/F2put.wav,0.521360544217687,resources/new_sounds_not_modified/F4push.wav,0.436144678520506,resources/new_sounds_not_modified/F5put.wav,0.363522850118329,2,F,,,,,0,21,21,18,356.275977699901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.259747199947,356.275977699901,356.7735354999313,0.5141924999188632,357.3067393999081,1.0473866999382153,357.7897925999714,357.7898981199949,358.2443526999559,358.2443526999559,358.7229213999817,358.7228795199306,359.10106949997135,359.10106949997135,359.10106949997135,359.58928109996486,360.2410078999819,r,1.1279290999518707,None,None,,,0,,,,Bertia,001,2024-02-04_22h17.15.421,M2_experiment1,2023.2.3,59.85515050590115,2024-02-04 22h17.34.087831 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.2415767000057,360.25641059991904,363.2549434999237,,,,,,,,
