ItemNb,Condition,Sound1,DurationSound1,Sound2,DurationSound2,Sound3,DurationSound3,ExpectedKey,Condition2,trials_task3.thisRepN,trials_task3.thisTrialN,trials_task3.thisN,trials_task3.thisIndex,trials_task1.thisRepN,trials_task1.thisTrialN,trials_task1.thisN,trials_task1.thisIndex,thisRow.t,notes,Welcome.started,textWelcomeMessage.started,keyWelcome.started,Welcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.duration,Welcome_2.started,textWelcome2.started,key_resp_5.started,Welcome_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,Welcome_3.started,textWelcome3.started,key_resp_6.started,Welcome_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,blank.started,blank1.started,blank1.stopped,blank.stopped,volume_explanation.started,text_volume.started,key_resp_8.started,volume_explanation.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,volume.started,text_2.started,key_resp_7.started,sound_testvolume.started,volume.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,explanation.started,text.started,key_info_oddity.started,explanation.stopped,key_info_oddity.keys,key_info_oddity.rt,key_info_oddity.duration,task3.started,key_replay3.started,text_recording1_3.started,sound1_3.started,text_recording1_3.stopped,key_resp_question3.started,text_questiontask3.started,task3.stopped,key_resp_question3.keys,key_resp_question3.rt,key_resp_question3.duration,key_replay3.keys,sound1_3.stopped,explanation_3.started,text_4.started,key_resp_3.started,explanation_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,explanation_1.started,text_explanation_1.started,key_resp.started,explanation_1.stopped,key_resp.keys,key_resp.rt,key_resp.duration,task1.started,key_replay1.started,text_recording1.started,sound1.started,text_recording1.stopped,sound1.stopped,text_recording2.started,sound2.started,text_recording2.stopped,sound2.stopped,text_recording3.started,sound3.started,key_resp_question1.started,text_recording3.stopped,text_question1.started,task1.stopped,key_resp_question1.keys,key_resp_question1.rt,key_resp_question1.duration,key_replay1.keys,replay_count,sound3.stopped,Bye.started,text_6.started,Bye.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
7,ModifiedSH,resources/new_sounds_2/M1bosh.wav,0.4574829931972789,resources/new_sounds_not_modified/M2bot.wav,0.415863975908209,resources/new_sounds_not_modified/M4bosh.wav,0.4533657452807347,3,M,,,,,0,1,1,6,200.5715460999636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.4955348999938,200.5715460999636,201.00710970000364,0.5123442999320105,201.47582049993798,0.9810485999332741,201.95794600003865,201.9558209500392,202.38813259999733,202.38813259999733,202.8736954999622,202.87165004998678,203.32417719997466,203.3419569999678,203.82533919997513,205.04265239997767,e,1.7008374999277294,None,None,0,203.3419569999678,,,,Lacey,001,2024-02-06_20h19.48.536,M2_experiment1,2023.2.3,59.948659981442226,2024-02-06 20h20.10.147420 +0100,
14,ModifiedSH,resources/new_sounds_not_modified/F2bosh.wav,0.494392229081527,resources/new_sounds_not_modified/F5bot.wav,0.485673207115724,resources/new_sounds_2/F1bosh.wav,0.520634920634921,1,F,,,,,0,2,2,13,205.12064480001573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.04445599997416,205.12064480001573,205.5555493000429,0.5120554000604898,206.05404159997124,1.010543099953793,206.541797199985,206.53813225001795,207.04844889999367,207.04844889999367,207.53871550003532,207.53671564994147,208.05363620002754,208.07429889997002,208.55200310004875,209.19256440002937,r,1.1294960998930037,None,None,0,208.07429889997002,,,,Lacey,001,2024-02-06_20h19.48.536,M2_experiment1,2023.2.3,59.948659981442226,2024-02-06 20h20.10.147420 +0100,
18,ModifiedT,resources/new_sounds_2/M2put.wav,0.532199546485261,resources/new_sounds_not_modified/M7put.wav,0.410382098763918,resources/new_sounds_not_modified/M5push.wav,0.499025816019625,2,M,,,,,0,3,3,17,209.2666458999738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.19423110003117,209.2666458999738,209.6999265999766,0.5064289999427274,210.2333638999844,1.0398595000151545,210.73325739998836,210.73356354999123,211.16041080001742,211.16041080001742,211.65030880004633,211.65070714993635,212.15974220004864,212.15974220004864,212.6343805999495,213.0191582000116,e,0.8430862999521196,None,None,0,212.15974220004864,,,,Lacey,001,2024-02-06_20h19.48.536,M2_experiment1,2023.2.3,59.948659981442226,2024-02-06 20h20.10.147420 +0100,
10,ModifiedT,resources/new_sounds_not_modified/M2fit.wav,0.423218058079414,resources/new_sounds_not_modified/M5fish.wav,0.451129071842058,resources/new_sounds_2/M4fit.wav,0.597210884353741,1,M,,,,,0,4,4,9,213.06398450001143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.0200243999716,213.06398450001143,213.53658740001265,0.5171175000723451,213.9958749000216,0.9465260000433773,214.45360939996317,214.45110674999887,214.91533200000413,214.91533200000413,215.4030115000205,215.40074434998678,216.01728000002913,216.01728000002913,216.50452750001568,216.6142322999658,t,0.5868284000316635,None,None,0,216.01728000002913,,,,Lacey,001,2024-02-06_20h19.48.536,M2_experiment1,2023.2.3,59.948659981442226,2024-02-06 20h20.10.147420 +0100,
1,ModifiedT,resources/new_sounds_not_modified/F2fit.wav,0.374261916532496,resources/new_sounds_not_modified/F5fish.wav,0.478583202882902,resources/new_sounds_2/F4fit.wav,0.41736473916697,1,F,,,,,0,5,5,0,216.68845070002135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.615827600006,216.68845070002135,217.11832270002924,0.5032481000525877,217.51691610005219,,218.00189479999244,217.9999055499793,218.50091089995112,218.50091089995112,218.98505599994678,218.9828712499584,219.38641269993968,219.4026205999544,219.90345939993858,219.92547150002792,e,0.5219325000653043,None,None,0,,,,,Lacey,001,2024-02-06_20h19.48.536,M2_experiment1,2023.2.3,59.948659981442226,2024-02-06 20h20.10.147420 +0100,
21,ModifiedSH,resources/new_sounds_not_modified/F5fish.wav,0.478583202882902,resources/new_sounds_2/F4fish.wav,0.366258503401361,resources/new_sounds_not_modified/F2fit.wav,0.374261916532497,3,F,,,,,0,6,6,20,219.96496749995276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.927312899963,219.96496749995276,220.43415350001305,0.5076826999429613,220.95155340002384,0.9870464999694377,221.41736009996384,221.41533455002354,221.8181475000456,221.80248349998146,222.28504029999021,222.28218665003078,222.6625902999658,222.68169400002807,223.15220929996576,223.94246719998773,t,1.2665745000122115,None,None,0,222.68169400002807,,,,Lacey,001,2024-02-06_20h19.48.536,M2_experiment1,2023.2.3,59.948659981442226,2024-02-06 20h20.10.147420 +0100,
4,ModifiedT,resources/new_sounds_not_modified/M4mat.wav,0.4451593985921889,resources/new_sounds_2/M3mat.wav,0.494308390022676,resources/new_sounds_not_modified/M2mash.wav,0.7358947371573947,1,M,,,,,0,7,7,3,224.01819510001224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.94416780001484,224.01819510001224,224.44957249995787,0.506142699974589,224.91225749999285,0.9688336999388412,225.401992399944,225.39873584994348,225.93099110003095,225.9099621999776,226.401319699944,226.3983192500309,227.1484625999583,227.1626900000265,227.6291584999999,228.418802900007,t,1.2672929000109434,None,None,0,,,,,Lacey,001,2024-02-06_20h19.48.536,M2_experiment1,2023.2.3,59.948659981442226,2024-02-06 20h20.10.147420 +0100,
8,ModifiedSH,resources/new_sounds_not_modified/M3bot.wav,0.368685295497059,resources/new_sounds_not_modified/M1bosh.wav,0.5055628425466665,resources/new_sounds_2/M5bosh.wav,0.4857823129251701,2,M,,,,,0,8,8,7,228.4730022000149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.42034760001116,228.4730022000149,228.92901750002056,0.5094880999531597,229.33036320004612,0.9108476999681443,229.79981400002725,229.79705915000523,230.31752489996143,230.31752489996143,230.79621950001456,230.79539395001484,231.27998959994875,231.29859439993743,231.7965662999777,232.23474750004243,e,0.9340367000550032,None,None,0,231.29859439993743,,,,Lacey,001,2024-02-06_20h19.48.536,M2_experiment1,2023.2.3,59.948659981442226,2024-02-06 20h20.10.147420 +0100,
2,ModifiedSh,resources/new_sounds_not_modified/F2fish.wav,0.528250066930233,resources/new_sounds_2/F1fit.wav,0.423218058079413,resources/new_sounds_not_modified/F5fit.wav,0.2975247836995,3,F,,,,,0,9,9,1,232.29667169996537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.23645650001708,232.29667169996537,232.74647180002648,0.5109136000974104,233.31028630002402,1.0399878000607714,233.78185150003992,233.7783719499712,234.22164659993723,234.22164659993723,234.69485980004538,234.69398775004083,235.01136240002234,235.01136240002234,235.4952211000491,236.08026199997403,e,1.0602303999476135,None,None,0,235.01136240002234,,,,Lacey,001,2024-02-06_20h19.48.536,M2_experiment1,2023.2.3,59.948659981442226,2024-02-06 20h20.10.147420 +0100,
19,ModifiedT,resources/new_sounds_2/F2put.wav,0.521360544217687,resources/new_sounds_not_modified/F4push.wav,0.436144678520506,resources/new_sounds_not_modified/F5put.wav,0.363522850118329,2,F,,,,,0,10,10,18,236.14336320001166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.08152480004355,236.14336320001166,236.59386419993825,0.5129477999871597,237.1272557999473,1.0463429000228643,237.61073990003206,237.60975865001092,238.07939890003763,238.0642648000503,238.5436981000239,238.54266414995072,238.9258563000476,238.9258563000476,239.41112029994838,239.44247809995431,e,0.488774900091812,None,None,0,238.9258563000476,,,,Lacey,001,2024-02-06_20h19.48.536,M2_experiment1,2023.2.3,59.948659981442226,2024-02-06 20h20.10.147420 +0100,
5,ModifiedT,resources/new_sounds_not_modified/F4met.wav,0.44494520825283956,resources/new_sounds_2/F2met.wav,0.634104308390023,resources/new_sounds_not_modified/F1mesh.wav,0.5571319490698841,1,F,,,,,0,11,11,4,239.5075838000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.44374859996606,239.5075838000048,239.9579870000016,0.5148567999713123,240.40653030003887,0.9633676999947056,240.89084609993733,240.89075734996004,241.556922400021,,242.02398529998027,242.02392434998183,242.59756549994927,242.59756549994927,243.09098149999045,243.34266419999767,r,0.7408508999506012,None,None,0,242.59756549994927,,,,Lacey,001,2024-02-06_20h19.48.536,M2_experiment1,2023.2.3,59.948659981442226,2024-02-06 20h20.10.147420 +0100,
15,ModifiedSH,resources/new_sounds_not_modified/M2fish.wav,0.602031419699607,resources/new_sounds_not_modified/M5fit.wav,0.593107043618346,resources/new_sounds_2/M1fish.wav,0.512562358276644,1,M,,,,,0,12,12,14,243.3860325999558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.34345939999912,243.3860325999558,243.8570606999565,0.5139725999906659,244.4734724999871,1.1303874999284744,244.9603335999418,244.95822235004744,245.5739602999529,245.5739602999529,246.04310979996808,246.04049614997348,246.56666520005092,246.56666520005092,247.0605461000232,247.08272519998718,r,0.4952326000202447,None,None,0,246.56666520005092,,,,Lacey,001,2024-02-06_20h19.48.536,M2_experiment1,2023.2.3,59.948659981442226,2024-02-06 20h20.10.147420 +0100,
16,ModifiedT,resources/new_sounds_2/M2fit.wav,0.646553287981859,resources/new_sounds_not_modified/M4fit.wav,0.508424667314028,resources/new_sounds_not_modified/M5fish.wav,0.451129071842058,2,M,,,,,0,13,13,15,247.1426770000253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.08449599996675,247.1426770000253,247.59154429996852,0.5078514000633731,248.2430373999523,1.1593568000243977,248.74178070004564,248.73946194996824,249.2712620999664,249.2712620999664,249.7412111000158,249.73915514996042,250.21212359995116,250.21212359995116,250.69261999998707,251.24749360000715,r,1.0189822999527678,None,None,0,250.21212359995116,,,,Lacey,001,2024-02-06_20h19.48.536,M2_experiment1,2023.2.3,59.948659981442226,2024-02-06 20h20.10.147420 +0100,
20,ModifiedSH,resources/new_sounds_2/F2push.wav,0.418027210884354,resources/new_sounds_not_modified/F4push.wav,0.436144678520506,resources/new_sounds_not_modified/F3put.wav,0.437781204290985,2,F,,,,,0,14,14,19,251.30668829998467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.24947070004418,251.30668829998467,251.7564891000511,0.5079594999551773,252.1746078999713,0.9261034999508411,252.67366890003905,252.67147304996615,253.1390785999829,,253.6044882000424,253.603627650009,254.05438069999218,254.05438069999218,254.55156599998008,254.65468629996758,t,0.5979710000101477,None,None,0,254.05438069999218,,,,Lacey,001,2024-02-06_20h19.48.536,M2_experiment1,2023.2.3,59.948659981442226,2024-02-06 20h20.10.147420 +0100,
3,ModifiedT,resources/new_sounds_2/F5mat.wav,0.565396825396825,resources/new_sounds_not_modified/F4mash.wav,0.38066522534541036,resources/new_sounds_not_modified/F2mat.wav,0.5007174554648515,3,F,,,,,0,15,15,2,254.70603040000424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.6556725000264,254.70603040000424,255.17059240001254,0.515459599904716,255.7360622000415,1.080922900000587,256.2385806000093,256.23625324998284,256.63371319998987,256.63371319998987,257.10686439997517,257.1036455500289,257.6236954999622,257.6236954999622,258.1083584999433,258.15178970003035,e,0.5209946000250056,None,None,0,257.6236954999622,,,,Lacey,001,2024-02-06_20h19.48.536,M2_experiment1,2023.2.3,59.948659981442226,2024-02-06 20h20.10.147420 +0100,
13,ModifiedT,resources/new_sounds_not_modified/F1fish.wav,0.519196656146427,resources/new_sounds_not_modified/F4fit.wav,0.297524783699501,resources/new_sounds_2/F2fit.wav,0.443741496598639,2,F,,,,,0,16,16,12,258.249426699942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.15378159994725,258.249426699942,258.66905060003046,0.5161848999559879,259.1856177999871,,259.68575860001147,259.68425334995845,259.9893815999385,259.9893815999385,260.4830496000359,260.483130449953,260.9163295000326,260.939124800032,261.4164689000463,263.04187710001133,e,2.110312500037253,None,None,0,260.939124800032,,,,Lacey,001,2024-02-06_20h19.48.536,M2_experiment1,2023.2.3,59.948659981442226,2024-02-06 20h20.10.147420 +0100,
22,ModifiedSH,resources/new_sounds_not_modified/F1mash.wav,0.601753675244161,resources/new_sounds_2/F3mash.wav,0.42437641723356,resources/new_sounds_not_modified/F4mat.wav,0.401181209050264,3,F,,,,,0,17,17,21,263.10962430003565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.0437455000356,263.10962430003565,263.5514984000474,0.5084785000653937,264.1539206999587,1.1108976000687107,264.6513893000083,264.65048855001805,265.11466870002914,,265.58444869995583,265.5834441499901,266.0016183999833,266.0016183999833,,266.2381081000203,r,0.22258880001027137,None,None,0,266.0016183999833,,,,Lacey,001,2024-02-06_20h19.48.536,M2_experiment1,2023.2.3,59.948659981442226,2024-02-06 20h20.10.147420 +0100,
11,ModifiedSH,resources/new_sounds_not_modified/M1fish.wav,0.569506825661794,resources/new_sounds_2/M7fit.wav,0.485691609977324,resources/new_sounds_not_modified/M3fit.wav,0.479334255844424,3,M,,,,,0,18,18,10,266.3025283999741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.23933360003866,266.3025283999741,266.7503918999573,0.5116503000026569,267.35202829993796,,267.8170229999814,267.8164957500412,268.33453790005296,268.3198201999767,268.7999200000195,268.79909575002966,269.29145150003023,269.29145150003023,,269.53926600003615,r,0.2353257000213489,None,None,0,269.29145150003023,,,,Lacey,001,2024-02-06_20h19.48.536,M2_experiment1,2023.2.3,59.948659981442226,2024-02-06 20h20.10.147420 +0100,
9,ModifiedSH,resources/new_sounds_not_modified/M4bot.wav,0.453615769026229,resources/new_sounds_not_modified/M3bosh.wav,0.524217377306996,resources/new_sounds_2/M2bosh.wav,0.387165532879819,2,M,,,,,0,19,19,8,269.60200640000403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.5411232999759,269.60200640000403,270.04651500005275,0.5061271999729797,270.5134408000158,0.9730196999153122,270.99606359994505,270.99634635000257,271.53540449996945,271.53540449996945,272.02948399994057,272.02956014993833,272.41325490002055,272.43061769998167,272.9140508000273,272.96893360000104,e,0.5513048999710009,None,None,0,272.43061769998167,,,,Lacey,001,2024-02-06_20h19.48.536,M2_experiment1,2023.2.3,59.948659981442226,2024-02-06 20h20.10.147420 +0100,
17,ModifiedT,resources/new_sounds_2/M2bosh.wav,0.387165532879819,resources/new_sounds_not_modified/M6bot.wav,0.501070841911371,resources/new_sounds_not_modified/M5bosh.wav,0.597358038485993,2,M,,,,,0,20,20,16,273.0193256000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.9703356999671,273.0193256000057,273.4800748999696,0.5104028000496328,273.88029240001924,0.910583300050348,274.3647098999936,274.3638587500318,274.87697680003475,274.87697680003475,275.36446429998614,275.36354895000113,275.9789740999695,275.9789740999695,276.46479190001264,276.66355789999943,e,0.6738570000743493,None,None,0,275.9789740999695,,,,Lacey,001,2024-02-06_20h19.48.536,M2_experiment1,2023.2.3,59.948659981442226,2024-02-06 20h20.10.147420 +0100,
12,ModifiedSH,resources/new_sounds_not_modified/F4bot.wav,0.390471530438234,resources/new_sounds_not_modified/F3bosh.wav,0.505513996768869,resources/new_sounds_2/F2bosh.wav,0.423673469387755,2,F,,,,,0,21,21,11,276.72705730004236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.6648086999776,276.72705730004236,277.17722589999903,0.5130324000492692,277.5905818999745,,278.06030480004847,278.060905649967,278.585722799995,278.585722799995,279.0602695000125,279.0604050499969,279.49659240001347,279.49659240001347,279.99442490004003,281.25118999998085,e,1.7351780999451876,None,None,0,279.49659240001347,,,,Lacey,001,2024-02-06_20h19.48.536,M2_experiment1,2023.2.3,59.948659981442226,2024-02-06 20h20.10.147420 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.2521607000381,281.2665285000112,284.2615807999391,,,,,,,,
