ItemNb,Condition,Sound1,DurationSound1,Sound2,DurationSound2,Sound3,DurationSound3,ExpectedKey,Condition2,trials_task3.thisRepN,trials_task3.thisTrialN,trials_task3.thisN,trials_task3.thisIndex,trials_task1.thisRepN,trials_task1.thisTrialN,trials_task1.thisN,trials_task1.thisIndex,thisRow.t,notes,Welcome.started,textWelcomeMessage.started,keyWelcome.started,Welcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.duration,Welcome_2.started,textWelcome2.started,key_resp_5.started,Welcome_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,Welcome_3.started,textWelcome3.started,key_resp_6.started,Welcome_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,blank.started,blank1.started,blank1.stopped,blank.stopped,volume_explanation.started,text_volume.started,key_resp_8.started,volume_explanation.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,volume.started,text_2.started,key_resp_7.started,sound_testvolume.started,volume.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,explanation.started,text.started,key_info_oddity.started,explanation.stopped,key_info_oddity.keys,key_info_oddity.rt,key_info_oddity.duration,task3.started,key_replay3.started,text_recording1_3.started,sound1_3.started,key_resp_question3.started,text_recording1_3.stopped,text_questiontask3.started,task3.stopped,key_resp_question3.keys,key_resp_question3.rt,key_resp_question3.duration,key_replay3.keys,sound1_3.stopped,explanation_3.started,text_4.started,key_resp_3.started,explanation_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,explanation_1.started,text_explanation_1.started,key_resp.started,explanation_1.stopped,key_resp.keys,key_resp.rt,key_resp.duration,task1.started,key_replay1.started,text_recording1.started,sound1.started,text_recording1.stopped,sound1.stopped,text_recording2.started,sound2.started,text_recording2.stopped,sound2.stopped,text_recording3.started,sound3.started,sound3.stopped,key_resp_question1.started,text_recording3.stopped,text_question1.started,task1.stopped,key_resp_question1.keys,key_resp_question1.rt,key_resp_question1.duration,key_replay1.keys,replay_count,Bye.started,text_6.started,Bye.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
22,ModifiedSH,resources/new_sounds_not_modified/F1mash.wav,0.601753675244161,resources/new_sounds_2/F3mash.wav,0.42437641723356,resources/new_sounds_not_modified/F4mat.wav,0.401181209050264,3,F,,,,,0,1,1,21,216.5301137000788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.45868639997207,216.5301137000788,216.96022949996404,0.5030187999363989,217.56038590008393,,218.0603275001049,218.06024392996915,218.50211069989018,218.50211069989018,218.99380540009588,218.99333892995492,219.4094052000437,219.39260950009339,219.4094052000437,219.89265520009212,220.52824010001495,r,1.1310055998619646,None,None,0,,,,Gabriel,001,2024-03-08_19h25.40.918,M2_experiment1,2023.2.3,60.054577624214375,2024-03-08 19h26.00.123898 +0100,
4,ModifiedT,resources/new_sounds_not_modified/M4mat.wav,0.4451593985921889,resources/new_sounds_2/M3mat.wav,0.494308390022676,resources/new_sounds_not_modified/M2mash.wav,0.7358947371573947,1,M,,,,,0,2,2,3,220.56117410003208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.5289626000449,220.56117410003208,221.0444901001174,0.5159322000108659,221.51343320007436,,221.97762220003642,221.97686942992732,222.48839449998923,222.48839449998923,222.97802660008892,222.97655132994987,223.72731229988858,223.72731229988858,223.74334100005217,224.21140330005437,224.347776300041,t,0.6107071998994797,None,None,0,,,,Gabriel,001,2024-03-08_19h25.40.918,M2_experiment1,2023.2.3,60.054577624214375,2024-03-08 19h26.00.123898 +0100,
6,ModifiedT,resources/new_sounds_not_modified/M1met.wav,0.532038259057699,resources/new_sounds_2/M3met.wav,0.558503401360544,resources/new_sounds_not_modified/M5mesh.wav,0.5032130872900709,1,M,,,,,0,3,3,5,224.4064478999935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.34915679995902,224.4064478999935,224.85983620001934,0.5113464000169188,225.4185536999721,1.043868500040844,225.8932167000603,225.89247402991168,226.46720810001716,226.46720810001716,226.94265910005197,226.9419034300372,227.46282740007155,227.46282740007155,227.46282740007155,227.94330799998716,229.3933019998949,e,1.9233866001013666,None,None,0,,,,Gabriel,001,2024-03-08_19h25.40.918,M2_experiment1,2023.2.3,60.054577624214375,2024-03-08 19h26.00.123898 +0100,
11,ModifiedSH,resources/new_sounds_not_modified/M1fish.wav,0.569506825661794,resources/new_sounds_2/M7fit.wav,0.485691609977324,resources/new_sounds_not_modified/M3fit.wav,0.479334255844424,3,M,,,,,0,4,4,10,229.45006159995683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.39473089994863,229.45006159995683,229.90502199996263,0.5109606999903917,230.5063503999263,,230.97157860011794,230.97234062990174,231.47318050009198,,231.95549530000426,231.95590992993675,232.457760799909,232.457760799909,232.457760799909,232.939977100119,234.98039339995012,t,2.510301999980584,None,None,0,,,,Gabriel,001,2024-03-08_19h25.40.918,M2_experiment1,2023.2.3,60.054577624214375,2024-03-08 19h26.00.123898 +0100,
19,ModifiedT,resources/new_sounds_2/F2put.wav,0.521360544217687,resources/new_sounds_not_modified/F4push.wav,0.436144678520506,resources/new_sounds_not_modified/F5put.wav,0.363522850118329,2,F,,,,,0,5,5,18,235.02536799991503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.982335699955,235.02536799991503,235.48700219998136,0.5055951999966055,236.02050279988907,1.0390938997734338,236.50449439999647,236.50468452996574,236.95607999991626,236.95607999991626,237.43857749993913,237.43806202989072,237.82159759989008,237.82159759989008,237.82159759989008,238.30711619998328,239.544173900038,e,1.7204305999912322,None,None,0,,,,Gabriel,001,2024-03-08_19h25.40.918,M2_experiment1,2023.2.3,60.054577624214375,2024-03-08 19h26.00.123898 +0100,
17,ModifiedT,resources/new_sounds_2/M2bosh.wav,0.387165532879819,resources/new_sounds_not_modified/M6bot.wav,0.501070841911371,resources/new_sounds_not_modified/M5bosh.wav,0.597358038485993,2,M,,,,,0,6,6,16,239.58523409999907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.54553689993918,239.58523409999907,240.05380790005438,0.5089757000096142,240.45410279999487,0.9093035000842065,240.9368463999126,240.93692092993297,241.4535701998975,241.4535701998975,241.93641859991476,241.93706653011031,242.5470296998974,242.5470296998974,242.5470296998974,243.04168480006047,244.3483579000458,t,1.792242299998179,None,None,0,,,,Gabriel,001,2024-03-08_19h25.40.918,M2_experiment1,2023.2.3,60.054577624214375,2024-03-08 19h26.00.123898 +0100,
16,ModifiedT,resources/new_sounds_2/M2fit.wav,0.646553287981859,resources/new_sounds_not_modified/M4fit.wav,0.508424667314028,resources/new_sounds_not_modified/M5fish.wav,0.451129071842058,2,M,,,,,0,7,7,15,244.42149109998718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.35025430005044,244.42149109998718,244.85129830008373,0.5019300999119878,245.51660259999335,1.1672527000773698,246.00311270006932,246.00137463002466,246.52201339998282,246.52201339998282,247.0180832000915,247.01796633005142,247.47737420001067,247.47737420001067,247.47737420001067,247.96881640003994,249.68489239993505,e,2.2032907002139837,None,None,0,,,,Gabriel,001,2024-03-08_19h25.40.918,M2_experiment1,2023.2.3,60.054577624214375,2024-03-08 19h26.00.123898 +0100,
3,ModifiedT,resources/new_sounds_2/F5mat.wav,0.565396825396825,resources/new_sounds_not_modified/F4mash.wav,0.38066522534541036,resources/new_sounds_not_modified/F2mat.wav,0.5007174554648515,3,F,,,,,0,8,8,2,249.73541680001654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.6860422999598,249.73541680001654,250.19901470001787,0.513529899995774,250.76511749997735,1.0796206998638809,251.26549799996428,251.26614863006398,251.6587749000173,251.6587749000173,252.13230790011585,252.13243652996607,252.64787849993445,252.64787849993445,252.64787849993445,253.13365420000628,254.20009650010616,r,1.549463100032881,None,None,0,,,,Gabriel,001,2024-03-08_19h25.40.918,M2_experiment1,2023.2.3,60.054577624214375,2024-03-08 19h26.00.123898 +0100,
13,ModifiedT,resources/new_sounds_not_modified/F1fish.wav,0.519196656146427,resources/new_sounds_not_modified/F4fit.wav,0.297524783699501,resources/new_sounds_2/F2fit.wav,0.443741496598639,2,F,,,,,0,9,9,12,254.24971630005166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.2012692000717,254.24971630005166,254.71595040010288,0.5152540998533368,255.26514829997905,1.064447999931872,255.7323086000979,255.73211403004825,256.045754800085,256.045754800085,256.5324868001044,256.5317596299574,256.9984824999701,256.97985129989684,256.9984824999701,257.4691725000739,257.9877269999124,t,0.9911779998801649,None,None,0,,,,Gabriel,001,2024-03-08_19h25.40.918,M2_experiment1,2023.2.3,60.054577624214375,2024-03-08 19h26.00.123898 +0100,
21,ModifiedSH,resources/new_sounds_not_modified/F5fish.wav,0.478583202882902,resources/new_sounds_2/F4fish.wav,0.366258503401361,resources/new_sounds_not_modified/F2fit.wav,0.374261916532497,3,F,,,,,0,10,10,20,258.0387887000106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.9893485000357,258.0387887000106,258.4983554999344,0.5098313998896629,258.97968619992025,0.9911564998328686,259.47836649999954,259.4786885299254,259.85488500003703,259.85488500003703,260.3446921000723,260.3447452299297,260.7412223001011,260.7111969999969,260.7412223001011,,261.1643807000946,t,0.4479878998827189,None,None,0,,,,Gabriel,001,2024-03-08_19h25.40.918,M2_experiment1,2023.2.3,60.054577624214375,2024-03-08 19h26.00.123898 +0100,
7,ModifiedSH,resources/new_sounds_2/M1bosh.wav,0.4574829931972789,resources/new_sounds_not_modified/M2bot.wav,0.415863975908209,resources/new_sounds_not_modified/M4bosh.wav,0.4533657452807347,3,M,,,,,0,11,11,6,261.21369650005363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.16553009999916,261.21369650005363,261.6776974000968,0.5128558999858797,262.14494920009747,0.9799812999553978,262.6273463999387,262.62744683003984,263.056342799915,263.056342799915,263.5435097999871,263.54419493000023,264.0114464000799,263.99347970006056,264.0114464000799,264.5286882999353,264.4795532000717,r,0.4707335999701172,None,None,0,,,,Gabriel,001,2024-03-08_19h25.40.918,M2_experiment1,2023.2.3,60.054577624214375,2024-03-08 19h26.00.123898 +0100,
2,ModifiedSh,resources/new_sounds_not_modified/F2fish.wav,0.528250066930233,resources/new_sounds_2/F1fit.wav,0.423218058079413,resources/new_sounds_not_modified/F5fit.wav,0.2975247836995,3,F,,,,,0,12,12,1,264.5286882999353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.48072679992765,264.5286882999353,264.9930577999912,0.5128863998688757,265.52683129999787,1.0466566998511553,266.0093531999737,266.01008872990496,266.45611339993775,266.45611339993775,266.94311810005456,266.943103329977,267.2560974000953,267.2560974000953,267.2560974000953,267.74270640010945,268.52885119989514,e,1.2659685998223722,None,None,0,,,,Gabriel,001,2024-03-08_19h25.40.918,M2_experiment1,2023.2.3,60.054577624214375,2024-03-08 19h26.00.123898 +0100,
18,ModifiedT,resources/new_sounds_2/M2put.wav,0.532199546485261,resources/new_sounds_not_modified/M7put.wav,0.410382098763918,resources/new_sounds_not_modified/M5push.wav,0.499025816019625,2,M,,,,,0,13,13,17,268.577628799947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.5300318999216,268.577628799947,269.0428820999805,0.5134345998521894,269.57703489996493,1.0476044998504221,270.0775683999527,270.077308929991,270.49976989999413,270.49976989999413,270.97739699995145,270.9773576299194,271.48811289994046,271.48811289994046,271.48811289994046,271.9775294000283,272.1489434998948,e,0.6524964000564069,None,None,0,,,,Gabriel,001,2024-03-08_19h25.40.918,M2_experiment1,2023.2.3,60.054577624214375,2024-03-08 19h26.00.123898 +0100,
14,ModifiedSH,resources/new_sounds_not_modified/F2bosh.wav,0.494392229081527,resources/new_sounds_not_modified/F5bot.wav,0.485673207115724,resources/new_sounds_2/F1bosh.wav,0.520634920634921,1,F,,,,,0,14,14,13,272.2091852000449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.1501358000096,272.2091852000449,272.6593297000509,0.5097405000124127,273.1592401000671,1.0096499000210315,273.66066429996863,273.65952232992277,274.16493139998056,274.16493139998056,274.6572769000195,274.6437588299159,275.179529099958,275.1612821999006,275.179529099958,275.6612927999813,275.8434677000623,e,0.6700599000323564,None,None,0,,,,Gabriel,001,2024-03-08_19h25.40.918,M2_experiment1,2023.2.3,60.054577624214375,2024-03-08 19h26.00.123898 +0100,
10,ModifiedT,resources/new_sounds_not_modified/M2fit.wav,0.423218058079414,resources/new_sounds_not_modified/M5fish.wav,0.451129071842058,resources/new_sounds_2/M4fit.wav,0.597210884353741,1,M,,,,,0,15,15,9,275.89042249997146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.84494260000065,275.89042249997146,276.3596131999511,0.5153711999300867,276.7920576999895,0.9478184999898076,277.2768590000924,277.27506533009,277.741097799968,277.741097799968,278.22404160001315,278.22451473004185,278.83489489997737,278.83489489997737,278.83489489997737,279.3263628000859,279.66360400011763,r,0.8202611000742763,None,None,0,,,,Gabriel,001,2024-03-08_19h25.40.918,M2_experiment1,2023.2.3,60.054577624214375,2024-03-08 19h26.00.123898 +0100,
12,ModifiedSH,resources/new_sounds_not_modified/F4bot.wav,0.390471530438234,resources/new_sounds_not_modified/F3bosh.wav,0.505513996768869,resources/new_sounds_2/F2bosh.wav,0.423673469387755,2,F,,,,,0,16,16,11,279.7076801999938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.6646493000444,279.7076801999938,280.17345730005763,0.5092907999642193,280.5736364000477,0.909486599965021,281.05791339999996,281.0574029299896,281.57742629991844,281.57742629991844,282.0728168000933,282.0732818299439,282.511409800034,282.48934040009044,282.511409800034,282.9895798000507,283.42918880004436,e,0.9221117999404669,None,None,0,,,,Gabriel,001,2024-03-08_19h25.40.918,M2_experiment1,2023.2.3,60.054577624214375,2024-03-08 19h26.00.123898 +0100,
8,ModifiedSH,resources/new_sounds_not_modified/M3bot.wav,0.368685295497059,resources/new_sounds_not_modified/M1bosh.wav,0.5055628425466665,resources/new_sounds_2/M5bosh.wav,0.4857823129251701,2,M,,,,,0,17,17,7,283.4753459999338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.430251999991,283.4753459999338,283.9387779000681,0.5090113000478595,284.3364947999362,,284.80518930009566,284.80553692998365,285.33331390004605,285.33331390004605,285.80484830006026,285.80527582997456,286.31217589997686,286.31217589997686,286.31217589997686,,286.72368069994263,e,0.3949619000777602,None,None,0,,,,Gabriel,001,2024-03-08_19h25.40.918,M2_experiment1,2023.2.3,60.054577624214375,2024-03-08 19h26.00.123898 +0100,
1,ModifiedT,resources/new_sounds_not_modified/F2fit.wav,0.374261916532496,resources/new_sounds_not_modified/F5fish.wav,0.478583202882902,resources/new_sounds_2/F4fit.wav,0.41736473916697,1,F,,,,,0,18,18,0,286.74867699993774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.72465920005925,286.74867699993774,287.23771789995953,0.5135250000748783,287.62134260009043,0.8971448000520468,288.10520730004646,288.10452132998034,288.5965209999122,288.5965209999122,289.08845999999903,289.08755072997883,,289.5207551999483,289.5207551999483,290.00581580004655,290.2448976000305,e,0.7159482000861317,None,None,0,,,,Gabriel,001,2024-03-08_19h25.40.918,M2_experiment1,2023.2.3,60.054577624214375,2024-03-08 19h26.00.123898 +0100,
5,ModifiedT,resources/new_sounds_not_modified/F4met.wav,0.44494520825283956,resources/new_sounds_2/F2met.wav,0.634104308390023,resources/new_sounds_not_modified/F1mesh.wav,0.5571319490698841,1,F,,,,,0,19,19,4,290.3019558999222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.2466416999232,290.3019558999222,290.75425440003164,0.5083488998934627,291.2051377000753,0.9592307999264449,291.70409850007854,291.7033027301077,292.37008440005593,292.35078960005194,292.83725679991767,292.83654713002034,293.41433380008675,293.3857565999497,293.41433380008675,293.8854402001016,294.63654610002413,r,1.2350077000446618,None,None,0,,,,Gabriel,001,2024-03-08_19h25.40.918,M2_experiment1,2023.2.3,60.054577624214375,2024-03-08 19h26.00.123898 +0100,
15,ModifiedSH,resources/new_sounds_not_modified/M2fish.wav,0.602031419699607,resources/new_sounds_not_modified/M5fit.wav,0.593107043618346,resources/new_sounds_2/M1fish.wav,0.512562358276644,1,M,,,,,0,20,20,14,294.6700321000535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.63725959998555,294.6700321000535,295.15320309996605,0.5163398999720812,295.75405739992857,1.132406200049445,296.2534676999785,296.2519815301057,296.8648938999977,296.8648938999977,297.3363632999826,297.33484153007157,297.86848359997384,297.86848359997384,297.86848359997384,298.3512792000547,298.5568880001083,r,0.6707876001019031,None,None,0,,,,Gabriel,001,2024-03-08_19h25.40.918,M2_experiment1,2023.2.3,60.054577624214375,2024-03-08 19h26.00.123898 +0100,
9,ModifiedSH,resources/new_sounds_not_modified/M4bot.wav,0.453615769026229,resources/new_sounds_not_modified/M3bosh.wav,0.524217377306996,resources/new_sounds_2/M2bosh.wav,0.387165532879819,2,M,,,,,0,21,21,8,298.5902513000183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.55778770009056,298.5902513000183,299.0673205999192,0.5099653999786824,299.5338322999887,0.9764762001577765,300.01705310004763,300.0164853299502,300.5539226999972,300.5539226999972,301.0515095998999,301.0500225299038,301.4555403001141,301.43314290000126,301.4555403001141,301.9332206000108,302.3020778000355,e,0.8507312999572605,None,None,0,,,,Gabriel,001,2024-03-08_19h25.40.918,M2_experiment1,2023.2.3,60.054577624214375,2024-03-08 19h26.00.123898 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.3027180999052,302.3182761000935,305.3152133000549,,,,,,,,
