ItemNb,Condition,Sound1,DurationSound1,Sound2,DurationSound2,Sound3,DurationSound3,ExpectedKey,Condition2,trials_task3.thisRepN,trials_task3.thisTrialN,trials_task3.thisN,trials_task3.thisIndex,trials_task1.thisRepN,trials_task1.thisTrialN,trials_task1.thisN,trials_task1.thisIndex,thisRow.t,notes,Welcome.started,textWelcomeMessage.started,keyWelcome.started,Welcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.duration,Welcome_2.started,textWelcome2.started,key_resp_5.started,Welcome_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,Welcome_3.started,textWelcome3.started,key_resp_6.started,Welcome_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,blank.started,blank1.started,blank1.stopped,blank.stopped,volume_explanation.started,text_volume.started,key_resp_8.started,volume_explanation.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,volume.started,text_2.started,key_resp_7.started,sound_testvolume.started,volume.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,explanation.started,text.started,key_info_oddity.started,explanation.stopped,key_info_oddity.keys,key_info_oddity.rt,key_info_oddity.duration,task3.started,key_replay3.started,text_recording1_3.started,sound1_3.started,text_recording1_3.stopped,key_resp_question3.started,sound1_3.stopped,text_questiontask3.started,task3.stopped,key_resp_question3.keys,key_resp_question3.rt,key_resp_question3.duration,key_replay3.keys,explanation_3.started,text_4.started,key_resp_3.started,explanation_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,explanation_1.started,text_explanation_1.started,key_resp.started,explanation_1.stopped,key_resp.keys,key_resp.rt,key_resp.duration,task1.started,key_replay1.started,text_recording1.started,sound1.started,text_recording1.stopped,sound1.stopped,text_recording2.started,sound2.started,text_recording2.stopped,sound2.stopped,text_recording3.started,sound3.started,text_recording3.stopped,sound3.stopped,key_resp_question1.started,text_question1.started,task1.stopped,key_resp_question1.keys,key_resp_question1.rt,key_resp_question1.duration,key_replay1.keys,replay_count,key_replay1.rt,key_replay1.duration,Bye.started,text_6.started,text_6.stopped,Bye.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,ModifiedSh,resources/new_sounds_not_modified/F2fish.wav,0.528250066930233,resources/new_sounds_2/F1fit.wav,0.423218058079413,resources/new_sounds_not_modified/F5fit.wav,0.2975247836995,3,F,,,,,0,0,0,1,276.0186823999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.99972169997636,276.0186823999975,276.4854009000119,0.5152902000118047,277.01859679992776,1.0484841000288725,277.50195429997984,277.5018508499837,277.9519290999742,277.9519290999742,278.43472479993943,278.43493224998235,278.7418006999651,278.7418006999651,278.7418006999651,279.2345826999517,285.0511532999808,t,6.297175399959087,None,None,0,,,,,,,Ali,001,2024-02-04_21h45.24.361,M2_experiment1,2023.2.3,60.03608169425545,2024-02-04 21h45.38.806025 +0100,
6,ModifiedT,resources/new_sounds_not_modified/M1met.wav,0.532038259057699,resources/new_sounds_2/M3met.wav,0.558503401360544,resources/new_sounds_not_modified/M5mesh.wav,0.5032130872900709,1,M,,,,,0,1,1,5,285.071584399906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.0522886000108,285.071584399906,285.56559989997186,0.513712799991481,286.09897409996483,20.504964400082827,286.59870749991387,286.59872255000516,287.1712832999183,305.57373299996834,287.64831389999017,287.6483798500034,288.16810929996427,305.57373299996834,288.14837579999585,288.64810210000724,307.6581628000131,t,19.502041499945335,None,p,1,17.253568300046027,None,,,,,Ali,001,2024-02-04_21h45.24.361,M2_experiment1,2023.2.3,60.03608169425545,2024-02-04 21h45.38.806025 +0100,
13,ModifiedT,resources/new_sounds_not_modified/F1fish.wav,0.519196656146427,resources/new_sounds_not_modified/F4fit.wav,0.297524783699501,resources/new_sounds_2/F2fit.wav,0.443741496598639,2,F,,,,,0,2,2,12,307.677527599968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.6593598999316,307.677527599968,308.1724552999949,0.513494799961336,308.72099069994874,13.110139600001276,309.1888611000031,309.18885914996497,309.4985806000186,320.78516159998253,309.98858609993476,309.9886150500155,310.44542459992226,320.78516159998253,310.421812399989,310.92209659994114,322.1534768999554,t,11.726663199951872,None,p,1,10.187085699988529,None,,,,,Ali,001,2024-02-04_21h45.24.361,M2_experiment1,2023.2.3,60.03608169425545,2024-02-04 21h45.38.806025 +0100,
5,ModifiedT,resources/new_sounds_not_modified/F4met.wav,0.44494520825283956,resources/new_sounds_2/F2met.wav,0.634104308390023,resources/new_sounds_not_modified/F1mesh.wav,0.5571319490698841,1,F,,,,,0,3,3,4,322.1721033999929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.1544649999123,322.1721033999929,322.66838229994755,0.5142902000807226,323.11754699994344,0.9634542000712827,323.600745899952,323.60130254997637,324.25558419991285,324.25558419991285,324.73388820001855,324.73387964993015,325.3014861999545,325.3014861999545,325.3014861999545,325.79990009998437,328.1519089000067,r,2.842004799982533,None,None,0,,,,,,,Ali,001,2024-02-04_21h45.24.361,M2_experiment1,2023.2.3,60.03608169425545,2024-02-04 21h45.38.806025 +0100,
20,ModifiedSH,resources/new_sounds_2/F2push.wav,0.418027210884354,resources/new_sounds_not_modified/F4push.wav,0.436144678520506,resources/new_sounds_not_modified/F3put.wav,0.437781204290985,2,F,,,,,0,4,4,19,328.1705267999787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.15264989994466,328.1705267999787,328.6665256000124,0.514234299887903,329.10982819995843,,329.5837910999544,329.5837729500257,330.05101629998535,,330.5172846999485,330.517711049912,330.97070269996766,330.97070269996766,330.95044599997345,331.4501844999613,338.94986049993895,e,7.993217000039294,None,None,0,,,,,,,Ali,001,2024-02-04_21h45.24.361,M2_experiment1,2023.2.3,60.03608169425545,2024-02-04 21h45.38.806025 +0100,
22,ModifiedSH,resources/new_sounds_not_modified/F1mash.wav,0.601753675244161,resources/new_sounds_2/F3mash.wav,0.42437641723356,resources/new_sounds_not_modified/F4mat.wav,0.401181209050264,3,F,,,,,0,5,5,21,338.96912289992906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.95065839996096,338.96912289992906,339.4642970999703,0.5140153000829741,340.0809091000119,1.1306255999952555,340.5645415999461,340.56413654998175,341.0003412999213,341.0003412999213,341.48026400001254,341.48040315000105,341.8972403999651,341.8972403999651,341.8803146999562,342.3800459000049,352.1455050999066,r,10.251955799991265,None,None,0,,,,,,,Ali,001,2024-02-04_21h45.24.361,M2_experiment1,2023.2.3,60.03608169425545,2024-02-04 21h45.38.806025 +0100,
15,ModifiedSH,resources/new_sounds_not_modified/M2fish.wav,0.602031419699607,resources/new_sounds_not_modified/M5fit.wav,0.593107043618346,resources/new_sounds_2/M1fish.wav,0.512562358276644,1,M,,,,,0,6,6,14,352.1649928999832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.1463186999317,352.1649928999832,352.659917699988,0.5139756000135094,353.2762780999765,1.1303348999936134,353.759476599982,353.75950124991357,354.36544739990495,354.36544739990495,354.8424426999409,354.84242335000306,355.3721798999468,355.3721798999468,355.3721798999468,355.8588765999302,357.4285842999816,e,2.047607299988158,None,None,0,,,,,,,Ali,001,2024-02-04_21h45.24.361,M2_experiment1,2023.2.3,60.03608169425545,2024-02-04 21h45.38.806025 +0100,
18,ModifiedT,resources/new_sounds_2/M2put.wav,0.532199546485261,resources/new_sounds_not_modified/M7put.wav,0.410382098763918,resources/new_sounds_not_modified/M5push.wav,0.499025816019625,2,M,,,,,0,7,7,17,357.4518136999104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.429728899966,357.4518136999104,357.94275849999394,0.5136162000708282,358.4746610999573,1.0454742000438273,358.9743471000111,358.97451995002336,359.40257589996327,359.40257589996327,359.8742059000069,359.8740264500142,360.38194409990683,360.38194409990683,360.38194409990683,360.8737865999574,365.2242549000075,r,4.8394375999923795,None,None,0,,,,,,,Ali,001,2024-02-04_21h45.24.361,M2_experiment1,2023.2.3,60.03608169425545,2024-02-04 21h45.38.806025 +0100,
16,ModifiedT,resources/new_sounds_2/M2fit.wav,0.646553287981859,resources/new_sounds_not_modified/M4fit.wav,0.508424667314028,resources/new_sounds_not_modified/M5fish.wav,0.451129071842058,2,M,,,,,0,8,8,15,365.242476799991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.22504669998307,365.242476799991,365.73875329992734,0.5140786999836564,366.38873299991246,1.1640608999878168,366.8717717999825,366.871734050021,367.3930316999322,367.3930316999322,367.8881500000134,367.88808184993684,368.3712514999788,,368.3510714999866,368.8378977999091,371.3057091999799,e,2.9484622000018135,None,None,0,,,,,,,Ali,001,2024-02-04_21h45.24.361,M2_experiment1,2023.2.3,60.03608169425545,2024-02-04 21h45.38.806025 +0100,
17,ModifiedT,resources/new_sounds_2/M2bosh.wav,0.387165532879819,resources/new_sounds_not_modified/M6bot.wav,0.501070841911371,resources/new_sounds_not_modified/M5bosh.wav,0.597358038485993,2,M,,,,,0,9,9,16,371.3251060999464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.3065226000035,371.3251060999464,371.8201015999075,0.5139748000074178,372.21995890000835,0.9138259999454021,372.70310229994357,372.7031989499577,373.21961039991584,373.21961039991584,373.7027484999271,373.7028569499147,374.3100621999474,374.3100621999474,374.3100621999474,374.8024368999759,376.4705933999503,e,2.151028999942355,None,None,0,,,,,,,Ali,001,2024-02-04_21h45.24.361,M2_experiment1,2023.2.3,60.03608169425545,2024-02-04 21h45.38.806025 +0100,
4,ModifiedT,resources/new_sounds_not_modified/M4mat.wav,0.4451593985921889,resources/new_sounds_2/M3mat.wav,0.494308390022676,resources/new_sounds_not_modified/M2mash.wav,0.7358947371573947,1,M,,,,,0,10,10,3,376.489996099961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.47140199993737,376.489996099961,376.9849906999152,0.5139618000248447,377.43497239996213,0.9639413000550121,377.917996599921,377.9180667499662,378.42686439992394,378.42686439992394,378.9176938999444,378.9177182499901,379.66770879994147,379.66770879994147,379.65087199991103,380.1507011000067,384.3012332000071,t,4.647811000002548,None,None,0,,,,,,,Ali,001,2024-02-04_21h45.24.361,M2_experiment1,2023.2.3,60.03608169425545,2024-02-04 21h45.38.806025 +0100,
3,ModifiedT,resources/new_sounds_2/F5mat.wav,0.565396825396825,resources/new_sounds_not_modified/F4mash.wav,0.38066522534541036,resources/new_sounds_not_modified/F2mat.wav,0.5007174554648515,3,F,,,,,0,11,11,2,384.3208241999382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.30204470001627,384.3208241999382,384.8157211999642,0.5140503000002354,385.38213679997716,1.0804625999880955,385.8820509999059,385.8820101499208,386.2724340999266,386.2724340999266,386.74846219993196,386.7484841499594,387.2626865999773,387.2626865999773,387.2626865999773,387.7481616999721,389.4830222999444,r,2.2154898999724537,None,None,0,,,,,,,Ali,001,2024-02-04_21h45.24.361,M2_experiment1,2023.2.3,60.03608169425545,2024-02-04 21h45.38.806025 +0100,
10,ModifiedT,resources/new_sounds_not_modified/M2fit.wav,0.423218058079414,resources/new_sounds_not_modified/M5fish.wav,0.451129071842058,resources/new_sounds_2/M4fit.wav,0.597210884353741,1,M,,,,,0,12,12,9,389.5021625999361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.48383179993834,389.5021625999361,389.99734789994545,0.5138976000016555,390.430453900015,0.9470028999494389,390.9136388999177,390.9137059499393,391.3969553000061,,391.86336780001875,391.863477650017,392.4713486999972,392.4713486999972,392.4713486999972,392.9630514999153,395.5307844999479,e,3.0441452000522986,None,None,0,,,,,,,Ali,001,2024-02-04_21h45.24.361,M2_experiment1,2023.2.3,60.03608169425545,2024-02-04 21h45.38.806025 +0100,
14,ModifiedSH,resources/new_sounds_not_modified/F2bosh.wav,0.494392229081527,resources/new_sounds_not_modified/F5bot.wav,0.485673207115724,resources/new_sounds_2/F1bosh.wav,0.520634920634921,1,F,,,,,0,13,13,13,395.5504981999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.5316440999741,395.5504981999984,396.0454025999643,0.5141570999985561,396.54520089994185,1.0139530999585986,397.02849049994256,397.02825644999973,397.5447993999114,,398.01119109999854,398.0113461499917,398.5532796999905,398.5532796999905,398.5532796999905,399.0443230000092,401.9115828999784,r,3.3414654000662267,None,None,0,,,,,,,Ali,001,2024-02-04_21h45.24.361,M2_experiment1,2023.2.3,60.03608169425545,2024-02-04 21h45.38.806025 +0100,
9,ModifiedSH,resources/new_sounds_not_modified/M4bot.wav,0.453615769026229,resources/new_sounds_not_modified/M3bosh.wav,0.524217377306996,resources/new_sounds_2/M2bosh.wav,0.387165532879819,2,M,,,,,0,14,14,8,401.93081259995233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.91238859994337,401.93081259995233,402.42661419999786,0.5146064999280497,402.90577409998514,,403.3761383999372,403.37637234994907,403.91693239996675,403.91693239996675,404.3927682999056,404.3924702499411,404.8091994000133,,404.8091994000133,405.2923299999675,407.076900199987,e,2.258392299991101,None,None,0,,,,,,,Ali,001,2024-02-04_21h45.24.361,M2_experiment1,2023.2.3,60.03608169425545,2024-02-04 21h45.38.806025 +0100,
8,ModifiedSH,resources/new_sounds_not_modified/M3bot.wav,0.368685295497059,resources/new_sounds_not_modified/M1bosh.wav,0.5055628425466665,resources/new_sounds_2/M5bosh.wav,0.4857823129251701,2,M,,,,,0,15,15,7,407.09648639999796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.0777024999261,407.09648639999796,407.59145730000455,0.5141445999033749,407.99151419999544,69.38876389991492,408.4577677999623,408.45781264993127,408.9786568999989,476.4828549999511,409.4574650999857,409.45756415001813,409.96061029995326,476.4828549999511,409.94058960000984,410.4403916000156,524.3875237000175,e,114.43758159992285,None,p,3,66.3822763999924,None,,,,,Ali,001,2024-02-04_21h45.24.361,M2_experiment1,2023.2.3,60.03608169425545,2024-02-04 21h45.38.806025 +0100,
12,ModifiedSH,resources/new_sounds_not_modified/F4bot.wav,0.390471530438234,resources/new_sounds_not_modified/F3bosh.wav,0.505513996768869,resources/new_sounds_2/F2bosh.wav,0.423673469387755,2,F,,,,,0,16,16,11,524.4069362999871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.3885091999546,524.4069362999871,524.9020003000041,0.5138456999557093,525.3018931999104,67.8557949999813,525.7849504000042,525.7850767500116,526.3044793999288,592.2605023999931,526.7846766000148,526.7847546500037,527.234469799907,592.2605023999931,527.234469799907,527.7178298999788,595.5613185999682,e,68.31236039998475,None,p,2,64.8880137000233,None,,,,,Ali,001,2024-02-04_21h45.24.361,M2_experiment1,2023.2.3,60.03608169425545,2024-02-04 21h45.38.806025 +0100,
21,ModifiedSH,resources/new_sounds_not_modified/F5fish.wav,0.478583202882902,resources/new_sounds_2/F4fish.wav,0.366258503401361,resources/new_sounds_not_modified/F2fit.wav,0.374261916532497,3,F,,,,,0,17,17,20,595.5784586999798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.5622793999501,595.5784586999798,596.0757547999965,0.5138477000873536,596.5597476999974,0.9978636000305414,597.0423410999356,597.0423293499392,597.4182530000107,597.4182530000107,597.9091516999761,597.9092129499535,598.2970175999217,598.2970175999217,598.2970175999217,598.7919010999613,600.9111202999484,t,2.6047499000560492,None,None,0,,,,,,,Ali,001,2024-02-04_21h45.24.361,M2_experiment1,2023.2.3,60.03608169425545,2024-02-04 21h45.38.806025 +0100,
7,ModifiedSH,resources/new_sounds_2/M1bosh.wav,0.4574829931972789,resources/new_sounds_not_modified/M2bot.wav,0.415863975908209,resources/new_sounds_not_modified/M4bosh.wav,0.4533657452807347,3,M,,,,,0,18,18,6,600.9300199999707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.9118874999695,600.9300199999707,601.4263277999125,0.514840199961327,601.892812200007,0.9812917000381276,602.375962399994,602.3759718499263,602.8057374999626,602.8057374999626,603.2924676999683,603.2922985499375,603.7594635999994,603.7594635999994,603.7421826999635,604.2419644999318,605.4271252999315,r,1.6768367000622675,None,None,0,,,,,,,Ali,001,2024-02-04_21h45.24.361,M2_experiment1,2023.2.3,60.03608169425545,2024-02-04 21h45.38.806025 +0100,
19,ModifiedT,resources/new_sounds_2/F2put.wav,0.521360544217687,resources/new_sounds_not_modified/F4push.wav,0.436144678520506,resources/new_sounds_not_modified/F5put.wav,0.363522850118329,2,F,,,,,0,19,19,18,605.4458071999252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.4279199999291,605.4458071999252,605.9414562999737,0.5139142000116408,606.4746750999475,1.0471318999771029,606.957704499946,606.9578818499925,607.4077247999376,607.4077247999376,607.8909931000089,607.8908325499273,608.2703319999855,608.2703319999855,608.2703319999855,608.7572328000097,615.390441800002,e,7.1155510999960825,None,None,0,,,,,,,Ali,001,2024-02-04_21h45.24.361,M2_experiment1,2023.2.3,60.03608169425545,2024-02-04 21h45.38.806025 +0100,
11,ModifiedSH,resources/new_sounds_not_modified/M1fish.wav,0.569506825661794,resources/new_sounds_2/M7fit.wav,0.485691609977324,resources/new_sounds_not_modified/M3fit.wav,0.479334255844424,3,M,,,,,0,20,20,10,615.408455299912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.3912569999229,615.408455299912,615.9046973999357,0.5138125000521541,616.5022572999587,,616.9711413999321,616.971181849984,617.4788416000083,617.4788416000083,617.954089100007,617.9542870499776,618.4429269999964,618.4429269999964,618.4429269999964,618.937155899941,620.8548979000188,e,2.395177499973215,None,None,0,,,,,,,Ali,001,2024-02-04_21h45.24.361,M2_experiment1,2023.2.3,60.03608169425545,2024-02-04 21h45.38.806025 +0100,
1,ModifiedT,resources/new_sounds_not_modified/F2fit.wav,0.374261916532496,resources/new_sounds_not_modified/F5fish.wav,0.478583202882902,resources/new_sounds_2/F4fit.wav,0.41736473916697,1,F,,,,,0,21,21,0,620.8731425999431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.8557193999877,620.8731425999431,621.3697335999459,0.5144109000684693,621.7673018999631,12.874897900037467,622.2360547999851,622.2360615500132,622.7310364999576,633.7474415999604,623.2190312999301,623.2189920499571,623.6354391999776,633.7474415999604,623.6354391999776,624.1354392999783,637.2639723999891,t,13.618127999943681,None,p,2,10.022098600049503,None,,,,,Ali,001,2024-02-04_21h45.24.361,M2_experiment1,2023.2.3,60.03608169425545,2024-02-04 21h45.38.806025 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.264810099965,637.2788470999803,640.2799401999218,640.2639362999471,,,,,,,,
