ItemNb,Condition,Sound1,DurationSound1,Sound2,DurationSound2,Sound3,DurationSound3,ExpectedKey,Condition2,trials_task3.thisRepN,trials_task3.thisTrialN,trials_task3.thisN,trials_task3.thisIndex,trials_task1.thisRepN,trials_task1.thisTrialN,trials_task1.thisN,trials_task1.thisIndex,thisRow.t,notes,Welcome.started,textWelcomeMessage.started,keyWelcome.started,Welcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.duration,Welcome_2.started,textWelcome2.started,key_resp_5.started,Welcome_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,Welcome_3.started,textWelcome3.started,key_resp_6.started,Welcome_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,blank.started,blank1.started,blank1.stopped,blank.stopped,volume_explanation.started,text_volume.started,key_resp_8.started,volume_explanation.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,volume.started,text_2.started,key_resp_7.started,sound_testvolume.started,volume.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,explanation.started,text.started,key_info_oddity.started,explanation.stopped,key_info_oddity.keys,key_info_oddity.rt,key_info_oddity.duration,task3.started,key_replay3.started,text_recording1_3.started,sound1_3.started,text_recording1_3.stopped,key_resp_question3.started,sound1_3.stopped,text_questiontask3.started,task3.stopped,key_resp_question3.keys,key_resp_question3.rt,key_resp_question3.duration,key_replay3.keys,explanation_3.started,text_4.started,key_resp_3.started,explanation_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,explanation_1.started,text_explanation_1.started,key_resp.started,explanation_1.stopped,key_resp.keys,key_resp.rt,key_resp.duration,task1.started,key_replay1.started,text_recording1.started,sound1.started,text_recording1.stopped,sound1.stopped,text_recording2.started,sound2.started,text_recording2.stopped,sound2.stopped,text_recording3.started,sound3.started,key_resp_question1.started,text_recording3.stopped,sound3.stopped,text_question1.started,task1.stopped,key_resp_question1.keys,key_resp_question1.rt,key_resp_question1.duration,key_replay1.keys,replay_count,Bye.started,text_6.started,Bye.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
6,ModifiedT,resources/new_sounds_not_modified/M1met.wav,0.532038259057699,resources/new_sounds_2/M3met.wav,0.558503401360544,resources/new_sounds_not_modified/M5mesh.wav,0.5032130872900709,1,M,,,,,0,1,1,5,243.25454809999792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.23759079998126,243.25454809999792,243.7381537000183,0.5010351999662817,244.28430020000087,1.0471444000140764,244.78451389999827,244.78448389997357,245.35649929998908,245.35649929998908,245.83392309996998,245.83392560001812,246.33347870002035,246.35327929997584,246.35327929997584,246.83360050001647,252.20020640001167,r,5.863209999981336,None,None,0,,,,William,001,2024-02-04_15h11.01.669,M2_experiment1,2023.2.3,60.046103378743034,2024-02-04 15h11.14.304543 +0100,
21,ModifiedSH,resources/new_sounds_not_modified/F5fish.wav,0.478583202882902,resources/new_sounds_2/F4fish.wav,0.366258503401361,resources/new_sounds_not_modified/F2fit.wav,0.374261916532497,3,F,,,,,0,2,2,20,252.2171604000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.2010764000006,252.2171604000032,252.71637009998085,0.5157420000177808,253.21708089997992,1.016450499999337,253.68373559997417,253.6815972000186,254.06113669998012,254.06113669998012,254.5502228999976,254.5480834999762,254.9449169000145,254.9449169000145,254.9449169000145,255.43394840002293,258.4157177999732,t,3.453034200007096,None,None,0,,,,William,001,2024-02-04_15h11.01.669,M2_experiment1,2023.2.3,60.046103378743034,2024-02-04 15h11.14.304543 +0100,
5,ModifiedT,resources/new_sounds_not_modified/F4met.wav,0.44494520825283956,resources/new_sounds_2/F2met.wav,0.634104308390023,resources/new_sounds_not_modified/F1mesh.wav,0.5571319490698841,1,F,,,,,0,3,3,4,258.44362779997755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.4166479000123,258.44362779997755,258.92966640001396,0.5134699000045657,259.37920750002377,0.9630048000253737,259.8626007999992,259.86246449998,260.5288561999914,260.5098374999943,260.9954928000225,260.9954241999949,261.5655249999836,261.5655249999836,261.5655249999836,262.0624593999819,264.59823619999224,e,3.0229348999564536,None,None,0,,,,William,001,2024-02-04_15h11.01.669,M2_experiment1,2023.2.3,60.046103378743034,2024-02-04 15h11.14.304543 +0100,
12,ModifiedSH,resources/new_sounds_not_modified/F4bot.wav,0.390471530438234,resources/new_sounds_not_modified/F3bosh.wav,0.505513996768869,resources/new_sounds_2/F2bosh.wav,0.423673469387755,2,F,,,,,0,4,4,11,264.6146885000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.59923930000514,264.6146885000053,265.1106365000014,0.5118752999696881,265.51067129999865,0.9119074000045657,265.9938113000244,265.9938358000072,266.5141240999801,266.5141240999801,267.010663699999,267.0102957000199,267.426629900001,267.4564312999719,267.4564312999719,267.9270816000062,272.0934495999827,r,4.661687700019684,None,None,0,,,,William,001,2024-02-04_15h11.01.669,M2_experiment1,2023.2.3,60.046103378743034,2024-02-04 15h11.14.304543 +0100,
3,ModifiedT,resources/new_sounds_2/F5mat.wav,0.565396825396825,resources/new_sounds_not_modified/F4mash.wav,0.38066522534541036,resources/new_sounds_not_modified/F2mat.wav,0.5007174554648515,3,F,,,,,0,5,5,2,272.1104429999832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.094245699991,272.1104429999832,272.609930799983,0.5161285999929532,273.17802759999176,1.0842170999967493,273.67664239997976,273.67500750001636,274.07051440002397,274.07051440002397,274.5433131000027,274.54154440001,275.0617443000083,275.0617443000083,275.0617443000083,275.54415490000974,280.8062267000205,t,5.741217800008599,None,None,0,,,,William,001,2024-02-04_15h11.01.669,M2_experiment1,2023.2.3,60.046103378743034,2024-02-04 15h11.14.304543 +0100,
1,ModifiedT,resources/new_sounds_not_modified/F2fit.wav,0.374261916532496,resources/new_sounds_not_modified/F5fish.wav,0.478583202882902,resources/new_sounds_2/F4fit.wav,0.41736473916697,1,F,,,,,0,6,6,0,280.82204559998354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.8070413999958,280.82204559998354,281.3214543000213,0.5148030000273138,281.70491580001544,0.8982511999784037,282.1880156000261,282.1880084000004,282.6772120000096,282.6772120000096,283.17095529998187,283.17095349999727,283.58815520000644,283.58815520000644,,284.08760440000333,285.25713139999425,e,1.664409400022123,None,None,0,,,,William,001,2024-02-04_15h11.01.669,M2_experiment1,2023.2.3,60.046103378743034,2024-02-04 15h11.14.304543 +0100,
10,ModifiedT,resources/new_sounds_not_modified/M2fit.wav,0.423218058079414,resources/new_sounds_not_modified/M5fish.wav,0.451129071842058,resources/new_sounds_2/M4fit.wav,0.597210884353741,1,M,,,,,0,7,7,9,285.27342049998697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.25795160001144,285.27342049998697,285.77492449997226,0.5174470000201836,286.2046578999725,0.947162099997513,286.6896559000015,286.68723259997205,287.15995250002015,287.15995250002015,287.6394250000012,287.6368446999986,288.25019679998513,288.25019679998513,288.25019679998513,288.74021690001246,292.13592249999056,r,3.878587700019125,None,None,0,,,,William,001,2024-02-04_15h11.01.669,M2_experiment1,2023.2.3,60.046103378743034,2024-02-04 15h11.14.304543 +0100,
2,ModifiedSh,resources/new_sounds_not_modified/F2fish.wav,0.528250066930233,resources/new_sounds_2/F1fit.wav,0.423218058079413,resources/new_sounds_not_modified/F5fit.wav,0.2975247836995,3,F,,,,,0,8,8,1,292.1569832999958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.13758789998246,292.1569832999958,292.6531447999878,0.5163727999897674,293.20860359998187,1.0461994999786839,293.67148209997686,293.66869669998414,294.1199114000192,294.1199114000192,294.60178999998607,294.6004703999788,294.887338200002,294.9300885000266,294.9300885000266,295.4039144999697,297.2699000000139,t,2.370387999981176,None,None,0,,,,William,001,2024-02-04_15h11.01.669,M2_experiment1,2023.2.3,60.046103378743034,2024-02-04 15h11.14.304543 +0100,
7,ModifiedSH,resources/new_sounds_2/M1bosh.wav,0.4574829931972789,resources/new_sounds_not_modified/M2bot.wav,0.415863975908209,resources/new_sounds_not_modified/M4bosh.wav,0.4533657452807347,3,M,,,,,0,9,9,6,297.28861739998683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.271433899994,297.28861739998683,297.7843234000029,0.5136707000201568,298.24805300001753,0.9773368000169285,298.73170770000434,298.7314642999845,299.16475270001683,299.16475270001683,299.6499246999738,299.6485115000105,300.0986748000141,300.1237658999744,300.1237658999744,300.6009600000107,304.13922199996887,t,4.022285899962299,None,None,0,,,,William,001,2024-02-04_15h11.01.669,M2_experiment1,2023.2.3,60.046103378743034,2024-02-04 15h11.14.304543 +0100,
18,ModifiedT,resources/new_sounds_2/M2put.wav,0.532199546485261,resources/new_sounds_not_modified/M7put.wav,0.410382098763918,resources/new_sounds_not_modified/M5push.wav,0.499025816019625,2,M,,,,,0,10,10,17,304.1596504999907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.14113639999414,304.1596504999907,304.64945000002626,0.5090779999736696,305.18405550002353,1.0436792999971658,305.6832796999952,305.68072380000376,306.11019919998944,306.11019919998944,306.59899680002127,306.59722969998256,307.10960700002033,307.10960700002033,307.10960700002033,307.59986299998127,309.0809772000066,t,1.9522219999926165,None,None,0,,,,William,001,2024-02-04_15h11.01.669,M2_experiment1,2023.2.3,60.046103378743034,2024-02-04 15h11.14.304543 +0100,
22,ModifiedSH,resources/new_sounds_not_modified/F1mash.wav,0.601753675244161,resources/new_sounds_2/F3mash.wav,0.42437641723356,resources/new_sounds_not_modified/F4mat.wav,0.401181209050264,3,F,,,,,0,11,11,21,309.1016455999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.0827245999826,309.1016455999925,309.5968630000134,0.5149888999876566,310.2119749999838,1.1300331000238657,310.69504849996883,310.6950454999751,311.132068899984,311.132068899984,311.61150369996903,311.611675800028,312.01122939999914,312.03101749997586,312.03101749997586,312.5112035999773,314.2793117000256,e,2.2551470000180416,None,None,0,,,,William,001,2024-02-04_15h11.01.669,M2_experiment1,2023.2.3,60.046103378743034,2024-02-04 15h11.14.304543 +0100,
17,ModifiedT,resources/new_sounds_2/M2bosh.wav,0.387165532879819,resources/new_sounds_not_modified/M6bot.wav,0.501070841911371,resources/new_sounds_not_modified/M5bosh.wav,0.597358038485993,2,M,,,,,0,12,12,16,314.2963276000228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.2801016999874,314.2963276000228,314.7953565000207,0.5156829000334255,315.1946947000106,0.9150229000370018,315.67865349998465,315.6773220000032,316.21047059999546,316.19225660001393,316.67828559997724,316.67695389999426,317.2889762999839,317.2889762999839,317.2889762999839,317.7764198000077,320.9644525999902,r,3.6690620000008494,None,None,0,,,,William,001,2024-02-04_15h11.01.669,M2_experiment1,2023.2.3,60.046103378743034,2024-02-04 15h11.14.304543 +0100,
19,ModifiedT,resources/new_sounds_2/F2put.wav,0.521360544217687,resources/new_sounds_not_modified/F4push.wav,0.436144678520506,resources/new_sounds_not_modified/F5put.wav,0.363522850118329,2,F,,,,,0,13,13,18,320.9797911000205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.9653511000215,320.9797911000205,321.47488479997264,0.5099601999972947,322.007883400016,1.0429402000154369,322.4907502999995,322.49100419998285,322.94455610000296,322.94455610000296,323.42404120002175,323.4242630999943,323.79815059999237,323.79815059999237,323.79815059999237,324.2932137000025,324.9949582000263,t,1.180096800031606,None,None,0,,,,William,001,2024-02-04_15h11.01.669,M2_experiment1,2023.2.3,60.046103378743034,2024-02-04 15h11.14.304543 +0100,
9,ModifiedSH,resources/new_sounds_not_modified/M4bot.wav,0.453615769026229,resources/new_sounds_not_modified/M3bosh.wav,0.524217377306996,resources/new_sounds_2/M2bosh.wav,0.387165532879819,2,M,,,,,0,14,14,8,325.0150243000244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.9964492999716,325.0150243000244,325.5082391999895,0.5124931000173092,325.9918169999728,0.996052700036671,326.45810789999086,326.45699509998667,326.99465659999987,326.99465659999987,327.47514350002166,327.4733341000101,327.88030139997136,327.90460000000894,327.88030139997136,328.37499909999315,330.9376614000066,t,3.041873999987729,None,None,0,,,,William,001,2024-02-04_15h11.01.669,M2_experiment1,2023.2.3,60.046103378743034,2024-02-04 15h11.14.304543 +0100,
11,ModifiedSH,resources/new_sounds_not_modified/M1fish.wav,0.569506825661794,resources/new_sounds_2/M7fit.wav,0.485691609977324,resources/new_sounds_not_modified/M3fit.wav,0.479334255844424,3,M,,,,,0,15,15,10,330.9531604999793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.9385483000078,330.9531604999793,331.45308790000854,0.514955100021325,332.0498643000028,,332.5198176999693,332.51988870001514,333.0364817000227,,333.5028782999725,333.5029465999978,333.99786539998604,333.99786539998604,333.99786539998604,334.4865133999847,335.5889432000113,e,1.5874559999792837,None,None,0,,,,William,001,2024-02-04_15h11.01.669,M2_experiment1,2023.2.3,60.046103378743034,2024-02-04 15h11.14.304543 +0100,
4,ModifiedT,resources/new_sounds_not_modified/M4mat.wav,0.4451593985921889,resources/new_sounds_2/M3mat.wav,0.494308390022676,resources/new_sounds_not_modified/M2mash.wav,0.7358947371573947,1,M,,,,,0,16,16,3,335.60640240000794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.5898233000189,335.60640240000794,336.10328450001543,0.5138629000284709,336.55305869999574,0.9636369000072591,337.0362054000143,337.0362031000259,337.5425992999808,337.5425992999808,338.03591500001494,338.0359981999791,338.76898809999693,338.7868681999971,338.7868681999971,339.26885220000986,341.17269009997835,t,2.392369900015183,None,None,0,,,,William,001,2024-02-04_15h11.01.669,M2_experiment1,2023.2.3,60.046103378743034,2024-02-04 15h11.14.304543 +0100,
20,ModifiedSH,resources/new_sounds_2/F2push.wav,0.418027210884354,resources/new_sounds_not_modified/F4push.wav,0.436144678520506,resources/new_sounds_not_modified/F3put.wav,0.437781204290985,2,F,,,,,0,17,17,19,341.18846849998226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.1736381999799,341.18846849998226,341.68466600001557,0.5114981000078842,342.1178350999835,0.9446695999940857,342.6010200000019,342.6010811999731,343.0677877999842,,343.53405469999416,343.53425579998293,343.9672140000039,343.98769639997045,343.98769639997045,344.46750099997735,348.167738499993,t,4.183857400028501,None,None,0,,,,William,001,2024-02-04_15h11.01.669,M2_experiment1,2023.2.3,60.046103378743034,2024-02-04 15h11.14.304543 +0100,
15,ModifiedSH,resources/new_sounds_not_modified/M2fish.wav,0.602031419699607,resources/new_sounds_not_modified/M5fit.wav,0.593107043618346,resources/new_sounds_2/M1fish.wav,0.512562358276644,1,M,,,,,0,18,18,14,348.1859890000196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.16860530001577,348.1859890000196,348.6823575000162,0.5141555999871343,349.2988018000033,1.130595099995844,349.7819260000251,349.7820642000006,350.39460870000767,350.39460870000767,350.86829389998456,350.8656536999915,351.39313480001874,351.39313480001874,351.39313480001874,351.88767720002215,353.2864472999936,r,1.8847917999955826,None,None,0,,,,William,001,2024-02-04_15h11.01.669,M2_experiment1,2023.2.3,60.046103378743034,2024-02-04 15h11.14.304543 +0100,
8,ModifiedSH,resources/new_sounds_not_modified/M3bot.wav,0.368685295497059,resources/new_sounds_not_modified/M1bosh.wav,0.5055628425466665,resources/new_sounds_2/M5bosh.wav,0.4857823129251701,2,M,,,,,0,19,19,7,353.3087500000256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.2884910000139,353.3087500000256,353.80057979997946,0.5131767999846488,354.1993713999982,0.8811208999832161,354.6667171000154,354.66435549999005,355.18673850002233,355.18673850002233,355.66672470001504,355.6640059000056,356.1676643000101,356.1676643000101,356.1676643000101,356.6513298000209,360.167819699971,e,3.9818132999935187,None,None,0,,,,William,001,2024-02-04_15h11.01.669,M2_experiment1,2023.2.3,60.046103378743034,2024-02-04 15h11.14.304543 +0100,
16,ModifiedT,resources/new_sounds_2/M2fit.wav,0.646553287981859,resources/new_sounds_not_modified/M4fit.wav,0.508424667314028,resources/new_sounds_not_modified/M5fish.wav,0.451129071842058,2,M,,,,,0,20,20,15,360.19065760000376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.170360899996,360.19065760000376,360.68092539999634,0.5119357999647036,361.32901799998945,1.1600516999606043,361.83086400001775,361.82862529999693,362.350435499975,362.350435499975,362.82550029997947,362.8254643000255,363.28760239999974,363.28760239999974,363.28760239999974,363.77507199998945,366.2103127000155,e,2.9097475999733433,None,None,0,,,,William,001,2024-02-04_15h11.01.669,M2_experiment1,2023.2.3,60.046103378743034,2024-02-04 15h11.14.304543 +0100,
14,ModifiedSH,resources/new_sounds_not_modified/F2bosh.wav,0.494392229081527,resources/new_sounds_not_modified/F5bot.wav,0.485673207115724,resources/new_sounds_2/F1bosh.wav,0.520634920634921,1,F,,,,,0,21,21,13,366.2272585000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.2114435000112,366.2272585000028,366.72486750001553,0.51394109998364,367.2240037000156,1.013073899957817,367.7073709000251,367.70797179997317,368.2240035000141,,368.69086979998974,368.6902704999957,369.228514300019,369.228514300019,369.228514300019,369.7231032999698,373.6754323000205,t,4.438181600009557,None,None,0,,,,William,001,2024-02-04_15h11.01.669,M2_experiment1,2023.2.3,60.046103378743034,2024-02-04 15h11.14.304543 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.67602429998806,373.69069850002415,376.68954739999026,,,,,,,,
